DATA No,DATE,TIME,³µËÙ,A1,A2,A3,A4,A1-----A4ID1
1229,2017/11/30,9:23:01,4.62E+00,1873,2606,863,-6,2606
1230,2017/11/30,9:23:01,4.62E+00,1833,2602,859,-6,2602
1231,2017/11/30,9:23:01,4.62E+00,1801,2600,848,-6,2600
1232,2017/11/30,9:23:01,4.62E+00,1765,2598,846,-6,2598
1233,2017/11/30,9:23:01,4.62E+00,1715,2596,836,-6,2596
1234,2017/11/30,9:23:01,4.62E+00,1673,2596,836,-6,2596
1235,2017/11/30,9:23:01,4.62E+00,1629,2595,832,-7,2595
1236,2017/11/30,9:23:01,4.62E+00,1589,2597,829,-6,2597
1237,2017/11/30,9:23:01,4.62E+00,1544,2598,830,-6,2598
1238,2017/11/30,9:23:01,4.62E+00,1506,2599,826,-6,2599
1239,2017/11/30,9:23:01,4.62E+00,1455,2601,827,-6,2601
1240,2017/11/30,9:23:01,4.62E+00,1417,2601,824,-6,2601
1241,2017/11/30,9:23:01,4.62E+00,1374,2602,827,-7,2602
1242,2017/11/30,9:23:01,4.62E+00,1332,2601,824,-6,2601
1243,2017/11/30,9:23:01,4.62E+00,1288,2602,826,-6,2602
1244,2017/11/30,9:23:01,4.62E+00,1247,2604,825,-6,2604
1245,2017/11/30,9:23:01,4.62E+00,1197,2604,826,-6,2604
1246,2017/11/30,9:23:01,4.62E+00,1158,2605,826,-6,2605
1247,2017/11/30,9:23:01,4.62E+00,1116,2607,827,-6,2607
1248,2017/11/30,9:23:01,4.62E+00,1068,2609,828,-6,2609
1249,2017/11/30,9:23:01,4.62E+00,1017,2610,832,-6,2610
1250,2017/11/30,9:23:01,4.62E+00,964,2611,837,-6,2611
1251,2017/11/30,9:23:01,4.62E+00,893,2614,842,-6,2614
1252,2017/11/30,9:23:01,4.62E+00,837,2616,845,-6,2616
1253,2017/11/30,9:23:01,4.62E+00,776,2620,848,-7,2620
1254,2017/11/30,9:23:01,4.62E+00,710,2624,850,-6,2624
1255,2017/11/30,9:23:01,4.62E+00,641,2627,851,-6,2627
1256,2017/11/30,9:23:01,4.62E+00,575,2630,851,-6,2630
1257,2017/11/30,9:23:01,4.62E+00,489,2633,850,-6,2633
1258,2017/11/30,9:23:01,4.62E+00,420,2632,850,-6,2632
1259,2017/11/30,9:23:01,4.62E+00,345,2630,851,-6,2630
1260,2017/11/30,9:23:01,4.62E+00,270,2627,850,-6,2627
1261,2017/11/30,9:23:01,4.62E+00,191,2624,850,-6,2624
1262,2017/11/30,9:23:01,4.62E+00,113,2621,850,-6,2621
1263,2017/11/30,9:23:01,4.62E+00,30,2618,850,-6,2618
1264,2017/11/30,9:23:01,4.62E+00,9,2618,850,-6,2618
1265,2017/11/30,9:23:01,4.62E+00,-3,2617,850,-6,2617
1266,2017/11/30,9:23:01,4.62E+00,2,2618,850,-6,2618
1267,2017/11/30,9:23:01,4.62E+00,5,2618,851,-6,2618
1268,2017/11/30,9:23:01,4.62E+00,-4,2620,851,-6,2620
1269,2017/11/30,9:23:01,4.62E+00,4,2625,852,-7,2625
1270,2017/11/30,9:23:01,4.62E+00,-2,2628,853,-7,2628
1271,2017/11/30,9:23:01,4.62E+00,-4,2630,854,-6,2630
1272,2017/11/30,9:23:01,4.62E+00,1,2633,854,-6,2633
1273,2017/11/30,9:23:01,4.62E+00,6,2635,855,-6,2635
1274,2017/11/30,9:23:01,4.62E+00,9,2637,857,-6,2637
1275,2017/11/30,9:23:01,4.62E+00,12,2636,856,-6,2636
1276,2017/11/30,9:23:01,4.62E+00,5,2635,857,-6,2635
1277,2017/11/30,9:23:01,4.62E+00,-6,2633,856,-6,2633
1278,2017/11/30,9:23:01,4.62E+00,-20,2631,856,-6,2631
1279,2017/11/30,9:23:01,4.62E+00,-26,2629,856,-6,2629
1280,2017/11/30,9:23:01,4.62E+00,-15,2625,855,-6,2625
1281,2017/11/30,9:23:01,4.62E+00,24,2619,855,-6,2619
1282,2017/11/30,9:23:01,4.62E+00,53,2614,852,-6,2614
1283,2017/11/30,9:23:01,4.62E+00,60,2611,851,-6,2611
1284,2017/11/30,9:23:01,4.62E+00,50,2610,851,-6,2610
1285,2017/11/30,9:23:01,4.62E+00,22,2615,852,-6,2615
1286,2017/11/30,9:23:01,4.62E+00,0,2623,856,-6,2623
1287,2017/11/30,9:23:01,4.62E+00,-11,2635,859,-6,2635
1288,2017/11/30,9:23:01,4.62E+00,-4,2643,862,-6,2643
1289,2017/11/30,9:23:01,4.62E+00,2,2652,865,-6,2652
1290,2017/11/30,9:23:01,4.62E+00,2,2660,868,-7,2660
1291,2017/11/30,9:23:01,4.62E+00,4,2666,873,-6,2666
1292,2017/11/30,9:23:01,4.62E+00,3,2667,878,-6,2667
1293,2017/11/30,9:23:01,4.62E+00,3,2662,881,-6,2662
1294,2017/11/30,9:23:01,4.62E+00,2,2654,879,-6,2654
1295,2017/11/30,9:23:01,4.62E+00,-1,2645,878,-6,2645
1296,2017/11/30,9:23:01,4.62E+00,-1,2636,876,-6,2636
1297,2017/11/30,9:23:01,4.62E+00,0,2630,876,-6,2630
1298,2017/11/30,9:23:01,4.62E+00,0,2628,876,-6,2628
1299,2017/11/30,9:23:01,4.62E+00,2,2630,875,-6,2630
1300,2017/11/30,9:23:01,4.62E+00,1,2634,875,-6,2634
1301,2017/11/30,9:23:01,4.62E+00,0,2639,875,-6,2639
1302,2017/11/30,9:23:01,4.62E+00,2,2644,877,-6,2644
1303,2017/11/30,9:23:01,4.62E+00,4,2648,877,-6,2648
1304,2017/11/30,9:23:01,4.62E+00,4,2651,878,-6,2651
1305,2017/11/30,9:23:01,4.62E+00,5,2650,878,-6,2650
1306,2017/11/30,9:23:01,4.62E+00,5,2647,878,-6,2647
1307,2017/11/30,9:23:01,4.62E+00,3,2643,878,-6,2643
1308,2017/11/30,9:23:01,4.62E+00,4,2639,878,-6,2639
1309,2017/11/30,9:23:01,4.62E+00,2,2635,878,-6,2635
1310,2017/11/30,9:23:01,4.62E+00,1,2634,877,-6,2634
1311,2017/11/30,9:23:01,4.62E+00,-1,2632,876,-6,2632
1312,2017/11/30,9:23:01,4.62E+00,-2,2633,875,-6,2633
1313,2017/11/30,9:23:01,4.62E+00,-2,2632,875,-6,2632
1314,2017/11/30,9:23:01,4.62E+00,1,2634,875,-6,2634
1315,2017/11/30,9:23:01,4.62E+00,1,2635,874,-6,2635
1316,2017/11/30,9:23:01,4.62E+00,1,2636,874,-6,2636
1317,2017/11/30,9:23:01,4.62E+00,2,2636,874,-6,2636
1318,2017/11/30,9:23:01,4.62E+00,3,2635,874,-6,2635
1319,2017/11/30,9:23:01,4.62E+00,3,2634,875,-6,2634
1320,2017/11/30,9:23:01,4.62E+00,2,2632,875,-6,2632
1321,2017/11/30,9:23:01,4.62E+00,1,2632,875,-6,2632
1322,2017/11/30,9:23:01,4.62E+00,0,2630,875,-6,2630
1323,2017/11/30,9:23:01,4.62E+00,2,2627,874,-6,2627
1324,2017/11/30,9:23:01,4.62E+00,1,2625,874,-6,2625
1325,2017/11/30,9:23:01,4.62E+00,0,2623,874,-6,2623
1326,2017/11/30,9:23:01,4.62E+00,-1,2622,874,-6,2622
1327,2017/11/30,9:23:01,4.62E+00,-1,2622,874,-6,2622
1328,2017/11/30,9:23:01,4.62E+00,-1,2623,875,-6,2623
1329,2017/11/30,9:23:01,4.62E+00,-1,2624,874,-6,2624
1330,2017/11/30,9:23:01,4.62E+00,-2,2626,874,-6,2626
1331,2017/11/30,9:23:01,4.62E+00,-1,2626,874,-6,2626
1332,2017/11/30,9:23:01,4.62E+00,2,2626,874,-6,2626
1333,2017/11/30,9:23:01,4.62E+00,4,2626,874,-6,2626
1334,2017/11/30,9:23:01,4.62E+00,5,2626,874,-6,2626
1335,2017/11/30,9:23:01,4.62E+00,4,2625,873,-6,2625
1336,2017/11/30,9:23:01,4.62E+00,3,2625,873,-6,2625
1337,2017/11/30,9:23:01,4.62E+00,2,2625,873,-6,2625
1338,2017/11/30,9:23:01,4.62E+00,2,2625,872,-6,2625
1339,2017/11/30,9:23:01,4.62E+00,2,2625,874,-6,2625
1340,2017/11/30,9:23:01,4.62E+00,1,2625,874,-6,2625
1341,2017/11/30,9:23:01,4.62E+00,0,2627,874,-6,2627
1342,2017/11/30,9:23:01,4.62E+00,0,2627,874,-6,2627
1343,2017/11/30,9:23:01,4.62E+00,0,2626,874,-6,2626
1344,2017/11/30,9:23:01,4.62E+00,0,2626,874,-6,2626
1345,2017/11/30,9:23:01,4.62E+00,-1,2626,874,-7,2626
1346,2017/11/30,9:23:01,4.62E+00,0,2625,874,-6,2625
1347,2017/11/30,9:23:01,4.62E+00,0,2625,874,-6,2625
1348,2017/11/30,9:23:01,4.62E+00,0,2624,874,-6,2624
1349,2017/11/30,9:23:01,4.62E+00,1,2624,874,-6,2624
1350,2017/11/30,9:23:01,4.62E+00,1,2625,874,-6,2625
1351,2017/11/30,9:23:01,4.62E+00,1,2627,875,-6,2627
1352,2017/11/30,9:23:01,4.62E+00,2,2627,875,-6,2627
1353,2017/11/30,9:23:01,4.62E+00,3,2628,875,-7,2628
1354,2017/11/30,9:23:01,4.62E+00,2,2628,875,-6,2628
1355,2017/11/30,9:23:01,4.62E+00,2,2627,875,-6,2627
1356,2017/11/30,9:23:01,4.62E+00,0,2627,874,-6,2627
1357,2017/11/30,9:23:01,4.62E+00,0,2625,875,-6,2625
1358,2017/11/30,9:23:01,4.62E+00,1,2623,874,-6,2623
1359,2017/11/30,9:23:01,4.62E+00,0,2620,874,-6,2620
1360,2017/11/30,9:23:01,4.62E+00,1,2619,873,-6,2619
1361,2017/11/30,9:23:01,4.62E+00,1,2617,873,-6,2617
1362,2017/11/30,9:23:01,4.62E+00,2,2617,872,-6,2617
1363,2017/11/30,9:23:01,4.62E+00,3,2619,872,-6,2619
1364,2017/11/30,9:23:01,4.62E+00,3,2620,871,-6,2620
1365,2017/11/30,9:23:01,4.62E+00,2,2623,871,-6,2623
1366,2017/11/30,9:23:01,4.62E+00,1,2626,872,-6,2626
1367,2017/11/30,9:23:01,4.62E+00,1,2628,871,-6,2628
1368,2017/11/30,9:23:01,4.62E+00,2,2628,872,-6,2628
1369,2017/11/30,9:23:01,4.62E+00,1,2628,873,-6,2628
1370,2017/11/30,9:23:01,4.62E+00,0,2627,873,-6,2627
1371,2017/11/30,9:23:01,4.62E+00,-1,2625,873,-6,2625
1372,2017/11/30,9:23:01,4.62E+00,0,2623,873,-7,2623
1373,2017/11/30,9:23:01,4.62E+00,1,2621,872,-6,2621
1374,2017/11/30,9:23:01,4.62E+00,1,2620,871,-6,2620
1375,2017/11/30,9:23:01,4.62E+00,1,2621,871,-6,2621
1376,2017/11/30,9:23:01,4.62E+00,1,2621,872,-6,2621
1377,2017/11/30,9:23:01,4.62E+00,1,2621,873,-6,2621
1378,2017/11/30,9:23:01,4.62E+00,1,2622,873,-6,2622
1379,2017/11/30,9:23:01,4.62E+00,2,2623,873,-6,2623
1380,2017/11/30,9:23:01,4.62E+00,0,2625,873,-6,2625
1381,2017/11/30,9:23:01,4.62E+00,-1,2626,872,-6,2626
1382,2017/11/30,9:23:01,4.62E+00,0,2625,872,-6,2625
1383,2017/11/30,9:23:01,4.62E+00,0,2625,872,-6,2625
1384,2017/11/30,9:23:01,4.62E+00,0,2625,873,-6,2625
1385,2017/11/30,9:23:01,4.62E+00,1,2625,872,-6,2625
1386,2017/11/30,9:23:01,4.62E+00,0,2626,873,-6,2626
1387,2017/11/30,9:23:01,4.62E+00,0,2626,872,-6,2626
1388,2017/11/30,9:23:01,4.62E+00,1,2627,872,-6,2627
1389,2017/11/30,9:23:01,4.62E+00,1,2628,872,-6,2628
1390,2017/11/30,9:23:01,4.62E+00,3,2628,871,-6,2628
1391,2017/11/30,9:23:01,4.62E+00,3,2629,871,-6,2629
1392,2017/11/30,9:23:01,4.62E+00,3,2631,873,-6,2631
1393,2017/11/30,9:23:01,4.62E+00,4,2631,873,-6,2631
1394,2017/11/30,9:23:01,4.62E+00,5,2631,872,-6,2631
1395,2017/11/30,9:23:01,4.62E+00,3,2630,873,-6,2630
1396,2017/11/30,9:23:01,4.62E+00,0,2628,873,-6,2628
1397,2017/11/30,9:23:01,4.62E+00,1,2628,872,-6,2628
1398,2017/11/30,9:23:01,4.62E+00,0,2626,873,-6,2626
1399,2017/11/30,9:23:01,4.62E+00,1,2625,873,-6,2625
1400,2017/11/30,9:23:01,4.62E+00,1,2625,872,-6,2625
1401,2017/11/30,9:23:01,4.62E+00,1,2627,873,-6,2627
1402,2017/11/30,9:23:01,4.62E+00,0,2628,873,-6,2628
1403,2017/11/30,9:23:01,4.62E+00,1,2628,873,-6,2628
1404,2017/11/30,9:23:01,4.62E+00,1,2630,874,-6,2630
1405,2017/11/30,9:23:01,4.62E+00,1,2632,874,-6,2632
1406,2017/11/30,9:23:01,4.62E+00,1,2634,874,-6,2634
1407,2017/11/30,9:23:01,4.62E+00,1,2635,874,-6,2635
1408,2017/11/30,9:23:01,4.62E+00,2,2635,874,-6,2635
1409,2017/11/30,9:23:01,4.62E+00,1,2636,873,-6,2636
1410,2017/11/30,9:23:01,4.62E+00,2,2635,874,-6,2635
1411,2017/11/30,9:23:01,4.62E+00,1,2635,873,-6,2635
1412,2017/11/30,9:23:01,4.62E+00,0,2635,873,-6,2635
1413,2017/11/30,9:23:01,4.62E+00,0,2635,874,-6,2635
1414,2017/11/30,9:23:01,4.62E+00,1,2637,874,-6,2637
1415,2017/11/30,9:23:01,4.62E+00,1,2639,875,-6,2639
1416,2017/11/30,9:23:01,4.62E+00,0,2640,875,-6,2640
1417,2017/11/30,9:23:01,4.62E+00,1,2642,875,-6,2642
1418,2017/11/30,9:23:01,4.62E+00,1,2641,875,-6,2641
1419,2017/11/30,9:23:01,4.62E+00,1,2641,876,-6,2641
1420,2017/11/30,9:23:01,4.62E+00,1,2641,874,-6,2641
1421,2017/11/30,9:23:01,4.62E+00,0,2640,875,-6,2640
1422,2017/11/30,9:23:01,4.62E+00,1,2640,875,-6,2640
1423,2017/11/30,9:23:01,4.62E+00,1,2639,876,-6,2639
1424,2017/11/30,9:23:01,4.62E+00,1,2639,876,-6,2639
1425,2017/11/30,9:23:01,4.62E+00,0,2640,877,-6,2640
1426,2017/11/30,9:23:01,4.62E+00,0,2641,877,-6,2641
1427,2017/11/30,9:23:01,4.62E+00,1,2642,878,-6,2642
1428,2017/11/30,9:23:01,4.62E+00,1,2643,878,-6,2643
1429,2017/11/30,9:23:01,4.62E+00,1,2645,878,-6,2645
1430,2017/11/30,9:23:01,4.62E+00,1,2646,878,-6,2646
1431,2017/11/30,9:23:01,4.62E+00,1,2648,879,-6,2648
1432,2017/11/30,9:23:01,4.62E+00,1,2650,880,-6,2650
1433,2017/11/30,9:23:01,4.62E+00,1,2651,881,-6,2651
1434,2017/11/30,9:23:01,4.62E+00,1,2651,882,-6,2651
1435,2017/11/30,9:23:01,4.62E+00,1,2650,882,-6,2650
1436,2017/11/30,9:23:01,4.62E+00,1,2651,884,-6,2651
1437,2017/11/30,9:23:01,4.62E+00,0,2651,885,-6,2651
1438,2017/11/30,9:23:01,4.62E+00,0,2652,885,-6,2652
1439,2017/11/30,9:23:01,4.62E+00,0,2653,886,-6,2653
1440,2017/11/30,9:23:01,4.62E+00,0,2655,886,-6,2655
1441,2017/11/30,9:23:01,4.62E+00,0,2659,887,-6,2659
1442,2017/11/30,9:23:01,4.62E+00,0,2660,887,-6,2660
1443,2017/11/30,9:23:01,4.62E+00,2,2662,888,-6,2662
1444,2017/11/30,9:23:01,4.62E+00,2,2662,889,-6,2662
1445,2017/11/30,9:23:01,4.62E+00,1,2662,891,-6,2662
1446,2017/11/30,9:23:01,4.62E+00,2,2663,893,-6,2663
1447,2017/11/30,9:23:01,4.62E+00,2,2663,895,-6,2663
1448,2017/11/30,9:23:01,4.62E+00,1,2664,897,-6,2664
1449,2017/11/30,9:23:01,4.62E+00,1,2665,898,-6,2665
1450,2017/11/30,9:23:01,4.62E+00,1,2667,900,-6,2667
1451,2017/11/30,9:23:01,4.62E+00,0,2670,902,-6,2670
1452,2017/11/30,9:23:01,4.62E+00,1,2673,905,-6,2673
1453,2017/11/30,9:23:01,4.62E+00,2,2675,908,-6,2675
1454,2017/11/30,9:23:01,4.62E+00,1,2678,912,-6,2678
1455,2017/11/30,9:23:01,4.62E+00,1,2681,915,-6,2681
1456,2017/11/30,9:23:01,4.62E+00,1,2683,918,-6,2683
1457,2017/11/30,9:23:01,4.62E+00,-1,2687,920,-6,2687
1458,2017/11/30,9:23:01,4.62E+00,0,2690,922,-6,2690
1459,2017/11/30,9:23:01,4.62E+00,-1,2692,923,-6,2692
1460,2017/11/30,9:23:01,4.62E+00,-1,2694,925,-6,2694
1461,2017/11/30,9:23:01,4.62E+00,0,2695,928,-6,2695
1462,2017/11/30,9:23:01,4.62E+00,2,2695,930,-6,2695
1463,2017/11/30,9:23:01,4.62E+00,0,2696,933,-6,2696
1464,2017/11/30,9:23:01,4.62E+00,1,2697,936,-6,2697
1465,2017/11/30,9:23:01,4.62E+00,1,2697,938,-6,2697
1466,2017/11/30,9:23:01,4.62E+00,1,2698,941,-6,2698
1467,2017/11/30,9:23:01,4.62E+00,0,2701,943,-6,2701
1468,2017/11/30,9:23:01,4.62E+00,1,2701,944,-7,2701
1469,2017/11/30,9:23:01,4.62E+00,1,2703,947,-6,2703
1470,2017/11/30,9:23:01,4.62E+00,1,2704,949,-6,2704
1471,2017/11/30,9:23:01,4.62E+00,1,2705,949,-6,2705
1472,2017/11/30,9:23:01,4.62E+00,1,2707,950,-6,2707
1473,2017/11/30,9:23:01,4.62E+00,1,2709,950,-6,2709
1474,2017/11/30,9:23:01,4.62E+00,1,2710,949,-6,2710
1475,2017/11/30,9:23:01,4.62E+00,0,2711,949,-6,2711
1476,2017/11/30,9:23:01,4.62E+00,2,2712,949,-6,2712
1477,2017/11/30,9:23:01,4.62E+00,2,2712,949,-6,2712
1478,2017/11/30,9:23:01,4.62E+00,2,2712,950,-6,2712
1479,2017/11/30,9:23:01,4.62E+00,1,2712,950,-6,2712
1480,2017/11/30,9:23:01,4.62E+00,2,2712,949,-6,2712
1481,2017/11/30,9:23:01,4.62E+00,2,2713,950,-6,2713
1482,2017/11/30,9:23:01,4.62E+00,1,2712,951,-6,2712
1483,2017/11/30,9:23:01,4.62E+00,0,2714,951,-6,2714
1484,2017/11/30,9:23:01,4.62E+00,-1,2716,952,-6,2716
1485,2017/11/30,9:23:01,4.62E+00,0,2719,954,-6,2719
1486,2017/11/30,9:23:01,4.62E+00,2,2719,955,-6,2719
1487,2017/11/30,9:23:01,4.62E+00,1,2722,956,-6,2722
1488,2017/11/30,9:23:01,4.62E+00,0,2723,957,-6,2723
1489,2017/11/30,9:23:01,4.62E+00,1,2724,958,-6,2724
1490,2017/11/30,9:23:01,4.62E+00,1,2725,959,-6,2725
1491,2017/11/30,9:23:01,4.62E+00,1,2727,959,-6,2727
1492,2017/11/30,9:23:01,4.62E+00,0,2727,959,-6,2727
1493,2017/11/30,9:23:01,4.62E+00,1,2727,959,-6,2727
1494,2017/11/30,9:23:01,4.62E+00,1,2726,960,-6,2726
1495,2017/11/30,9:23:01,4.62E+00,3,2725,960,-6,2725
1496,2017/11/30,9:23:01,4.62E+00,1,2725,960,-6,2725
1497,2017/11/30,9:23:01,4.62E+00,1,2723,961,-6,2723
1498,2017/11/30,9:23:01,4.62E+00,2,2723,962,-6,2723
1499,2017/11/30,9:23:01,4.62E+00,2,2724,961,-6,2724
1500,2017/11/30,9:23:01,4.62E+00,1,2725,962,-6,2725
1501,2017/11/30,9:23:01,4.62E+00,3,2725,961,-6,2725
1502,2017/11/30,9:23:01,4.62E+00,2,2726,961,-6,2726
1503,2017/11/30,9:23:01,4.62E+00,1,2728,962,-6,2728
1504,2017/11/30,9:23:01,4.62E+00,2,2730,963,-6,2730
1505,2017/11/30,9:23:01,4.62E+00,3,2731,963,-6,2731
1506,2017/11/30,9:23:01,4.62E+00,0,2731,964,-6,2731
1507,2017/11/30,9:23:01,4.62E+00,0,2730,964,-6,2730
1508,2017/11/30,9:23:01,4.62E+00,1,2730,964,-6,2730
1509,2017/11/30,9:23:01,4.62E+00,1,2729,964,-6,2729
1510,2017/11/30,9:23:01,4.62E+00,1,2727,964,-6,2727
1511,2017/11/30,9:23:01,4.62E+00,0,2723,964,-6,2723
1512,2017/11/30,9:23:01,4.62E+00,0,2720,965,-6,2720
1513,2017/11/30,9:23:01,4.62E+00,0,2718,966,-6,2718
1514,2017/11/30,9:23:01,4.62E+00,0,2716,965,-7,2716
1515,2017/11/30,9:23:01,4.62E+00,-1,2718,966,-6,2718
1516,2017/11/30,9:23:01,4.62E+00,0,2720,966,-6,2720
1517,2017/11/30,9:23:01,4.62E+00,2,2722,966,-6,2722
1518,2017/11/30,9:23:01,4.62E+00,2,2723,966,-6,2723
1519,2017/11/30,9:23:01,4.62E+00,0,2724,966,-6,2724
1520,2017/11/30,9:23:01,4.62E+00,1,2725,966,-6,2725
1521,2017/11/30,9:23:01,4.62E+00,1,2725,967,-6,2725
1522,2017/11/30,9:23:01,4.62E+00,1,2725,967,-6,2725
1523,2017/11/30,9:23:01,4.62E+00,2,2724,966,-7,2724
1524,2017/11/30,9:23:01,4.62E+00,2,2722,967,-6,2722
1525,2017/11/30,9:23:01,4.62E+00,1,2722,967,-6,2722
1526,2017/11/30,9:23:01,4.62E+00,1,2721,966,-6,2721
1527,2017/11/30,9:23:01,4.62E+00,1,2720,966,-6,2720
1528,2017/11/30,9:23:01,4.62E+00,1,2720,967,-6,2720
1529,2017/11/30,9:23:01,4.62E+00,2,2719,967,-6,2719
1530,2017/11/30,9:23:01,4.62E+00,1,2719,967,-6,2719
1531,2017/11/30,9:23:01,4.62E+00,0,2720,967,-6,2720
1532,2017/11/30,9:23:01,4.62E+00,1,2721,967,-6,2721
1533,2017/11/30,9:23:01,4.62E+00,0,2720,967,-6,2720
1534,2017/11/30,9:23:01,4.62E+00,-1,2721,967,-6,2721
1535,2017/11/30,9:23:01,4.62E+00,1,2723,967,-6,2723
1536,2017/11/30,9:23:01,4.62E+00,0,2723,967,-6,2723
1537,2017/11/30,9:23:01,4.62E+00,0,2721,968,-6,2721
1538,2017/11/30,9:23:01,4.62E+00,0,2721,968,-6,2721
1539,2017/11/30,9:23:01,4.62E+00,0,2720,967,-6,2720
1540,2017/11/30,9:23:01,4.62E+00,1,2720,968,-6,2720
1541,2017/11/30,9:23:01,4.62E+00,1,2720,968,-6,2720
1542,2017/11/30,9:23:01,4.62E+00,1,2720,967,-6,2720
1543,2017/11/30,9:23:01,4.62E+00,1,2720,968,-6,2720
1544,2017/11/30,9:23:01,4.62E+00,2,2719,968,-6,2719
1545,2017/11/30,9:23:01,4.62E+00,1,2718,967,-6,2718
1546,2017/11/30,9:23:01,4.62E+00,1,2718,967,-6,2718
1547,2017/11/30,9:23:01,4.62E+00,0,2717,967,-6,2717
1548,2017/11/30,9:23:01,4.62E+00,2,2716,967,-6,2716
1549,2017/11/30,9:23:01,4.62E+00,1,2715,968,-6,2715
1550,2017/11/30,9:23:01,4.62E+00,1,2714,968,-6,2714
1551,2017/11/30,9:23:01,4.62E+00,1,2715,968,-6,2715
1552,2017/11/30,9:23:01,4.62E+00,1,2715,968,-6,2715
1553,2017/11/30,9:23:01,4.62E+00,0,2716,968,-6,2716
1554,2017/11/30,9:23:01,4.62E+00,1,2715,967,-6,2715
1555,2017/11/30,9:23:01,4.62E+00,-1,2716,968,-6,2716
1556,2017/11/30,9:23:01,4.62E+00,1,2716,968,-6,2716
1557,2017/11/30,9:23:01,4.62E+00,1,2715,968,-6,2715
1558,2017/11/30,9:23:01,4.62E+00,0,2714,968,-6,2714
1559,2017/11/30,9:23:01,4.62E+00,-1,2713,968,-6,2713
1560,2017/11/30,9:23:01,4.62E+00,1,2710,968,-7,2710
1561,2017/11/30,9:23:01,4.62E+00,-1,2711,968,-6,2711
1562,2017/11/30,9:23:01,4.62E+00,-1,2709,968,-6,2709
1563,2017/11/30,9:23:01,4.62E+00,0,2709,967,-6,2709
1564,2017/11/30,9:23:01,4.62E+00,1,2710,967,-6,2710
1565,2017/11/30,9:23:01,4.62E+00,2,2710,968,-6,2710
1566,2017/11/30,9:23:01,4.62E+00,2,2711,968,-6,2711
1567,2017/11/30,9:23:01,4.62E+00,2,2713,967,-6,2713
1568,2017/11/30,9:23:01,4.62E+00,1,2716,968,-6,2716
1569,2017/11/30,9:23:01,4.62E+00,1,2718,969,-6,2718
1570,2017/11/30,9:23:01,4.62E+00,1,2720,968,-6,2720
1571,2017/11/30,9:23:01,4.62E+00,1,2719,970,-6,2719
1572,2017/11/30,9:23:01,4.62E+00,1,2720,970,-6,2720
1573,2017/11/30,9:23:01,4.62E+00,-2,2721,971,-6,2721
1574,2017/11/30,9:23:01,4.62E+00,-1,2721,973,-6,2721
1575,2017/11/30,9:23:01,4.62E+00,-2,2721,974,-6,2721
1576,2017/11/30,9:23:01,4.62E+00,1,2719,974,-6,2719
1577,2017/11/30,9:23:01,4.62E+00,1,2720,975,-6,2720
1578,2017/11/30,9:23:01,4.62E+00,0,2720,975,-6,2720
1579,2017/11/30,9:23:01,4.62E+00,1,2720,975,-6,2720
1580,2017/11/30,9:23:01,4.62E+00,1,2720,975,-6,2720
1581,2017/11/30,9:23:01,4.62E+00,1,2719,975,-6,2719
1582,2017/11/30,9:23:01,4.62E+00,2,2721,975,-6,2721
1583,2017/11/30,9:23:01,4.62E+00,2,2722,975,-6,2722
1584,2017/11/30,9:23:01,4.62E+00,1,2722,975,-6,2722
1585,2017/11/30,9:23:01,4.62E+00,2,2722,974,-6,2722
1586,2017/11/30,9:23:01,4.62E+00,1,2722,975,-6,2722
1587,2017/11/30,9:23:01,4.62E+00,1,2721,976,-6,2721
1588,2017/11/30,9:23:01,4.62E+00,1,2722,975,-6,2722
1589,2017/11/30,9:23:01,4.62E+00,2,2722,975,-6,2722
1590,2017/11/30,9:23:01,4.62E+00,1,2721,976,-6,2721
1591,2017/11/30,9:23:01,4.62E+00,1,2721,976,-6,2721
1592,2017/11/30,9:23:01,4.62E+00,2,2722,977,-6,2722
1593,2017/11/30,9:23:01,4.62E+00,3,2723,978,-6,2723
1594,2017/11/30,9:23:01,4.62E+00,3,2723,977,-6,2723
1595,2017/11/30,9:23:01,4.62E+00,3,2724,977,-6,2724
1596,2017/11/30,9:23:01,4.62E+00,2,2724,978,-6,2724
1597,2017/11/30,9:23:01,4.62E+00,2,2724,978,-6,2724
1598,2017/11/30,9:23:01,4.62E+00,1,2725,978,-6,2725
1599,2017/11/30,9:23:01,4.62E+00,1,2726,978,-6,2726
1600,2017/11/30,9:23:01,4.62E+00,1,2726,978,-6,2726
1601,2017/11/30,9:23:01,4.62E+00,2,2726,978,-6,2726
1602,2017/11/30,9:23:01,4.62E+00,1,2727,979,-6,2727
1603,2017/11/30,9:23:01,4.62E+00,0,2727,980,-6,2727
1604,2017/11/30,9:23:01,4.62E+00,2,2728,981,-6,2728
1605,2017/11/30,9:23:01,4.62E+00,1,2730,983,-6,2730
1606,2017/11/30,9:23:01,4.62E+00,2,2732,986,-6,2732
1607,2017/11/30,9:23:01,4.62E+00,3,2734,987,-6,2734
1608,2017/11/30,9:23:01,4.62E+00,3,2736,990,-6,2736
1609,2017/11/30,9:23:01,4.62E+00,1,2740,992,-6,2740
1610,2017/11/30,9:23:01,4.62E+00,1,2742,993,-6,2742
1611,2017/11/30,9:23:01,4.62E+00,1,2743,996,-6,2743
1612,2017/11/30,9:23:01,4.62E+00,1,2745,997,-6,2745
1613,2017/11/30,9:23:01,4.62E+00,0,2744,997,-6,2744
1614,2017/11/30,9:23:01,4.62E+00,0,2745,997,-6,2745
