"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
47,2017/11/30,09:37:15,1.443172E+01,37,4,0,3353,0
48,2017/11/30,09:37:15,1.443172E+01,92,7,2,3360,0
49,2017/11/30,09:37:15,1.443172E+01,141,11,0,3370,0
50,2017/11/30,09:37:15,1.443172E+01,183,18,0,3379,0
51,2017/11/30,09:37:15,1.443172E+01,244,23,0,3387,0
52,2017/11/30,09:37:15,1.443172E+01,332,23,0,3388,0
53,2017/11/30,09:37:15,1.443172E+01,446,20,0,3382,0
54,2017/11/30,09:37:15,1.443172E+01,600,15,1,3373,0
55,2017/11/30,09:37:15,1.443172E+01,726,13,-1,3363,0
56,2017/11/30,09:37:15,1.443172E+01,844,8,-1,3354,0
57,2017/11/30,09:37:15,1.443172E+01,950,-1,-1,3346,0
58,2017/11/30,09:37:15,1.443172E+01,1065,-12,0,3341,0
59,2017/11/30,09:37:15,1.443172E+01,1197,-18,1,3340,0
60,2017/11/30,09:37:15,1.443172E+01,1375,5,0,3343,0
61,2017/11/30,09:37:15,1.443172E+01,1490,76,2,3347,0
62,2017/11/30,09:37:15,1.443172E+01,1574,183,8,3351,1574
63,2017/11/30,09:37:15,1.443172E+01,1655,288,13,3353,1655
64,2017/11/30,09:37:15,1.443172E+01,1736,367,11,3354,1736
65,2017/11/30,09:37:15,1.443172E+01,1814,416,5,3355,1814
66,2017/11/30,09:37:15,1.443172E+01,1890,470,3,3356,1890
67,2017/11/30,09:37:15,1.443172E+01,1955,531,6,3356,1955
68,2017/11/30,09:37:15,1.443172E+01,2036,624,5,3354,2036
69,2017/11/30,09:37:15,1.443172E+01,2116,738,-3,3352,2116
70,2017/11/30,09:37:15,1.443172E+01,2173,855,-15,3350,2173
71,2017/11/30,09:37:15,1.443172E+01,2210,952,-20,3349,2210
72,2017/11/30,09:37:15,1.443172E+01,2253,1059,-17,3350,2253
73,2017/11/30,09:37:15,1.443172E+01,2298,1146,-7,3352,2298
74,2017/11/30,09:37:15,1.443172E+01,2353,1247,-2,3354,2353
75,2017/11/30,09:37:15,1.443172E+01,2404,1361,-1,3356,2404
76,2017/11/30,09:37:15,1.443172E+01,2461,1477,0,3356,2461
77,2017/11/30,09:37:15,1.443172E+01,2518,1572,7,3360,2518
78,2017/11/30,09:37:15,1.443172E+01,2583,1655,18,3366,2583
79,2017/11/30,09:37:15,1.443172E+01,2615,1704,34,3379,2615
80,2017/11/30,09:37:15,1.443172E+01,2636,1745,47,3397,2636
81,2017/11/30,09:37:15,1.443172E+01,2649,1784,64,3421,2649
82,2017/11/30,09:37:15,1.443172E+01,2650,1826,83,3450,2650
83,2017/11/30,09:37:15,1.443172E+01,2639,1866,109,3492,2639
84,2017/11/30,09:37:15,1.443172E+01,2610,1912,133,3533,2610
85,2017/11/30,09:37:15,1.443172E+01,2594,1926,157,3576,2594
86,2017/11/30,09:37:15,1.443172E+01,2585,1927,178,3616,2585
87,2017/11/30,09:37:15,1.443172E+01,2577,1916,197,3649,2577
88,2017/11/30,09:37:15,1.443172E+01,2564,1899,211,3663,2564
89,2017/11/30,09:37:15,1.443172E+01,2550,1886,215,3653,2550
90,2017/11/30,09:37:15,1.443172E+01,2537,1865,212,3629,2537
91,2017/11/30,09:37:15,1.443172E+01,2517,1837,210,3599,2517
92,2017/11/30,09:37:15,1.443172E+01,2493,1790,209,3564,2493
93,2017/11/30,09:37:15,1.443172E+01,2474,1731,203,3530,2474
94,2017/11/30,09:37:15,1.443172E+01,2462,1664,191,3507,2462
95,2017/11/30,09:37:15,1.443172E+01,2449,1593,181,3494,2449
96,2017/11/30,09:37:15,1.443172E+01,2429,1499,178,3486,2429
97,2017/11/30,09:37:15,1.443172E+01,2420,1420,182,3473,2420
98,2017/11/30,09:37:15,1.443172E+01,2419,1345,189,3451,2419
99,2017/11/30,09:37:15,1.443172E+01,2423,1272,199,3416,2423
100,2017/11/30,09:37:15,1.443172E+01,2420,1213,209,3363,2420
101,2017/11/30,09:37:15,1.443172E+01,2409,1175,213,3286,2409
102,2017/11/30,09:37:15,1.443172E+01,2386,1152,209,3231,2386
103,2017/11/30,09:37:15,1.443172E+01,2372,1143,193,3185,2372
104,2017/11/30,09:37:15,1.443172E+01,2360,1122,172,3152,2360
105,2017/11/30,09:37:15,1.443172E+01,2345,1082,143,3131,2345
106,2017/11/30,09:37:15,1.443172E+01,2331,1028,107,3115,2331
107,2017/11/30,09:37:15,1.443172E+01,2318,977,64,3101,2318
108,2017/11/30,09:37:15,1.443172E+01,2302,939,8,3097,2302
109,2017/11/30,09:37:15,1.443172E+01,2287,925,-81,3101,2287
110,2017/11/30,09:37:15,1.443172E+01,2277,906,-143,3111,2277
111,2017/11/30,09:37:15,1.443172E+01,2269,871,-169,3116,2269
112,2017/11/30,09:37:15,1.443172E+01,2254,833,-152,3113,2254
113,2017/11/30,09:37:15,1.443172E+01,2236,803,-112,3103,2236
114,2017/11/30,09:37:15,1.443172E+01,2222,796,-72,3091,2222
115,2017/11/30,09:37:15,1.443172E+01,2232,813,-33,3075,2232
116,2017/11/30,09:37:15,1.443172E+01,2251,838,-13,3065,2251
117,2017/11/30,09:37:15,1.443172E+01,2273,864,-7,3067,2273
118,2017/11/30,09:37:15,1.443172E+01,2291,883,-11,3078,2291
119,2017/11/30,09:37:15,1.443172E+01,2303,900,-9,3089,2303
120,2017/11/30,09:37:15,1.443172E+01,2309,921,8,3095,2309
121,2017/11/30,09:37:15,1.443172E+01,2312,944,33,3096,2312
122,2017/11/30,09:37:15,1.443172E+01,2313,975,42,3090,2313
123,2017/11/30,09:37:15,1.443172E+01,2314,1002,44,3075,2314
124,2017/11/30,09:37:15,1.443172E+01,2315,1016,49,3054,2315
125,2017/11/30,09:37:15,1.443172E+01,2319,1023,55,3029,2319
126,2017/11/30,09:37:15,1.443172E+01,2331,1039,56,3009,2331
127,2017/11/30,09:37:15,1.443172E+01,2346,1071,53,2991,2346
128,2017/11/30,09:37:15,1.443172E+01,2365,1123,51,2980,2365
129,2017/11/30,09:37:15,1.443172E+01,2383,1183,47,2973,2383
130,2017/11/30,09:37:15,1.443172E+01,2400,1243,35,2964,2400
131,2017/11/30,09:37:15,1.443172E+01,2419,1296,13,2947,2419
132,2017/11/30,09:37:15,1.443172E+01,2447,1348,-11,2927,2447
133,2017/11/30,09:37:15,1.443172E+01,2467,1389,-33,2905,2467
134,2017/11/30,09:37:15,1.443172E+01,2484,1432,-37,2882,2484
135,2017/11/30,09:37:15,1.443172E+01,2497,1471,-29,2858,2497
136,2017/11/30,09:37:15,1.443172E+01,2504,1495,-16,2840,2504
137,2017/11/30,09:37:15,1.443172E+01,2504,1498,-9,2826,2504
138,2017/11/30,09:37:15,1.443172E+01,2495,1482,-14,2827,2495
139,2017/11/30,09:37:15,1.443172E+01,2484,1465,-27,2839,2484
140,2017/11/30,09:37:15,1.443172E+01,2469,1450,-29,2853,2469
141,2017/11/30,09:37:15,1.443172E+01,2447,1440,-24,2867,2447
142,2017/11/30,09:37:15,1.443172E+01,2430,1428,-19,2877,2430
143,2017/11/30,09:37:15,1.443172E+01,2420,1413,-13,2888,2420
144,2017/11/30,09:37:15,1.443172E+01,2425,1395,-3,2899,2425
145,2017/11/30,09:37:15,1.443172E+01,2435,1380,16,2906,2435
146,2017/11/30,09:37:15,1.443172E+01,2449,1365,32,2911,2449
147,2017/11/30,09:37:15,1.443172E+01,2457,1353,42,2918,2457
148,2017/11/30,09:37:15,1.443172E+01,2461,1339,42,2920,2461
149,2017/11/30,09:37:15,1.443172E+01,2464,1323,37,2916,2464
150,2017/11/30,09:37:15,1.443172E+01,2460,1296,32,2911,2460
151,2017/11/30,09:37:15,1.443172E+01,2451,1267,38,2906,2451
152,2017/11/30,09:37:15,1.443172E+01,2439,1238,42,2905,2439
153,2017/11/30,09:37:15,1.443172E+01,2429,1208,38,2907,2429
154,2017/11/30,09:37:15,1.443172E+01,2422,1176,24,2907,2422
155,2017/11/30,09:37:15,1.443172E+01,2409,1148,7,2902,2409
156,2017/11/30,09:37:15,1.443172E+01,2392,1118,-10,2894,2392
157,2017/11/30,09:37:15,1.443172E+01,2379,1097,-28,2878,2379
158,2017/11/30,09:37:15,1.443172E+01,2368,1077,-40,2859,2368
159,2017/11/30,09:37:15,1.443172E+01,2364,1064,-44,2832,2364
160,2017/11/30,09:37:15,1.443172E+01,2367,1061,-40,2800,2367
161,2017/11/30,09:37:15,1.443172E+01,2373,1071,-29,2755,2373
162,2017/11/30,09:37:15,1.443172E+01,2377,1093,-17,2716,2377
163,2017/11/30,09:37:15,1.443172E+01,2385,1110,-5,2673,2385
164,2017/11/30,09:37:15,1.443172E+01,2396,1125,-4,2626,2396
165,2017/11/30,09:37:15,1.443172E+01,2409,1141,-7,2575,2409
166,2017/11/30,09:37:15,1.443172E+01,2421,1162,-9,2520,2421
167,2017/11/30,09:37:15,1.443172E+01,2430,1186,-3,2446,2430
168,2017/11/30,09:37:15,1.443172E+01,2433,1216,8,2381,2433
169,2017/11/30,09:37:15,1.443172E+01,2436,1238,16,2308,2436
170,2017/11/30,09:37:15,1.443172E+01,2443,1256,15,2229,2443
171,2017/11/30,09:37:15,1.443172E+01,2454,1270,8,2142,2454
172,2017/11/30,09:37:15,1.443172E+01,2461,1283,0,2053,2461
173,2017/11/30,09:37:15,1.443172E+01,2464,1300,-4,1935,2464
174,2017/11/30,09:37:15,1.443172E+01,2463,1324,-6,1839,2463
175,2017/11/30,09:37:15,1.443172E+01,2458,1343,-7,1745,2458
176,2017/11/30,09:37:15,1.443172E+01,2455,1358,-7,1652,2455
177,2017/11/30,09:37:15,1.443172E+01,2452,1368,-4,1556,2452
178,2017/11/30,09:37:15,1.443172E+01,2446,1373,-1,1456,2446
179,2017/11/30,09:37:15,1.443172E+01,2437,1373,2,1327,2437
180,2017/11/30,09:37:15,1.443172E+01,2426,1372,2,1224,2426
181,2017/11/30,09:37:15,1.443172E+01,2426,1373,-1,1118,2426
182,2017/11/30,09:37:15,1.443172E+01,2432,1368,-3,1009,2432
183,2017/11/30,09:37:15,1.443172E+01,2440,1359,0,898,2440
184,2017/11/30,09:37:15,1.443172E+01,2447,1346,4,783,2447
185,2017/11/30,09:37:15,1.443172E+01,2451,1331,6,632,2451
186,2017/11/30,09:37:15,1.443172E+01,2452,1319,4,508,2452
187,2017/11/30,09:37:15,1.443172E+01,2450,1311,-2,384,2450
188,2017/11/30,09:37:15,1.443172E+01,2448,1302,-5,259,2448
189,2017/11/30,09:37:15,1.443172E+01,2441,1289,-4,133,2441
190,2017/11/30,09:37:15,1.443172E+01,2427,1273,1,45,2427
191,2017/11/30,09:37:15,1.443172E+01,2415,1259,5,-6,2415
192,2017/11/30,09:37:15,1.443172E+01,2411,1248,4,-13,2411
193,2017/11/30,09:37:15,1.443172E+01,2411,1245,0,-3,2411
194,2017/11/30,09:37:15,1.443172E+01,2408,1242,1,-15,2408
195,2017/11/30,09:37:15,1.443172E+01,2408,1236,6,-5,2408
196,2017/11/30,09:37:15,1.443172E+01,2406,1227,8,-7,2406
197,2017/11/30,09:37:15,1.443172E+01,2407,1218,5,-12,2407
198,2017/11/30,09:37:15,1.443172E+01,2412,1215,-4,5,2412
199,2017/11/30,09:37:15,1.443172E+01,2418,1220,-19,17,2418
200,2017/11/30,09:37:15,1.443172E+01,2419,1231,-31,36,2419
201,2017/11/30,09:37:15,1.443172E+01,2418,1241,-36,49,2418
202,2017/11/30,09:37:15,1.443172E+01,2419,1250,-33,61,2419
203,2017/11/30,09:37:15,1.443172E+01,2422,1257,-25,97,2422
204,2017/11/30,09:37:15,1.443172E+01,2428,1268,-17,122,2428
205,2017/11/30,09:37:15,1.443172E+01,2432,1280,0,137,2432
206,2017/11/30,09:37:15,1.443172E+01,2434,1291,24,139,2434
207,2017/11/30,09:37:15,1.443172E+01,2433,1302,49,129,2433
208,2017/11/30,09:37:15,1.443172E+01,2432,1311,65,116,2432
209,2017/11/30,09:37:15,1.443172E+01,2435,1319,68,103,2435
210,2017/11/30,09:37:15,1.443172E+01,2438,1328,68,87,2438
211,2017/11/30,09:37:15,1.443172E+01,2438,1335,72,67,2438
212,2017/11/30,09:37:15,1.443172E+01,2439,1344,65,50,2439
213,2017/11/30,09:37:15,1.443172E+01,2448,1353,42,36,2448
214,2017/11/30,09:37:15,1.443172E+01,2462,1362,12,26,2462
215,2017/11/30,09:37:15,1.443172E+01,2471,1369,-17,10,2471
216,2017/11/30,09:37:15,1.443172E+01,2478,1373,-37,0,2478
217,2017/11/30,09:37:15,1.443172E+01,2479,1372,-47,-5,2479
218,2017/11/30,09:37:15,1.443172E+01,2478,1370,-38,-5,2478
219,2017/11/30,09:37:15,1.443172E+01,2478,1364,-21,-4,2478
220,2017/11/30,09:37:15,1.443172E+01,2480,1358,-3,-5,2480
221,2017/11/30,09:37:15,1.443172E+01,2478,1350,6,-4,2478
222,2017/11/30,09:37:15,1.443172E+01,2474,1342,14,-5,2474
223,2017/11/30,09:37:15,1.443172E+01,2471,1337,18,-6,2471
224,2017/11/30,09:37:15,1.443172E+01,2474,1334,10,-4,2474
225,2017/11/30,09:37:15,1.443172E+01,2478,1330,-5,-5,2478
226,2017/11/30,09:37:15,1.443172E+01,2479,1326,-21,-3,2479
227,2017/11/30,09:37:15,1.443172E+01,2475,1324,-29,7,2475
228,2017/11/30,09:37:15,1.443172E+01,2468,1321,-29,15,2468
229,2017/11/30,09:37:15,1.443172E+01,2465,1320,-19,18,2465
230,2017/11/30,09:37:15,1.443172E+01,2468,1320,-9,13,2468
231,2017/11/30,09:37:15,1.443172E+01,2477,1321,4,4,2477
232,2017/11/30,09:37:15,1.443172E+01,2481,1322,20,0,2481
233,2017/11/30,09:37:15,1.443172E+01,2478,1325,34,-1,2478
234,2017/11/30,09:37:15,1.443172E+01,2473,1328,45,-1,2473
235,2017/11/30,09:37:15,1.443172E+01,2471,1330,45,1,2471
236,2017/11/30,09:37:15,1.443172E+01,2475,1336,38,1,2475
237,2017/11/30,09:37:15,1.443172E+01,2480,1346,26,3,2480
238,2017/11/30,09:37:15,1.443172E+01,2481,1361,11,3,2481
239,2017/11/30,09:37:15,1.443172E+01,2483,1375,-8,2,2483
240,2017/11/30,09:37:15,1.443172E+01,2486,1390,-30,4,2486
241,2017/11/30,09:37:15,1.443172E+01,2490,1399,-43,1,2490
242,2017/11/30,09:37:15,1.443172E+01,2491,1407,-40,-1,2491
243,2017/11/30,09:37:15,1.443172E+01,2485,1413,-29,-1,2485
244,2017/11/30,09:37:15,1.443172E+01,2479,1416,-19,-3,2479
245,2017/11/30,09:37:15,1.443172E+01,2472,1416,-12,-1,2472
246,2017/11/30,09:37:15,1.443172E+01,2473,1410,-9,-2,2473
247,2017/11/30,09:37:15,1.443172E+01,2477,1407,-8,-2,2477
248,2017/11/30,09:37:15,1.443172E+01,2482,1403,-5,-1,2482
249,2017/11/30,09:37:15,1.443172E+01,2485,1401,1,-3,2485
250,2017/11/30,09:37:15,1.443172E+01,2483,1401,11,-3,2483
251,2017/11/30,09:37:15,1.443172E+01,2484,1398,20,-3,2484
252,2017/11/30,09:37:15,1.443172E+01,2486,1395,21,-4,2486
253,2017/11/30,09:37:15,1.443172E+01,2484,1391,15,-3,2484
254,2017/11/30,09:37:15,1.443172E+01,2479,1384,13,-4,2479
255,2017/11/30,09:37:15,1.443172E+01,2469,1374,14,-3,2469
256,2017/11/30,09:37:15,1.443172E+01,2457,1364,15,-2,2457
257,2017/11/30,09:37:15,1.443172E+01,2444,1355,10,-2,2444
258,2017/11/30,09:37:15,1.443172E+01,2435,1342,2,-1,2435
259,2017/11/30,09:37:15,1.443172E+01,2425,1331,-7,-1,2425
260,2017/11/30,09:37:15,1.443172E+01,2418,1325,-12,-1,2418
261,2017/11/30,09:37:15,1.443172E+01,2415,1322,-17,0,2415
262,2017/11/30,09:37:15,1.443172E+01,2418,1321,-19,0,2418
263,2017/11/30,09:37:15,1.443172E+01,2427,1321,-20,0,2427
264,2017/11/30,09:37:15,1.443172E+01,2436,1319,-18,0,2436
265,2017/11/30,09:37:15,1.443172E+01,2442,1321,-11,-1,2442
266,2017/11/30,09:37:15,1.443172E+01,2447,1326,-2,-1,2447
267,2017/11/30,09:37:15,1.443172E+01,2448,1331,5,0,2448
268,2017/11/30,09:37:15,1.443172E+01,2447,1331,9,0,2447
269,2017/11/30,09:37:15,1.443172E+01,2447,1329,12,0,2447
270,2017/11/30,09:37:15,1.443172E+01,2441,1326,17,-1,2441
271,2017/11/30,09:37:15,1.443172E+01,2434,1330,20,-2,2434
272,2017/11/30,09:37:15,1.443172E+01,2427,1333,16,-3,2427
273,2017/11/30,09:37:15,1.443172E+01,2427,1333,7,-5,2427
274,2017/11/30,09:37:15,1.443172E+01,2426,1329,0,-4,2426
275,2017/11/30,09:37:15,1.443172E+01,2425,1324,-1,-4,2425
276,2017/11/30,09:37:15,1.443172E+01,2417,1319,0,-4,2417
277,2017/11/30,09:37:15,1.443172E+01,2409,1319,3,-3,2409
278,2017/11/30,09:37:15,1.443172E+01,2404,1319,4,-4,2404
279,2017/11/30,09:37:15,1.443172E+01,2404,1317,0,-3,2404
280,2017/11/30,09:37:15,1.443172E+01,2405,1314,-3,-2,2405
281,2017/11/30,09:37:15,1.443172E+01,2403,1309,-3,-3,2403
282,2017/11/30,09:37:15,1.443172E+01,2398,1306,1,-2,2398
283,2017/11/30,09:37:15,1.443172E+01,2396,1306,3,-2,2396
284,2017/11/30,09:37:15,1.443172E+01,2399,1310,1,0,2399
285,2017/11/30,09:37:15,1.443172E+01,2408,1316,-1,1,2408
286,2017/11/30,09:37:15,1.443172E+01,2418,1322,-1,-1,2418
287,2017/11/30,09:37:15,1.443172E+01,2428,1322,2,1,2428
288,2017/11/30,09:37:15,1.443172E+01,2434,1321,3,-1,2434
289,2017/11/30,09:37:15,1.443172E+01,2435,1321,3,0,2435
290,2017/11/30,09:37:15,1.443172E+01,2436,1322,0,0,2436
291,2017/11/30,09:37:15,1.443172E+01,2435,1325,2,-2,2435
292,2017/11/30,09:37:15,1.443172E+01,2429,1328,8,-2,2429
293,2017/11/30,09:37:15,1.443172E+01,2421,1327,12,-3,2421
294,2017/11/30,09:37:15,1.443172E+01,2410,1326,9,-2,2410
295,2017/11/30,09:37:15,1.443172E+01,2408,1324,-5,-3,2408
296,2017/11/30,09:37:15,1.443172E+01,2408,1325,-15,-5,2408
297,2017/11/30,09:37:15,1.443172E+01,2411,1326,-16,-4,2411
298,2017/11/30,09:37:15,1.443172E+01,2408,1327,-11,-4,2408
299,2017/11/30,09:37:15,1.443172E+01,2406,1329,-8,1,2406
300,2017/11/30,09:37:15,1.443172E+01,2404,1327,-10,9,2404
301,2017/11/30,09:37:15,1.443172E+01,2405,1323,-13,17,2405
302,2017/11/30,09:37:15,1.443172E+01,2404,1317,-11,25,2404
303,2017/11/30,09:37:15,1.443172E+01,2400,1312,-3,29,2400
304,2017/11/30,09:37:15,1.443172E+01,2397,1310,9,30,2397
305,2017/11/30,09:37:15,1.443172E+01,2392,1309,20,26,2392
306,2017/11/30,09:37:15,1.443172E+01,2394,1306,26,17,2394
307,2017/11/30,09:37:15,1.443172E+01,2396,1306,30,8,2396
308,2017/11/30,09:37:15,1.443172E+01,2400,1310,37,1,2400
309,2017/11/30,09:37:15,1.443172E+01,2401,1318,43,-3,2401
310,2017/11/30,09:37:15,1.443172E+01,2402,1328,43,-2,2402
311,2017/11/30,09:37:15,1.443172E+01,2408,1336,31,-3,2408
312,2017/11/30,09:37:15,1.443172E+01,2413,1345,14,-2,2413
313,2017/11/30,09:37:15,1.443172E+01,2412,1349,-3,-2,2412
314,2017/11/30,09:37:15,1.443172E+01,2409,1350,-12,-3,2409
315,2017/11/30,09:37:15,1.443172E+01,2408,1352,-24,-2,2408
316,2017/11/30,09:37:15,1.443172E+01,2407,1354,-41,-1,2407
317,2017/11/30,09:37:15,1.443172E+01,2408,1354,-57,-1,2408
318,2017/11/30,09:37:15,1.443172E+01,2410,1347,-60,-1,2410
319,2017/11/30,09:37:15,1.443172E+01,2409,1338,-46,-2,2409
320,2017/11/30,09:37:15,1.443172E+01,2409,1329,-31,0,2409
321,2017/11/30,09:37:15,1.443172E+01,2412,1323,-20,-1,2412
322,2017/11/30,09:37:15,1.443172E+01,2419,1325,-12,-2,2419
323,2017/11/30,09:37:15,1.443172E+01,2427,1330,-3,-1,2427
324,2017/11/30,09:37:15,1.443172E+01,2433,1337,8,-1,2433
325,2017/11/30,09:37:15,1.443172E+01,2434,1341,23,-1,2434
326,2017/11/30,09:37:15,1.443172E+01,2431,1345,34,-3,2431
327,2017/11/30,09:37:15,1.443172E+01,2425,1349,39,-2,2425
328,2017/11/30,09:37:15,1.443172E+01,2421,1356,35,-2,2421
329,2017/11/30,09:37:15,1.443172E+01,2421,1363,28,-2,2421
330,2017/11/30,09:37:15,1.443172E+01,2416,1366,25,-1,2416
331,2017/11/30,09:37:15,1.443172E+01,2408,1366,25,-2,2408
332,2017/11/30,09:37:15,1.443172E+01,2403,1366,18,-1,2403
333,2017/11/30,09:37:15,1.443172E+01,2402,1367,5,-1,2402
334,2017/11/30,09:37:15,1.443172E+01,2401,1366,-7,-2,2401
335,2017/11/30,09:37:15,1.443172E+01,2401,1363,-10,-1,2401
336,2017/11/30,09:37:15,1.443172E+01,2397,1356,-8,-2,2397
337,2017/11/30,09:37:15,1.443172E+01,2394,1354,-7,-1,2394
338,2017/11/30,09:37:15,1.443172E+01,2396,1355,-10,-2,2396
339,2017/11/30,09:37:15,1.443172E+01,2402,1358,-13,-2,2402
340,2017/11/30,09:37:15,1.443172E+01,2407,1359,-11,-1,2407
341,2017/11/30,09:37:15,1.443172E+01,2404,1355,-7,-2,2404
342,2017/11/30,09:37:15,1.443172E+01,2398,1347,-1,-1,2398
343,2017/11/30,09:37:15,1.443172E+01,2394,1341,0,-2,2394
344,2017/11/30,09:37:15,1.443172E+01,2396,1339,-3,-2,2396
345,2017/11/30,09:37:15,1.443172E+01,2400,1339,-7,-2,2400
346,2017/11/30,09:37:15,1.443172E+01,2403,1342,-6,-2,2403
347,2017/11/30,09:37:15,1.443172E+01,2407,1342,1,-2,2407
348,2017/11/30,09:37:15,1.443172E+01,2413,1340,8,-2,2413
349,2017/11/30,09:37:15,1.443172E+01,2420,1343,10,-2,2420
350,2017/11/30,09:37:15,1.443172E+01,2429,1349,10,-2,2429
351,2017/11/30,09:37:15,1.443172E+01,2437,1358,12,-2,2437
352,2017/11/30,09:37:15,1.443172E+01,2440,1369,18,-3,2440
353,2017/11/30,09:37:15,1.443172E+01,2439,1377,21,-2,2439
354,2017/11/30,09:37:15,1.443172E+01,2437,1384,19,-2,2437
355,2017/11/30,09:37:15,1.443172E+01,2429,1386,8,-2,2429
356,2017/11/30,09:37:15,1.443172E+01,2420,1383,-1,-2,2420
357,2017/11/30,09:37:15,1.443172E+01,2409,1378,-5,-2,2409
358,2017/11/30,09:37:15,1.443172E+01,2399,1372,-7,-1,2399
359,2017/11/30,09:37:15,1.443172E+01,2392,1365,-10,-1,2392
360,2017/11/30,09:37:15,1.443172E+01,2393,1360,-17,-2,2393
361,2017/11/30,09:37:15,1.443172E+01,2401,1358,-25,-1,2401
362,2017/11/30,09:37:15,1.443172E+01,2408,1359,-24,-2,2408
363,2017/11/30,09:37:15,1.443172E+01,2411,1358,-16,-1,2411
364,2017/11/30,09:37:15,1.443172E+01,2409,1357,-8,-2,2409
365,2017/11/30,09:37:15,1.443172E+01,2407,1355,-4,-2,2407
366,2017/11/30,09:37:15,1.443172E+01,2404,1351,-3,-2,2404
367,2017/11/30,09:37:15,1.443172E+01,2399,1347,-1,-2,2399
368,2017/11/30,09:37:15,1.443172E+01,2390,1342,4,-2,2390
369,2017/11/30,09:37:15,1.443172E+01,2376,1337,9,-2,2376
370,2017/11/30,09:37:15,1.443172E+01,2364,1331,11,-2,2364
371,2017/11/30,09:37:15,1.443172E+01,2361,1326,10,-2,2361
372,2017/11/30,09:37:15,1.443172E+01,2366,1338,6,-2,2366
373,2017/11/30,09:37:15,1.443172E+01,2370,1380,4,-2,2370
374,2017/11/30,09:37:15,1.443172E+01,2374,1440,7,-2,2374
375,2017/11/30,09:37:15,1.443172E+01,2379,1509,9,-2,2379
376,2017/11/30,09:37:15,1.443172E+01,2384,1576,6,-2,2384
