"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
383,2017/11/30,09:29:47,1.284706E+01,2373,1330,-11,6,2373
384,2017/11/30,09:29:47,1.284706E+01,2371,1327,-14,6,2371
385,2017/11/30,09:29:47,1.284706E+01,2371,1325,-8,6,2371
386,2017/11/30,09:29:47,1.284706E+01,2370,1325,0,6,2370
387,2017/11/30,09:29:47,1.284706E+01,2368,1327,5,6,2368
388,2017/11/30,09:29:47,1.284706E+01,2372,1331,6,6,2372
389,2017/11/30,09:29:47,1.284706E+01,2382,1335,7,6,2382
390,2017/11/30,09:29:47,1.284706E+01,2392,1337,13,6,2392
391,2017/11/30,09:29:47,1.284706E+01,2392,1336,19,6,2392
392,2017/11/30,09:29:47,1.284706E+01,2388,1338,21,6,2388
393,2017/11/30,09:29:47,1.284706E+01,2381,1340,20,6,2381
394,2017/11/30,09:29:47,1.284706E+01,2379,1342,16,6,2379
395,2017/11/30,09:29:47,1.284706E+01,2377,1341,12,6,2377
396,2017/11/30,09:29:47,1.284706E+01,2374,1338,12,6,2374
397,2017/11/30,09:29:47,1.284706E+01,2377,1339,11,6,2377
398,2017/11/30,09:29:47,1.284706E+01,2382,1343,7,6,2382
399,2017/11/30,09:29:47,1.284706E+01,2394,1349,2,6,2394
400,2017/11/30,09:29:47,1.284706E+01,2408,1358,0,6,2408
401,2017/11/30,09:29:47,1.284706E+01,2422,1367,3,6,2422
402,2017/11/30,09:29:47,1.284706E+01,2425,1371,9,6,2425
403,2017/11/30,09:29:47,1.284706E+01,2423,1372,8,6,2423
404,2017/11/30,09:29:47,1.284706E+01,2417,1370,5,6,2417
405,2017/11/30,09:29:47,1.284706E+01,2415,1364,3,6,2415
406,2017/11/30,09:29:47,1.284706E+01,2407,1358,6,6,2407
407,2017/11/30,09:29:47,1.284706E+01,2389,1349,11,6,2389
408,2017/11/30,09:29:47,1.284706E+01,2374,1343,11,6,2374
409,2017/11/30,09:29:47,1.284706E+01,2364,1338,7,6,2364
410,2017/11/30,09:29:47,1.284706E+01,2362,1333,4,6,2362
411,2017/11/30,09:29:47,1.284706E+01,2370,1332,5,6,2370
412,2017/11/30,09:29:47,1.284706E+01,2375,1335,9,6,2375
413,2017/11/30,09:29:47,1.284706E+01,2381,1353,11,6,2381
414,2017/11/30,09:29:47,1.284706E+01,2382,1393,8,6,2382
415,2017/11/30,09:29:47,1.284706E+01,2382,1449,5,6,2382
416,2017/11/30,09:29:47,1.284706E+01,2378,1508,4,6,2378
417,2017/11/30,09:29:47,1.284706E+01,2370,1566,8,6,2370
418,2017/11/30,09:29:47,1.284706E+01,2356,1628,11,6,2356
419,2017/11/30,09:29:47,1.284706E+01,2342,1722,10,6,2342
420,2017/11/30,09:29:47,1.284706E+01,2334,1805,7,6,2334
421,2017/11/30,09:29:47,1.284706E+01,2335,1884,9,6,2335
422,2017/11/30,09:29:47,1.284706E+01,2340,1958,20,6,2340
423,2017/11/30,09:29:47,1.284706E+01,2354,2019,38,6,2354
424,2017/11/30,09:29:47,1.284706E+01,2372,2073,59,6,2372
425,2017/11/30,09:29:47,1.284706E+01,2398,2142,84,6,2398
426,2017/11/30,09:29:47,1.284706E+01,2414,2208,124,6,2414
427,2017/11/30,09:29:47,1.284706E+01,2430,2280,164,6,2430
428,2017/11/30,09:29:47,1.284706E+01,2442,2346,213,6,2442
429,2017/11/30,09:29:47,1.284706E+01,2453,2396,264,6,2453
430,2017/11/30,09:29:47,1.284706E+01,2453,2428,312,6,2453
431,2017/11/30,09:29:47,1.284706E+01,2444,2454,354,6,2454
432,2017/11/30,09:29:47,1.284706E+01,2435,2484,402,6,2484
433,2017/11/30,09:29:47,1.284706E+01,2430,2518,448,6,2518
434,2017/11/30,09:29:47,1.284706E+01,2425,2551,496,6,2551
435,2017/11/30,09:29:47,1.284706E+01,2417,2573,548,7,2573
436,2017/11/30,09:29:47,1.284706E+01,2400,2587,604,6,2587
437,2017/11/30,09:29:47,1.284706E+01,2377,2599,660,6,2599
438,2017/11/30,09:29:47,1.284706E+01,2352,2611,735,6,2611
439,2017/11/30,09:29:47,1.284706E+01,2324,2626,793,6,2626
440,2017/11/30,09:29:47,1.284706E+01,2296,2641,846,7,2641
441,2017/11/30,09:29:47,1.284706E+01,2255,2651,897,6,2651
442,2017/11/30,09:29:47,1.284706E+01,2214,2652,936,6,2652
443,2017/11/30,09:29:47,1.284706E+01,2156,2648,980,7,2648
444,2017/11/30,09:29:47,1.284706E+01,2116,2647,1029,7,2647
445,2017/11/30,09:29:47,1.284706E+01,2068,2653,1070,7,2653
446,2017/11/30,09:29:47,1.284706E+01,2015,2670,1096,8,2670
447,2017/11/30,09:29:47,1.284706E+01,1959,2692,1108,8,2692
448,2017/11/30,09:29:47,1.284706E+01,1895,2713,1113,7,2713
449,2017/11/30,09:29:47,1.284706E+01,1819,2729,1110,7,2729
450,2017/11/30,09:29:47,1.284706E+01,1752,2732,1109,6,2732
451,2017/11/30,09:29:47,1.284706E+01,1685,2729,1104,7,2729
452,2017/11/30,09:29:47,1.284706E+01,1609,2721,1100,7,2721
453,2017/11/30,09:29:47,1.284706E+01,1537,2706,1090,6,2706
454,2017/11/30,09:29:47,1.284706E+01,1457,2690,1085,7,2690
455,2017/11/30,09:29:47,1.284706E+01,1354,2670,1076,6,2670
456,2017/11/30,09:29:47,1.284706E+01,1261,2656,1070,7,2656
457,2017/11/30,09:29:47,1.284706E+01,1169,2651,1055,7,2651
458,2017/11/30,09:29:47,1.284706E+01,1074,2655,1038,6,2655
459,2017/11/30,09:29:47,1.284706E+01,981,2666,1017,7,2666
460,2017/11/30,09:29:47,1.284706E+01,881,2678,1003,6,2678
461,2017/11/30,09:29:47,1.284706E+01,755,2681,987,7,2681
462,2017/11/30,09:29:47,1.284706E+01,651,2671,966,7,2671
463,2017/11/30,09:29:47,1.284706E+01,544,2654,947,6,2654
464,2017/11/30,09:29:47,1.284706E+01,433,2635,931,5,2635
465,2017/11/30,09:29:47,1.284706E+01,316,2619,916,4,2619
466,2017/11/30,09:29:47,1.284706E+01,191,2607,893,4,2607
467,2017/11/30,09:29:47,1.284706E+01,59,2592,860,6,2592
468,2017/11/30,09:29:47,1.284706E+01,23,2577,819,10,2577
469,2017/11/30,09:29:47,1.284706E+01,2,2561,794,16,2561
470,2017/11/30,09:29:47,1.284706E+01,12,2550,771,21,2550
471,2017/11/30,09:29:47,1.284706E+01,13,2544,747,25,2544
472,2017/11/30,09:29:47,1.284706E+01,2,2544,719,34,2544
473,2017/11/30,09:29:47,1.284706E+01,14,2544,694,44,2544
474,2017/11/30,09:29:47,1.284706E+01,5,2534,670,54,2534
475,2017/11/30,09:29:47,1.284706E+01,5,2521,658,59,2521
476,2017/11/30,09:29:47,1.284706E+01,13,2513,656,60,2513
477,2017/11/30,09:29:47,1.284706E+01,13,2517,664,57,2517
478,2017/11/30,09:29:47,1.284706E+01,13,2531,673,45,2531
479,2017/11/30,09:29:47,1.284706E+01,12,2544,680,29,2544
480,2017/11/30,09:29:47,1.284706E+01,10,2546,680,16,2546
481,2017/11/30,09:29:47,1.284706E+01,16,2543,679,7,2543
482,2017/11/30,09:29:47,1.284706E+01,23,2538,682,4,2538
483,2017/11/30,09:29:47,1.284706E+01,35,2538,685,4,2538
484,2017/11/30,09:29:47,1.284706E+01,69,2538,684,2,2538
485,2017/11/30,09:29:47,1.284706E+01,136,2536,675,5,2536
486,2017/11/30,09:29:47,1.284706E+01,188,2531,661,5,2531
487,2017/11/30,09:29:47,1.284706E+01,219,2526,650,4,2526
488,2017/11/30,09:29:47,1.284706E+01,225,2526,647,5,2526
489,2017/11/30,09:29:47,1.284706E+01,215,2530,647,4,2530
490,2017/11/30,09:29:47,1.284706E+01,193,2534,652,5,2534
491,2017/11/30,09:29:47,1.284706E+01,159,2538,659,5,2538
492,2017/11/30,09:29:47,1.284706E+01,132,2540,666,9,2540
493,2017/11/30,09:29:47,1.284706E+01,114,2544,672,19,2544
494,2017/11/30,09:29:47,1.284706E+01,111,2548,680,30,2548
495,2017/11/30,09:29:47,1.284706E+01,114,2553,689,43,2553
496,2017/11/30,09:29:47,1.284706E+01,115,2557,696,51,2557
497,2017/11/30,09:29:47,1.284706E+01,101,2558,701,52,2558
498,2017/11/30,09:29:47,1.284706E+01,71,2557,707,47,2557
499,2017/11/30,09:29:47,1.284706E+01,35,2554,716,37,2554
500,2017/11/30,09:29:47,1.284706E+01,7,2551,727,24,2551
501,2017/11/30,09:29:47,1.284706E+01,1,2551,739,13,2551
502,2017/11/30,09:29:47,1.284706E+01,4,2557,748,6,2557
503,2017/11/30,09:29:47,1.284706E+01,12,2575,757,4,2575
504,2017/11/30,09:29:47,1.284706E+01,13,2592,770,5,2592
505,2017/11/30,09:29:47,1.284706E+01,8,2610,779,4,2610
506,2017/11/30,09:29:47,1.284706E+01,10,2622,789,5,2622
507,2017/11/30,09:29:47,1.284706E+01,9,2630,801,6,2630
508,2017/11/30,09:29:47,1.284706E+01,7,2638,811,7,2638
509,2017/11/30,09:29:47,1.284706E+01,9,2645,820,7,2645
510,2017/11/30,09:29:47,1.284706E+01,7,2647,824,7,2647
511,2017/11/30,09:29:47,1.284706E+01,13,2643,827,7,2643
512,2017/11/30,09:29:47,1.284706E+01,18,2636,830,6,2636
513,2017/11/30,09:29:47,1.284706E+01,17,2628,834,6,2628
514,2017/11/30,09:29:47,1.284706E+01,8,2624,836,7,2624
515,2017/11/30,09:29:47,1.284706E+01,-11,2626,837,7,2626
516,2017/11/30,09:29:47,1.284706E+01,-19,2630,837,7,2630
517,2017/11/30,09:29:47,1.284706E+01,-18,2634,839,7,2634
518,2017/11/30,09:29:47,1.284706E+01,-7,2639,843,7,2639
519,2017/11/30,09:29:47,1.284706E+01,7,2645,847,7,2645
520,2017/11/30,09:29:47,1.284706E+01,14,2654,849,7,2654
521,2017/11/30,09:29:47,1.284706E+01,16,2666,850,7,2666
522,2017/11/30,09:29:47,1.284706E+01,10,2677,850,6,2677
523,2017/11/30,09:29:47,1.284706E+01,9,2686,850,7,2686
524,2017/11/30,09:29:47,1.284706E+01,8,2690,852,7,2690
525,2017/11/30,09:29:47,1.284706E+01,10,2688,852,6,2688
526,2017/11/30,09:29:47,1.284706E+01,9,2682,849,7,2682
527,2017/11/30,09:29:47,1.284706E+01,10,2674,844,6,2674
528,2017/11/30,09:29:47,1.284706E+01,11,2671,839,6,2671
529,2017/11/30,09:29:47,1.284706E+01,8,2669,840,7,2669
530,2017/11/30,09:29:47,1.284706E+01,10,2667,843,6,2667
531,2017/11/30,09:29:47,1.284706E+01,8,2666,845,6,2666
532,2017/11/30,09:29:47,1.284706E+01,6,2667,848,7,2667
533,2017/11/30,09:29:47,1.284706E+01,5,2671,850,7,2671
534,2017/11/30,09:29:47,1.284706E+01,5,2675,856,7,2675
535,2017/11/30,09:29:47,1.284706E+01,7,2683,862,7,2683
536,2017/11/30,09:29:47,1.284706E+01,9,2692,869,6,2692
537,2017/11/30,09:29:47,1.284706E+01,12,2697,875,7,2697
538,2017/11/30,09:29:47,1.284706E+01,13,2698,879,7,2698
539,2017/11/30,09:29:47,1.284706E+01,13,2690,881,7,2690
540,2017/11/30,09:29:47,1.284706E+01,12,2680,880,7,2680
541,2017/11/30,09:29:47,1.284706E+01,8,2673,879,6,2673
542,2017/11/30,09:29:47,1.284706E+01,8,2669,881,7,2669
543,2017/11/30,09:29:47,1.284706E+01,8,2667,884,7,2667
544,2017/11/30,09:29:47,1.284706E+01,7,2669,889,6,2669
545,2017/11/30,09:29:47,1.284706E+01,9,2674,894,7,2674
546,2017/11/30,09:29:47,1.284706E+01,10,2682,900,6,2682
547,2017/11/30,09:29:47,1.284706E+01,10,2692,905,7,2692
548,2017/11/30,09:29:47,1.284706E+01,9,2700,910,7,2700
549,2017/11/30,09:29:47,1.284706E+01,10,2707,911,5,2707
550,2017/11/30,09:29:47,1.284706E+01,7,2708,913,6,2708
551,2017/11/30,09:29:47,1.284706E+01,8,2702,913,7,2702
552,2017/11/30,09:29:47,1.284706E+01,8,2694,914,7,2694
553,2017/11/30,09:29:47,1.284706E+01,9,2686,914,7,2686
554,2017/11/30,09:29:47,1.284706E+01,11,2677,915,6,2677
555,2017/11/30,09:29:47,1.284706E+01,10,2672,915,7,2672
556,2017/11/30,09:29:47,1.284706E+01,9,2668,914,7,2668
557,2017/11/30,09:29:47,1.284706E+01,8,2668,913,7,2668
558,2017/11/30,09:29:47,1.284706E+01,6,2671,915,7,2671
559,2017/11/30,09:29:47,1.284706E+01,7,2675,917,6,2675
560,2017/11/30,09:29:47,1.284706E+01,5,2680,918,7,2680
561,2017/11/30,09:29:47,1.284706E+01,8,2687,917,7,2687
562,2017/11/30,09:29:47,1.284706E+01,7,2695,917,6,2695
563,2017/11/30,09:29:47,1.284706E+01,9,2700,917,7,2700
564,2017/11/30,09:29:47,1.284706E+01,8,2701,916,6,2701
565,2017/11/30,09:29:47,1.284706E+01,8,2699,915,7,2699
566,2017/11/30,09:29:47,1.284706E+01,9,2693,911,7,2693
567,2017/11/30,09:29:47,1.284706E+01,8,2689,908,6,2689
568,2017/11/30,09:29:47,1.284706E+01,9,2686,908,7,2686
569,2017/11/30,09:29:47,1.284706E+01,9,2684,908,7,2684
570,2017/11/30,09:29:47,1.284706E+01,12,2684,911,7,2684
571,2017/11/30,09:29:47,1.284706E+01,12,2686,915,7,2686
572,2017/11/30,09:29:47,1.284706E+01,10,2691,918,7,2691
573,2017/11/30,09:29:47,1.284706E+01,11,2699,922,7,2699
574,2017/11/30,09:29:47,1.284706E+01,9,2708,925,6,2708
575,2017/11/30,09:29:47,1.284706E+01,9,2717,929,7,2717
576,2017/11/30,09:29:47,1.284706E+01,9,2721,934,7,2721
577,2017/11/30,09:29:47,1.284706E+01,7,2723,938,7,2723
578,2017/11/30,09:29:47,1.284706E+01,8,2722,941,7,2722
579,2017/11/30,09:29:47,1.284706E+01,8,2718,943,7,2718
580,2017/11/30,09:29:47,1.284706E+01,9,2713,944,6,2713
581,2017/11/30,09:29:47,1.284706E+01,10,2707,940,7,2707
582,2017/11/30,09:29:47,1.284706E+01,10,2703,938,6,2703
583,2017/11/30,09:29:47,1.284706E+01,10,2702,940,5,2702
584,2017/11/30,09:29:47,1.284706E+01,9,2701,941,6,2701
585,2017/11/30,09:29:47,1.284706E+01,10,2704,941,6,2704
586,2017/11/30,09:29:47,1.284706E+01,8,2708,942,7,2708
587,2017/11/30,09:29:47,1.284706E+01,9,2714,944,7,2714
588,2017/11/30,09:29:47,1.284706E+01,8,2718,947,6,2718
589,2017/11/30,09:29:47,1.284706E+01,7,2720,949,7,2720
590,2017/11/30,09:29:47,1.284706E+01,10,2722,953,7,2722
591,2017/11/30,09:29:47,1.284706E+01,9,2725,955,7,2725
592,2017/11/30,09:29:47,1.284706E+01,9,2726,956,7,2726
593,2017/11/30,09:29:47,1.284706E+01,7,2729,958,6,2729
594,2017/11/30,09:29:47,1.284706E+01,8,2731,964,7,2731
595,2017/11/30,09:29:47,1.284706E+01,8,2733,971,7,2733
596,2017/11/30,09:29:47,1.284706E+01,8,2737,977,7,2737
597,2017/11/30,09:29:47,1.284706E+01,10,2741,982,7,2741
598,2017/11/30,09:29:47,1.284706E+01,10,2746,986,6,2746
599,2017/11/30,09:29:47,1.284706E+01,11,2751,987,7,2751
600,2017/11/30,09:29:47,1.284706E+01,11,2754,991,6,2754
601,2017/11/30,09:29:47,1.284706E+01,9,2757,998,7,2757
602,2017/11/30,09:29:47,1.284706E+01,10,2759,1005,7,2759
603,2017/11/30,09:29:47,1.284706E+01,8,2759,1009,7,2759
604,2017/11/30,09:29:47,1.284706E+01,8,2756,1011,7,2756
605,2017/11/30,09:29:47,1.284706E+01,7,2752,1010,7,2752
606,2017/11/30,09:29:47,1.284706E+01,9,2747,1009,7,2747
607,2017/11/30,09:29:47,1.284706E+01,9,2742,1010,7,2742
608,2017/11/30,09:29:47,1.284706E+01,8,2741,1012,7,2741
609,2017/11/30,09:29:47,1.284706E+01,9,2742,1013,7,2742
610,2017/11/30,09:29:47,1.284706E+01,7,2743,1014,7,2743
611,2017/11/30,09:29:47,1.284706E+01,7,2744,1015,7,2744
612,2017/11/30,09:29:47,1.284706E+01,7,2746,1018,7,2746
613,2017/11/30,09:29:47,1.284706E+01,7,2751,1019,6,2751
614,2017/11/30,09:29:47,1.284706E+01,7,2756,1020,7,2756
615,2017/11/30,09:29:47,1.284706E+01,7,2763,1020,7,2763
616,2017/11/30,09:29:47,1.284706E+01,10,2772,1021,7,2772
617,2017/11/30,09:29:47,1.284706E+01,10,2784,1023,6,2784
618,2017/11/30,09:29:47,1.284706E+01,11,2793,1024,7,2793
619,2017/11/30,09:29:47,1.284706E+01,10,2797,1028,7,2797
620,2017/11/30,09:29:47,1.284706E+01,8,2797,1033,7,2797
621,2017/11/30,09:29:47,1.284706E+01,10,2793,1037,7,2793
622,2017/11/30,09:29:47,1.284706E+01,9,2789,1038,7,2789
623,2017/11/30,09:29:47,1.284706E+01,10,2782,1039,7,2782
624,2017/11/30,09:29:47,1.284706E+01,9,2776,1040,7,2776
625,2017/11/30,09:29:47,1.284706E+01,10,2766,1039,7,2766
626,2017/11/30,09:29:47,1.284706E+01,10,2753,1040,7,2753
627,2017/11/30,09:29:47,1.284706E+01,9,2738,1043,7,2738
628,2017/11/30,09:29:47,1.284706E+01,10,2724,1047,7,2724
629,2017/11/30,09:29:47,1.284706E+01,6,2713,1052,7,2713
630,2017/11/30,09:29:47,1.284706E+01,7,2712,1051,7,2712
631,2017/11/30,09:29:47,1.284706E+01,6,2717,1045,7,2717
632,2017/11/30,09:29:47,1.284706E+01,6,2723,1038,7,2723
633,2017/11/30,09:29:47,1.284706E+01,7,2728,1033,7,2728
634,2017/11/30,09:29:47,1.284706E+01,7,2732,1030,6,2732
635,2017/11/30,09:29:47,1.284706E+01,10,2737,1033,6,2737
636,2017/11/30,09:29:47,1.284706E+01,10,2744,1041,7,2744
637,2017/11/30,09:29:47,1.284706E+01,10,2753,1041,6,2753
638,2017/11/30,09:29:47,1.284706E+01,11,2759,1035,7,2759
639,2017/11/30,09:29:47,1.284706E+01,8,2761,1028,7,2761
640,2017/11/30,09:29:47,1.284706E+01,9,2760,1025,6,2760
641,2017/11/30,09:29:47,1.284706E+01,8,2758,1029,7,2758
642,2017/11/30,09:29:47,1.284706E+01,10,2757,1044,6,2757
643,2017/11/30,09:29:47,1.284706E+01,9,2757,1059,7,2757
644,2017/11/30,09:29:47,1.284706E+01,10,2758,1066,7,2758
645,2017/11/30,09:29:47,1.284706E+01,11,2758,1068,6,2758
646,2017/11/30,09:29:47,1.284706E+01,10,2756,1065,7,2756
647,2017/11/30,09:29:47,1.284706E+01,10,2757,1062,7,2757
648,2017/11/30,09:29:47,1.284706E+01,8,2760,1067,7,2760
649,2017/11/30,09:29:47,1.284706E+01,6,2765,1077,8,2765
650,2017/11/30,09:29:47,1.284706E+01,8,2771,1085,6,2771
651,2017/11/30,09:29:47,1.284706E+01,6,2774,1088,7,2774
652,2017/11/30,09:29:47,1.284706E+01,8,2774,1090,7,2774
653,2017/11/30,09:29:47,1.284706E+01,8,2771,1090,6,2771
654,2017/11/30,09:29:47,1.284706E+01,10,2773,1091,8,2773
655,2017/11/30,09:29:47,1.284706E+01,9,2776,1092,6,2776
656,2017/11/30,09:29:47,1.284706E+01,9,2782,1092,7,2782
657,2017/11/30,09:29:47,1.284706E+01,11,2789,1093,7,2789
658,2017/11/30,09:29:47,1.284706E+01,9,2794,1095,6,2794
659,2017/11/30,09:29:47,1.284706E+01,9,2796,1096,7,2796
660,2017/11/30,09:29:47,1.284706E+01,9,2796,1098,6,2796
661,2017/11/30,09:29:47,1.284706E+01,9,2799,1099,7,2799
662,2017/11/30,09:29:47,1.284706E+01,8,2804,1099,7,2804
663,2017/11/30,09:29:47,1.284706E+01,8,2812,1098,6,2812
664,2017/11/30,09:29:47,1.284706E+01,9,2818,1100,7,2818
665,2017/11/30,09:29:47,1.284706E+01,6,2821,1104,6,2821
666,2017/11/30,09:29:47,1.284706E+01,7,2821,1108,7,2821
667,2017/11/30,09:29:47,1.284706E+01,7,2821,1112,7,2821
668,2017/11/30,09:29:47,1.284706E+01,8,2822,1119,7,2822
669,2017/11/30,09:29:47,1.284706E+01,9,2825,1125,7,2825
670,2017/11/30,09:29:47,1.284706E+01,10,2828,1131,8,2828
671,2017/11/30,09:29:47,1.284706E+01,11,2831,1137,10,2831
672,2017/11/30,09:29:47,1.284706E+01,9,2831,1142,12,2831
673,2017/11/30,09:29:47,1.284706E+01,10,2830,1144,11,2830
674,2017/11/30,09:29:47,1.284706E+01,9,2828,1148,9,2828
675,2017/11/30,09:29:47,1.284706E+01,7,2830,1152,8,2830
676,2017/11/30,09:29:47,1.284706E+01,8,2834,1152,8,2834
677,2017/11/30,09:29:47,1.284706E+01,7,2839,1151,8,2839
678,2017/11/30,09:29:47,1.284706E+01,8,2842,1150,8,2842
679,2017/11/30,09:29:47,1.284706E+01,7,2842,1151,8,2842
680,2017/11/30,09:29:47,1.284706E+01,9,2844,1150,8,2844
681,2017/11/30,09:29:47,1.284706E+01,9,2843,1150,7,2843
682,2017/11/30,09:29:47,1.284706E+01,8,2838,1149,7,2838
683,2017/11/30,09:29:47,1.284706E+01,9,2824,1148,8,2824
684,2017/11/30,09:29:47,1.284706E+01,7,2811,1146,8,2811
685,2017/11/30,09:29:47,1.284706E+01,8,2802,1144,8,2802
686,2017/11/30,09:29:47,1.284706E+01,9,2798,1142,8,2798
687,2017/11/30,09:29:47,1.284706E+01,10,2802,1144,8,2802
688,2017/11/30,09:29:47,1.284706E+01,10,2807,1151,7,2807
689,2017/11/30,09:29:47,1.284706E+01,9,2819,1162,8,2819
690,2017/11/30,09:29:47,1.284706E+01,11,2828,1178,8,2828
691,2017/11/30,09:29:47,1.284706E+01,9,2839,1193,9,2839
692,2017/11/30,09:29:47,1.284706E+01,9,2851,1204,9,2851
693,2017/11/30,09:29:47,1.284706E+01,8,2861,1207,9,2861
694,2017/11/30,09:29:47,1.284706E+01,8,2872,1206,9,2872
695,2017/11/30,09:29:47,1.284706E+01,8,2888,1198,8,2888
696,2017/11/30,09:29:47,1.284706E+01,7,2893,1185,8,2893
697,2017/11/30,09:29:47,1.284706E+01,8,2891,1174,8,2891
698,2017/11/30,09:29:47,1.284706E+01,6,2882,1173,8,2882
699,2017/11/30,09:29:47,1.284706E+01,5,2873,1179,8,2873
700,2017/11/30,09:29:47,1.284706E+01,8,2868,1184,7,2868
701,2017/11/30,09:29:47,1.284706E+01,8,2865,1187,8,2865
702,2017/11/30,09:29:47,1.284706E+01,10,2862,1187,7,2862
703,2017/11/30,09:29:47,1.284706E+01,10,2860,1191,7,2860
704,2017/11/30,09:29:47,1.284706E+01,12,2865,1196,8,2865
705,2017/11/30,09:29:47,1.284706E+01,10,2877,1199,12,2877
706,2017/11/30,09:29:47,1.284706E+01,11,2889,1194,23,2889
707,2017/11/30,09:29:47,1.284706E+01,10,2892,1189,30,2892
708,2017/11/30,09:29:47,1.284706E+01,8,2883,1194,35,2883
709,2017/11/30,09:29:47,1.284706E+01,8,2875,1206,35,2875
710,2017/11/30,09:29:47,1.284706E+01,7,2872,1218,36,2872
711,2017/11/30,09:29:47,1.284706E+01,8,2876,1226,34,2876
712,2017/11/30,09:29:47,1.284706E+01,7,2880,1232,28,2880
713,2017/11/30,09:29:47,1.284706E+01,8,2884,1237,24,2884
714,2017/11/30,09:29:47,1.284706E+01,9,2887,1240,19,2887
715,2017/11/30,09:29:47,1.284706E+01,6,2887,1237,15,2887
716,2017/11/30,09:29:47,1.284706E+01,5,2885,1235,12,2885
717,2017/11/30,09:29:47,1.284706E+01,6,2880,1234,11,2880
718,2017/11/30,09:29:47,1.284706E+01,6,2874,1230,8,2874
719,2017/11/30,09:29:47,1.284706E+01,6,2870,1223,9,2870
720,2017/11/30,09:29:47,1.284706E+01,7,2870,1212,8,2870
721,2017/11/30,09:29:47,1.284706E+01,8,2870,1211,9,2870
722,2017/11/30,09:29:47,1.284706E+01,5,2871,1216,10,2871
723,2017/11/30,09:29:47,1.284706E+01,8,2875,1219,9,2875
724,2017/11/30,09:29:47,1.284706E+01,9,2879,1217,10,2879
725,2017/11/30,09:29:47,1.284706E+01,10,2885,1217,9,2885
726,2017/11/30,09:29:47,1.284706E+01,8,2888,1224,10,2888
727,2017/11/30,09:29:47,1.284706E+01,9,2890,1230,11,2890
728,2017/11/30,09:29:47,1.284706E+01,11,2891,1233,14,2891
729,2017/11/30,09:29:47,1.284706E+01,10,2893,1236,21,2893
730,2017/11/30,09:29:47,1.284706E+01,11,2897,1241,27,2897
731,2017/11/30,09:29:47,1.284706E+01,11,2904,1248,29,2904
732,2017/11/30,09:29:47,1.284706E+01,10,2909,1256,28,2909
733,2017/11/30,09:29:47,1.284706E+01,9,2914,1260,26,2914
734,2017/11/30,09:29:47,1.284706E+01,8,2914,1259,25,2914
735,2017/11/30,09:29:47,1.284706E+01,10,2913,1255,26,2913
736,2017/11/30,09:29:47,1.284706E+01,9,2911,1255,27,2911
737,2017/11/30,09:29:47,1.284706E+01,10,2910,1252,27,2910
738,2017/11/30,09:29:47,1.284706E+01,9,2912,1253,25,2912
739,2017/11/30,09:29:47,1.284706E+01,9,2913,1253,21,2913
740,2017/11/30,09:29:47,1.284706E+01,9,2914,1255,20,2914
741,2017/11/30,09:29:47,1.284706E+01,8,2913,1255,19,2913
742,2017/11/30,09:29:47,1.284706E+01,9,2912,1256,20,2912
743,2017/11/30,09:29:47,1.284706E+01,7,2915,1260,20,2915
744,2017/11/30,09:29:47,1.284706E+01,6,2923,1267,19,2923
745,2017/11/30,09:29:47,1.284706E+01,9,2932,1271,18,2932
746,2017/11/30,09:29:47,1.284706E+01,8,2941,1274,17,2941
747,2017/11/30,09:29:47,1.284706E+01,10,2947,1277,17,2947
748,2017/11/30,09:29:47,1.284706E+01,10,2950,1278,18,2950
749,2017/11/30,09:29:47,1.284706E+01,9,2949,1279,20,2949
750,2017/11/30,09:29:47,1.284706E+01,7,2947,1281,22,2947
751,2017/11/30,09:29:47,1.284706E+01,6,2946,1281,25,2946
752,2017/11/30,09:29:47,1.284706E+01,9,2946,1277,27,2946
753,2017/11/30,09:29:47,1.284706E+01,9,2944,1274,26,2944
754,2017/11/30,09:29:47,1.284706E+01,10,2942,1274,24,2942
755,2017/11/30,09:29:47,1.284706E+01,10,2938,1277,24,2938
756,2017/11/30,09:29:47,1.284706E+01,10,2937,1280,25,2937
757,2017/11/30,09:29:47,1.284706E+01,10,2935,1279,26,2935
758,2017/11/30,09:29:47,1.284706E+01,8,2929,1277,24,2929
759,2017/11/30,09:29:47,1.284706E+01,9,2920,1274,20,2920
760,2017/11/30,09:29:47,1.284706E+01,8,2912,1274,16,2912
761,2017/11/30,09:29:47,1.284706E+01,8,2908,1277,15,2908
762,2017/11/30,09:29:47,1.284706E+01,8,2910,1276,16,2910
763,2017/11/30,09:29:47,1.284706E+01,8,2914,1274,16,2914
764,2017/11/30,09:29:47,1.284706E+01,8,2916,1272,15,2916
765,2017/11/30,09:29:47,1.284706E+01,6,2915,1270,14,2915
766,2017/11/30,09:29:47,1.284706E+01,8,2913,1267,13,2913
767,2017/11/30,09:29:47,1.284706E+01,8,2909,1268,12,2909
768,2017/11/30,09:29:47,1.284706E+01,8,2905,1270,12,2905
769,2017/11/30,09:29:47,1.284706E+01,8,2901,1268,11,2901
770,2017/11/30,09:29:47,1.284706E+01,9,2896,1264,12,2896
771,2017/11/30,09:29:47,1.284706E+01,10,2890,1262,12,2890
772,2017/11/30,09:29:47,1.284706E+01,9,2884,1264,13,2884
