"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
376,2017/11/30,09:41:23,1.755000E+01,95,2682,682,-4,2682
377,2017/11/30,09:41:23,1.755000E+01,84,2705,718,-3,2705
378,2017/11/30,09:41:23,1.755000E+01,84,2727,750,-3,2727
379,2017/11/30,09:41:23,1.755000E+01,96,2745,784,-1,2745
380,2017/11/30,09:41:23,1.755000E+01,107,2758,814,0,2758
381,2017/11/30,09:41:23,1.755000E+01,106,2764,839,1,2764
382,2017/11/30,09:41:23,1.755000E+01,79,2764,858,3,2764
383,2017/11/30,09:41:23,1.755000E+01,45,2757,877,4,2757
384,2017/11/30,09:41:23,1.755000E+01,8,2747,888,6,2747
385,2017/11/30,09:41:23,1.755000E+01,-6,2737,901,8,2737
386,2017/11/30,09:41:23,1.755000E+01,-2,2731,916,5,2731
387,2017/11/30,09:41:23,1.755000E+01,2,2733,935,1,2733
388,2017/11/30,09:41:23,1.755000E+01,9,2750,953,-1,2750
389,2017/11/30,09:41:23,1.755000E+01,0,2767,965,-3,2767
390,2017/11/30,09:41:23,1.755000E+01,2,2785,973,-3,2785
391,2017/11/30,09:41:23,1.755000E+01,4,2797,983,-2,2797
392,2017/11/30,09:41:23,1.755000E+01,-1,2802,992,-4,2802
393,2017/11/30,09:41:23,1.755000E+01,0,2803,998,-2,2803
394,2017/11/30,09:41:23,1.755000E+01,-1,2802,1003,-3,2802
395,2017/11/30,09:41:23,1.755000E+01,3,2796,1005,-3,2796
396,2017/11/30,09:41:23,1.755000E+01,8,2781,1003,-2,2781
397,2017/11/30,09:41:23,1.755000E+01,6,2762,999,-4,2762
398,2017/11/30,09:41:23,1.755000E+01,-1,2744,990,-3,2744
399,2017/11/30,09:41:23,1.755000E+01,-14,2732,979,-3,2732
400,2017/11/30,09:41:23,1.755000E+01,-30,2727,970,-3,2727
401,2017/11/30,09:41:23,1.755000E+01,-33,2730,959,-2,2730
402,2017/11/30,09:41:23,1.755000E+01,-19,2737,954,-3,2737
403,2017/11/30,09:41:23,1.755000E+01,-1,2744,953,-3,2744
404,2017/11/30,09:41:23,1.755000E+01,10,2747,953,-2,2747
405,2017/11/30,09:41:23,1.755000E+01,14,2749,951,-2,2749
406,2017/11/30,09:41:23,1.755000E+01,8,2748,947,0,2748
407,2017/11/30,09:41:23,1.755000E+01,2,2746,941,2,2746
408,2017/11/30,09:41:23,1.755000E+01,0,2742,935,1,2742
409,2017/11/30,09:41:23,1.755000E+01,-1,2738,934,0,2738
410,2017/11/30,09:41:23,1.755000E+01,0,2737,934,-2,2737
411,2017/11/30,09:41:23,1.755000E+01,1,2737,933,-4,2737
412,2017/11/30,09:41:23,1.755000E+01,1,2737,930,-3,2737
413,2017/11/30,09:41:23,1.755000E+01,1,2737,927,-3,2737
414,2017/11/30,09:41:23,1.755000E+01,-1,2738,925,-3,2738
415,2017/11/30,09:41:23,1.755000E+01,-3,2741,924,-2,2741
416,2017/11/30,09:41:23,1.755000E+01,-4,2741,924,-2,2741
417,2017/11/30,09:41:23,1.755000E+01,-3,2739,924,1,2739
418,2017/11/30,09:41:23,1.755000E+01,1,2735,929,1,2735
419,2017/11/30,09:41:23,1.755000E+01,0,2736,941,0,2736
420,2017/11/30,09:41:23,1.755000E+01,0,2741,955,-1,2741
421,2017/11/30,09:41:23,1.755000E+01,-2,2749,968,0,2749
422,2017/11/30,09:41:23,1.755000E+01,3,2758,980,1,2758
423,2017/11/30,09:41:23,1.755000E+01,6,2767,990,-1,2767
424,2017/11/30,09:41:23,1.755000E+01,5,2778,999,-2,2778
425,2017/11/30,09:41:23,1.755000E+01,0,2786,1003,-4,2786
426,2017/11/30,09:41:23,1.755000E+01,-5,2791,1003,-4,2791
427,2017/11/30,09:41:23,1.755000E+01,-8,2797,1005,-2,2797
428,2017/11/30,09:41:23,1.755000E+01,-8,2801,1005,2,2801
429,2017/11/30,09:41:23,1.755000E+01,-4,2801,1004,10,2801
430,2017/11/30,09:41:23,1.755000E+01,-1,2795,1006,13,2795
431,2017/11/30,09:41:23,1.755000E+01,1,2789,1014,11,2789
432,2017/11/30,09:41:23,1.755000E+01,2,2785,1022,5,2785
433,2017/11/30,09:41:23,1.755000E+01,1,2786,1030,1,2786
434,2017/11/30,09:41:23,1.755000E+01,2,2786,1039,-3,2786
435,2017/11/30,09:41:23,1.755000E+01,2,2785,1048,-5,2785
436,2017/11/30,09:41:23,1.755000E+01,1,2782,1054,-5,2782
437,2017/11/30,09:41:23,1.755000E+01,2,2782,1050,-5,2782
438,2017/11/30,09:41:23,1.755000E+01,2,2782,1040,0,2782
439,2017/11/30,09:41:23,1.755000E+01,1,2780,1033,7,2780
440,2017/11/30,09:41:23,1.755000E+01,-3,2776,1032,10,2776
441,2017/11/30,09:41:23,1.755000E+01,-3,2776,1026,16,2776
442,2017/11/30,09:41:23,1.755000E+01,-1,2785,1013,20,2785
443,2017/11/30,09:41:23,1.755000E+01,-3,2794,999,29,2794
444,2017/11/30,09:41:23,1.755000E+01,-3,2797,996,39,2797
445,2017/11/30,09:41:23,1.755000E+01,-4,2796,997,49,2796
446,2017/11/30,09:41:23,1.755000E+01,-4,2794,999,54,2794
447,2017/11/30,09:41:23,1.755000E+01,-1,2797,1005,56,2797
448,2017/11/30,09:41:23,1.755000E+01,0,2806,1021,48,2806
449,2017/11/30,09:41:23,1.755000E+01,1,2810,1040,33,2810
450,2017/11/30,09:41:23,1.755000E+01,0,2813,1048,13,2813
451,2017/11/30,09:41:23,1.755000E+01,0,2813,1050,-1,2813
452,2017/11/30,09:41:23,1.755000E+01,-1,2815,1058,-7,2815
453,2017/11/30,09:41:23,1.755000E+01,0,2817,1065,-7,2817
454,2017/11/30,09:41:23,1.755000E+01,0,2821,1065,-6,2821
455,2017/11/30,09:41:23,1.755000E+01,-2,2821,1055,-9,2821
456,2017/11/30,09:41:23,1.755000E+01,-3,2816,1049,-6,2816
457,2017/11/30,09:41:23,1.755000E+01,0,2805,1050,-6,2805
458,2017/11/30,09:41:23,1.755000E+01,2,2794,1054,-8,2794
459,2017/11/30,09:41:23,1.755000E+01,2,2789,1050,-5,2789
460,2017/11/30,09:41:23,1.755000E+01,-2,2793,1036,-6,2793
461,2017/11/30,09:41:23,1.755000E+01,-3,2794,1023,-5,2794
462,2017/11/30,09:41:23,1.755000E+01,-5,2792,1019,1,2792
463,2017/11/30,09:41:23,1.755000E+01,-3,2787,1019,9,2787
464,2017/11/30,09:41:23,1.755000E+01,0,2787,1022,22,2787
465,2017/11/30,09:41:23,1.755000E+01,0,2791,1029,35,2791
466,2017/11/30,09:41:23,1.755000E+01,0,2801,1037,38,2801
467,2017/11/30,09:41:23,1.755000E+01,-1,2805,1037,39,2805
468,2017/11/30,09:41:23,1.755000E+01,-2,2805,1032,36,2805
469,2017/11/30,09:41:23,1.755000E+01,-1,2804,1031,33,2804
470,2017/11/30,09:41:23,1.755000E+01,-2,2803,1039,27,2803
471,2017/11/30,09:41:23,1.755000E+01,-3,2807,1055,9,2807
472,2017/11/30,09:41:23,1.755000E+01,-4,2812,1073,0,2812
473,2017/11/30,09:41:23,1.755000E+01,-3,2819,1096,-6,2819
474,2017/11/30,09:41:23,1.755000E+01,-3,2825,1114,-5,2825
475,2017/11/30,09:41:23,1.755000E+01,-3,2829,1124,-5,2829
476,2017/11/30,09:41:23,1.755000E+01,-3,2835,1124,-7,2835
477,2017/11/30,09:41:23,1.755000E+01,-3,2844,1123,-4,2844
478,2017/11/30,09:41:23,1.755000E+01,1,2855,1125,-2,2855
479,2017/11/30,09:41:23,1.755000E+01,1,2864,1133,5,2864
480,2017/11/30,09:41:23,1.755000E+01,1,2871,1138,14,2871
481,2017/11/30,09:41:23,1.755000E+01,-2,2874,1141,20,2874
482,2017/11/30,09:41:23,1.755000E+01,-1,2873,1138,24,2873
483,2017/11/30,09:41:23,1.755000E+01,-1,2865,1130,27,2865
484,2017/11/30,09:41:23,1.755000E+01,0,2851,1122,26,2851
485,2017/11/30,09:41:23,1.755000E+01,1,2844,1116,21,2844
486,2017/11/30,09:41:23,1.755000E+01,1,2843,1117,13,2843
487,2017/11/30,09:41:23,1.755000E+01,0,2851,1121,5,2851
488,2017/11/30,09:41:23,1.755000E+01,0,2861,1124,0,2861
489,2017/11/30,09:41:23,1.755000E+01,1,2870,1129,-2,2870
490,2017/11/30,09:41:23,1.755000E+01,1,2877,1138,-3,2877
491,2017/11/30,09:41:23,1.755000E+01,-1,2886,1153,-2,2886
492,2017/11/30,09:41:23,1.755000E+01,-1,2901,1162,-2,2901
493,2017/11/30,09:41:23,1.755000E+01,-1,2919,1165,-2,2919
494,2017/11/30,09:41:23,1.755000E+01,-1,2933,1163,2,2933
495,2017/11/30,09:41:24,1.755000E+01,-1,2939,1159,7,2939
496,2017/11/30,09:41:24,1.755000E+01,-2,2936,1159,10,2936
497,2017/11/30,09:41:24,1.755000E+01,-3,2927,1160,10,2927
498,2017/11/30,09:41:24,1.755000E+01,-2,2918,1159,10,2918
499,2017/11/30,09:41:24,1.755000E+01,-1,2912,1155,14,2912
500,2017/11/30,09:41:24,1.755000E+01,-3,2908,1156,18,2908
501,2017/11/30,09:41:24,1.755000E+01,-5,2906,1165,14,2906
502,2017/11/30,09:41:24,1.755000E+01,-4,2906,1177,7,2906
503,2017/11/30,09:41:24,1.755000E+01,-2,2908,1185,1,2908
504,2017/11/30,09:41:24,1.755000E+01,0,2908,1186,-2,2908
505,2017/11/30,09:41:24,1.755000E+01,2,2906,1186,-1,2906
506,2017/11/30,09:41:24,1.755000E+01,2,2906,1188,3,2906
507,2017/11/30,09:41:24,1.755000E+01,1,2907,1195,5,2907
508,2017/11/30,09:41:24,1.755000E+01,1,2910,1198,3,2910
509,2017/11/30,09:41:24,1.755000E+01,4,2907,1194,0,2907
510,2017/11/30,09:41:24,1.755000E+01,3,2901,1185,-1,2901
511,2017/11/30,09:41:24,1.755000E+01,1,2897,1173,1,2897
512,2017/11/30,09:41:24,1.755000E+01,0,2896,1164,2,2896
513,2017/11/30,09:41:24,1.755000E+01,-1,2905,1167,3,2905
514,2017/11/30,09:41:24,1.755000E+01,0,2919,1176,4,2919
515,2017/11/30,09:41:24,1.755000E+01,0,2927,1187,4,2927
516,2017/11/30,09:41:24,1.755000E+01,1,2934,1194,3,2934
517,2017/11/30,09:41:24,1.755000E+01,-1,2936,1204,2,2936
518,2017/11/30,09:41:24,1.755000E+01,0,2942,1216,3,2942
519,2017/11/30,09:41:24,1.755000E+01,2,2953,1223,6,2953
520,2017/11/30,09:41:24,1.755000E+01,1,2966,1226,10,2966
521,2017/11/30,09:41:24,1.755000E+01,1,2980,1215,13,2980
522,2017/11/30,09:41:24,1.755000E+01,0,2982,1205,15,2982
523,2017/11/30,09:41:24,1.755000E+01,0,2975,1203,16,2975
524,2017/11/30,09:41:24,1.755000E+01,1,2968,1214,15,2968
525,2017/11/30,09:41:24,1.755000E+01,1,2963,1230,14,2963
526,2017/11/30,09:41:24,1.755000E+01,3,2965,1239,12,2965
527,2017/11/30,09:41:24,1.755000E+01,1,2962,1236,7,2962
528,2017/11/30,09:41:24,1.755000E+01,1,2954,1233,4,2954
529,2017/11/30,09:41:24,1.755000E+01,2,2948,1233,4,2948
530,2017/11/30,09:41:24,1.755000E+01,2,2943,1237,7,2943
531,2017/11/30,09:41:24,1.755000E+01,1,2946,1241,15,2946
532,2017/11/30,09:41:24,1.755000E+01,-1,2957,1237,18,2957
533,2017/11/30,09:41:24,1.755000E+01,0,2966,1234,16,2966
534,2017/11/30,09:41:24,1.755000E+01,-1,2972,1239,10,2972
535,2017/11/30,09:41:24,1.755000E+01,0,2973,1249,3,2973
536,2017/11/30,09:41:24,1.755000E+01,2,2972,1254,2,2972
537,2017/11/30,09:41:24,1.755000E+01,0,2973,1255,10,2973
538,2017/11/30,09:41:24,1.755000E+01,-1,2981,1253,17,2981
539,2017/11/30,09:41:24,1.755000E+01,1,2989,1254,21,2989
540,2017/11/30,09:41:24,1.755000E+01,2,2995,1257,23,2995
541,2017/11/30,09:41:24,1.755000E+01,2,3000,1262,23,3000
542,2017/11/30,09:41:24,1.755000E+01,1,3006,1264,25,3006
543,2017/11/30,09:41:24,1.755000E+01,2,3012,1263,27,3012
544,2017/11/30,09:41:24,1.755000E+01,1,3019,1264,28,3019
545,2017/11/30,09:41:24,1.755000E+01,0,3023,1269,30,3023
546,2017/11/30,09:41:24,1.755000E+01,0,3023,1273,31,3023
547,2017/11/30,09:41:24,1.755000E+01,0,3022,1273,31,3022
548,2017/11/30,09:41:24,1.755000E+01,-1,3018,1273,32,3018
549,2017/11/30,09:41:24,1.755000E+01,-1,3010,1274,31,3010
550,2017/11/30,09:41:24,1.755000E+01,0,2994,1274,26,2994
551,2017/11/30,09:41:24,1.755000E+01,1,2983,1274,22,2983
552,2017/11/30,09:41:24,1.755000E+01,0,2976,1274,21,2976
553,2017/11/30,09:41:24,1.755000E+01,1,2971,1272,21,2971
554,2017/11/30,09:41:24,1.755000E+01,2,2966,1270,19,2966
555,2017/11/30,09:41:24,1.755000E+01,1,2961,1271,16,2961
556,2017/11/30,09:41:24,1.755000E+01,0,2960,1270,17,2960
557,2017/11/30,09:41:24,1.755000E+01,0,2963,1268,20,2963
558,2017/11/30,09:41:24,1.755000E+01,0,2969,1271,24,2969
559,2017/11/30,09:41:24,1.755000E+01,0,2976,1277,25,2976
560,2017/11/30,09:41:24,1.755000E+01,0,2979,1278,26,2979
561,2017/11/30,09:41:24,1.755000E+01,-2,2978,1273,28,2978
562,2017/11/30,09:41:24,1.755000E+01,-1,2971,1269,30,2971
563,2017/11/30,09:41:24,1.755000E+01,-2,2965,1267,28,2965
564,2017/11/30,09:41:24,1.755000E+01,-1,2963,1261,25,2963
565,2017/11/30,09:41:24,1.755000E+01,1,2964,1250,22,2964
566,2017/11/30,09:41:24,1.755000E+01,0,2963,1245,18,2963
567,2017/11/30,09:41:24,1.755000E+01,1,2957,1246,15,2957
568,2017/11/30,09:41:24,1.755000E+01,1,2948,1252,15,2948
569,2017/11/30,09:41:24,1.755000E+01,2,2943,1253,16,2943
570,2017/11/30,09:41:24,1.755000E+01,2,2942,1251,17,2942
571,2017/11/30,09:41:24,1.755000E+01,2,2941,1250,16,2941
572,2017/11/30,09:41:24,1.755000E+01,1,2939,1251,13,2939
573,2017/11/30,09:41:24,1.755000E+01,0,2933,1250,10,2933
574,2017/11/30,09:41:24,1.755000E+01,0,2921,1245,7,2921
575,2017/11/30,09:41:24,1.755000E+01,-1,2911,1241,5,2911
576,2017/11/30,09:41:24,1.755000E+01,-1,2904,1239,2,2904
577,2017/11/30,09:41:24,1.755000E+01,-1,2901,1232,2,2901
578,2017/11/30,09:41:24,1.755000E+01,2,2899,1224,1,2899
579,2017/11/30,09:41:24,1.755000E+01,1,2896,1224,3,2896
580,2017/11/30,09:41:24,1.755000E+01,-1,2890,1227,6,2890
581,2017/11/30,09:41:24,1.755000E+01,-1,2888,1226,10,2888
582,2017/11/30,09:41:24,1.755000E+01,1,2889,1222,15,2889
583,2017/11/30,09:41:24,1.755000E+01,1,2889,1223,16,2889
584,2017/11/30,09:41:24,1.755000E+01,2,2887,1228,14,2887
585,2017/11/30,09:41:24,1.755000E+01,1,2881,1230,11,2881
586,2017/11/30,09:41:24,1.755000E+01,1,2877,1227,13,2877
587,2017/11/30,09:41:24,1.755000E+01,0,2876,1225,17,2876
588,2017/11/30,09:41:24,1.755000E+01,1,2877,1231,18,2877
589,2017/11/30,09:41:24,1.755000E+01,1,2880,1238,15,2880
590,2017/11/30,09:41:24,1.755000E+01,-1,2883,1239,10,2883
591,2017/11/30,09:41:24,1.755000E+01,0,2882,1239,2,2882
592,2017/11/30,09:41:24,1.755000E+01,2,2879,1265,-1,2879
593,2017/11/30,09:41:24,1.755000E+01,2,2873,1329,-2,2873
594,2017/11/30,09:41:24,1.755000E+01,0,2869,1390,-1,2869
595,2017/11/30,09:41:24,1.755000E+01,0,2865,1447,-2,2865
596,2017/11/30,09:41:24,1.755000E+01,2,2859,1526,-3,2859
597,2017/11/30,09:41:24,1.755000E+01,2,2851,1639,-2,2851
598,2017/11/30,09:41:24,1.755000E+01,2,2841,1764,0,2841
599,2017/11/30,09:41:24,1.755000E+01,3,2835,1900,21,2835
600,2017/11/30,09:41:24,1.755000E+01,3,2829,1993,49,2829
601,2017/11/30,09:41:24,1.755000E+01,2,2815,2070,79,2815
602,2017/11/30,09:41:24,1.755000E+01,1,2793,2125,112,2793
603,2017/11/30,09:41:24,1.755000E+01,2,2771,2151,161,2771
604,2017/11/30,09:41:24,1.755000E+01,1,2751,2181,218,2751
605,2017/11/30,09:41:24,1.755000E+01,2,2736,2250,285,2736
606,2017/11/30,09:41:24,1.755000E+01,0,2712,2309,357,2712
607,2017/11/30,09:41:24,1.755000E+01,-2,2683,2345,433,2683
608,2017/11/30,09:41:24,1.755000E+01,0,2649,2371,506,2649
609,2017/11/30,09:41:24,1.755000E+01,0,2611,2414,585,2611
610,2017/11/30,09:41:24,1.755000E+01,0,2552,2475,646,2552
611,2017/11/30,09:41:24,1.755000E+01,0,2494,2544,711,2544
612,2017/11/30,09:41:24,1.755000E+01,-1,2432,2574,777,2574
613,2017/11/30,09:41:24,1.755000E+01,1,2366,2589,849,2589
614,2017/11/30,09:41:24,1.755000E+01,1,2294,2602,923,2602
615,2017/11/30,09:41:24,1.755000E+01,3,2212,2624,1014,2624
616,2017/11/30,09:41:24,1.755000E+01,2,2096,2651,1082,2651
617,2017/11/30,09:41:24,1.755000E+01,1,2007,2672,1143,2672
618,2017/11/30,09:41:24,1.755000E+01,1,1924,2674,1205,2674
619,2017/11/30,09:41:24,1.755000E+01,0,1842,2673,1269,2673
620,2017/11/30,09:41:24,1.755000E+01,1,1755,2688,1332,2688
621,2017/11/30,09:41:24,1.755000E+01,2,1664,2724,1401,2724
622,2017/11/30,09:41:24,1.755000E+01,2,1546,2765,1448,2765
623,2017/11/30,09:41:24,1.755000E+01,1,1447,2791,1483,2791
624,2017/11/30,09:41:24,1.755000E+01,-1,1342,2795,1511,2795
625,2017/11/30,09:41:24,1.755000E+01,1,1234,2798,1531,2798
626,2017/11/30,09:41:24,1.755000E+01,1,1126,2810,1545,2810
627,2017/11/30,09:41:24,1.755000E+01,1,1016,2819,1558,2819
628,2017/11/30,09:41:24,1.755000E+01,2,868,2814,1563,2814
629,2017/11/30,09:41:24,1.755000E+01,1,743,2787,1568,2787
630,2017/11/30,09:41:24,1.755000E+01,0,613,2770,1570,2770
631,2017/11/30,09:41:24,1.755000E+01,1,485,2760,1571,2760
632,2017/11/30,09:41:24,1.755000E+01,1,356,2752,1567,2752
633,2017/11/30,09:41:24,1.755000E+01,0,219,2742,1554,2742
634,2017/11/30,09:41:24,1.755000E+01,0,48,2733,1540,2733
635,2017/11/30,09:41:24,1.755000E+01,-2,-47,2733,1520,2733
636,2017/11/30,09:41:24,1.755000E+01,-1,-76,2739,1498,2739
637,2017/11/30,09:41:24,1.755000E+01,0,-60,2740,1478,2740
638,2017/11/30,09:41:24,1.755000E+01,1,-48,2737,1460,2737
639,2017/11/30,09:41:24,1.755000E+01,0,-47,2731,1439,2731
640,2017/11/30,09:41:24,1.755000E+01,0,-32,2725,1424,2725
641,2017/11/30,09:41:24,1.755000E+01,-1,-8,2720,1409,2720
642,2017/11/30,09:41:24,1.755000E+01,0,-5,2718,1396,2718
643,2017/11/30,09:41:24,1.755000E+01,1,-22,2718,1382,2718
644,2017/11/30,09:41:24,1.755000E+01,2,-19,2721,1369,2721
645,2017/11/30,09:41:24,1.755000E+01,3,28,2722,1352,2722
646,2017/11/30,09:41:24,1.755000E+01,3,119,2720,1337,2720
647,2017/11/30,09:41:24,1.755000E+01,1,164,2711,1321,2711
648,2017/11/30,09:41:24,1.755000E+01,1,176,2698,1304,2698
649,2017/11/30,09:41:24,1.755000E+01,1,179,2684,1287,2684
650,2017/11/30,09:41:24,1.755000E+01,-1,202,2671,1272,2671
651,2017/11/30,09:41:24,1.755000E+01,-1,254,2658,1256,2658
652,2017/11/30,09:41:24,1.755000E+01,-3,328,2647,1244,2647
653,2017/11/30,09:41:24,1.755000E+01,-4,363,2643,1236,2643
654,2017/11/30,09:41:24,1.755000E+01,-1,363,2649,1231,2649
655,2017/11/30,09:41:24,1.755000E+01,-1,332,2663,1228,2663
656,2017/11/30,09:41:24,1.755000E+01,-1,291,2679,1228,2679
657,2017/11/30,09:41:24,1.755000E+01,0,260,2690,1233,2690
658,2017/11/30,09:41:24,1.755000E+01,0,240,2696,1237,2696
659,2017/11/30,09:41:24,1.755000E+01,1,231,2703,1242,2703
660,2017/11/30,09:41:24,1.755000E+01,2,211,2712,1249,2712
661,2017/11/30,09:41:24,1.755000E+01,0,180,2721,1257,2721
662,2017/11/30,09:41:24,1.755000E+01,-1,147,2728,1265,2728
663,2017/11/30,09:41:24,1.755000E+01,-1,126,2729,1277,2729
664,2017/11/30,09:41:24,1.755000E+01,-2,121,2725,1285,2725
665,2017/11/30,09:41:24,1.755000E+01,-2,107,2724,1292,2724
666,2017/11/30,09:41:24,1.755000E+01,-1,59,2727,1297,2727
667,2017/11/30,09:41:24,1.755000E+01,-1,-19,2736,1298,2736
668,2017/11/30,09:41:24,1.755000E+01,-2,-68,2746,1299,2746
669,2017/11/30,09:41:24,1.755000E+01,-4,-65,2754,1301,2754
670,2017/11/30,09:41:24,1.755000E+01,-13,-32,2762,1306,2762
671,2017/11/30,09:41:24,1.755000E+01,-16,-14,2778,1312,2778
672,2017/11/30,09:41:24,1.755000E+01,-18,11,2795,1320,2795
673,2017/11/30,09:41:24,1.755000E+01,-18,67,2813,1327,2813
674,2017/11/30,09:41:24,1.755000E+01,-14,126,2824,1337,2824
675,2017/11/30,09:41:24,1.755000E+01,-5,136,2828,1351,2828
676,2017/11/30,09:41:24,1.755000E+01,1,96,2827,1363,2827
677,2017/11/30,09:41:24,1.755000E+01,1,71,2827,1374,2827
678,2017/11/30,09:41:24,1.755000E+01,2,72,2830,1381,2830
679,2017/11/30,09:41:24,1.755000E+01,0,86,2834,1387,2834
680,2017/11/30,09:41:24,1.755000E+01,1,89,2838,1391,2838
681,2017/11/30,09:41:24,1.755000E+01,0,75,2845,1396,2845
682,2017/11/30,09:41:24,1.755000E+01,-1,43,2856,1401,2856
683,2017/11/30,09:41:24,1.755000E+01,1,19,2870,1404,2870
684,2017/11/30,09:41:24,1.755000E+01,0,1,2881,1406,2881
685,2017/11/30,09:41:24,1.755000E+01,1,-16,2892,1410,2892
686,2017/11/30,09:41:24,1.755000E+01,4,-33,2899,1412,2899
687,2017/11/30,09:41:24,1.755000E+01,6,-41,2905,1420,2905
688,2017/11/30,09:41:24,1.755000E+01,4,-34,2910,1430,2910
689,2017/11/30,09:41:24,1.755000E+01,2,-23,2916,1439,2916
690,2017/11/30,09:41:24,1.755000E+01,0,-13,2920,1449,2920
691,2017/11/30,09:41:24,1.755000E+01,-1,-6,2922,1459,2922
692,2017/11/30,09:41:24,1.755000E+01,1,-3,2921,1468,2921
693,2017/11/30,09:41:24,1.755000E+01,2,-5,2920,1477,2920
694,2017/11/30,09:41:24,1.755000E+01,0,-12,2922,1484,2922
695,2017/11/30,09:41:24,1.755000E+01,1,-16,2923,1489,2923
696,2017/11/30,09:41:24,1.755000E+01,0,-17,2927,1493,2927
697,2017/11/30,09:41:24,1.755000E+01,0,-13,2928,1495,2928
698,2017/11/30,09:41:24,1.755000E+01,1,-6,2930,1495,2930
699,2017/11/30,09:41:24,1.755000E+01,2,-1,2933,1497,2933
700,2017/11/30,09:41:24,1.755000E+01,4,-8,2938,1500,2938
701,2017/11/30,09:41:24,1.755000E+01,5,-17,2937,1504,2937
702,2017/11/30,09:41:24,1.755000E+01,5,-19,2939,1509,2939
703,2017/11/30,09:41:24,1.755000E+01,4,-10,2942,1513,2942
704,2017/11/30,09:41:24,1.755000E+01,4,1,2947,1515,2947
705,2017/11/30,09:41:24,1.755000E+01,4,9,2949,1521,2949
706,2017/11/30,09:41:24,1.755000E+01,4,24,2948,1526,2948
707,2017/11/30,09:41:24,1.755000E+01,4,42,2945,1532,2945
708,2017/11/30,09:41:24,1.755000E+01,1,56,2949,1536,2949
709,2017/11/30,09:41:24,1.755000E+01,0,58,2957,1537,2957
710,2017/11/30,09:41:24,1.755000E+01,1,49,2963,1538,2963
711,2017/11/30,09:41:24,1.755000E+01,2,35,2963,1538,2963
712,2017/11/30,09:41:24,1.755000E+01,1,22,2957,1540,2957
713,2017/11/30,09:41:24,1.755000E+01,0,18,2949,1541,2949
714,2017/11/30,09:41:24,1.755000E+01,0,15,2949,1541,2949
715,2017/11/30,09:41:24,1.755000E+01,2,11,2952,1541,2952
716,2017/11/30,09:41:24,1.755000E+01,4,3,2953,1541,2953
717,2017/11/30,09:41:24,1.755000E+01,6,-7,2952,1542,2952
718,2017/11/30,09:41:24,1.755000E+01,4,-16,2950,1542,2950
719,2017/11/30,09:41:24,1.755000E+01,3,-20,2954,1542,2954
720,2017/11/30,09:41:24,1.755000E+01,2,-20,2961,1542,2961
721,2017/11/30,09:41:24,1.755000E+01,5,-15,2966,1543,2966
722,2017/11/30,09:41:24,1.755000E+01,5,-7,2969,1544,2969
723,2017/11/30,09:41:24,1.755000E+01,3,2,2972,1546,2972
724,2017/11/30,09:41:24,1.755000E+01,1,12,2977,1547,2977
725,2017/11/30,09:41:24,1.755000E+01,-1,18,2979,1549,2979
726,2017/11/30,09:41:24,1.755000E+01,-1,18,2982,1553,2982
727,2017/11/30,09:41:24,1.755000E+01,0,15,2985,1558,2985
728,2017/11/30,09:41:24,1.755000E+01,1,11,2987,1568,2987
729,2017/11/30,09:41:24,1.755000E+01,2,9,2988,1581,2988
730,2017/11/30,09:41:24,1.755000E+01,3,9,2989,1585,2989
731,2017/11/30,09:41:24,1.755000E+01,3,8,2984,1586,2984
732,2017/11/30,09:41:24,1.755000E+01,3,5,2973,1588,2973
733,2017/11/30,09:41:24,1.755000E+01,3,0,2962,1589,2962
734,2017/11/30,09:41:24,1.755000E+01,3,-4,2958,1588,2958
735,2017/11/30,09:41:24,1.755000E+01,2,-4,2965,1584,2965
736,2017/11/30,09:41:24,1.755000E+01,2,12,2981,1582,2981
737,2017/11/30,09:41:24,1.755000E+01,1,33,2999,1584,2999
738,2017/11/30,09:41:24,1.755000E+01,0,55,3009,1590,3009
739,2017/11/30,09:41:24,1.755000E+01,0,69,3019,1594,3019
740,2017/11/30,09:41:24,1.755000E+01,0,66,3029,1596,3029
741,2017/11/30,09:41:24,1.755000E+01,-1,44,3039,1598,3039
742,2017/11/30,09:41:24,1.755000E+01,-1,8,3044,1603,3044
743,2017/11/30,09:41:24,1.755000E+01,-1,-9,3038,1611,3038
744,2017/11/30,09:41:24,1.755000E+01,1,-14,3029,1620,3029
745,2017/11/30,09:41:24,1.755000E+01,2,-20,3011,1627,3011
746,2017/11/30,09:41:24,1.755000E+01,2,-33,2991,1633,2991
747,2017/11/30,09:41:24,1.755000E+01,1,-45,2979,1641,2979
748,2017/11/30,09:41:24,1.755000E+01,2,-43,2982,1650,2982
749,2017/11/30,09:41:24,1.755000E+01,3,-29,2996,1659,2996
750,2017/11/30,09:41:24,1.755000E+01,4,-13,3005,1663,3005
751,2017/11/30,09:41:24,1.755000E+01,3,-1,3005,1661,3005
752,2017/11/30,09:41:24,1.755000E+01,2,10,3009,1655,3009
753,2017/11/30,09:41:24,1.755000E+01,0,23,3020,1650,3020
754,2017/11/30,09:41:24,1.755000E+01,0,42,3030,1651,3030
755,2017/11/30,09:41:24,1.755000E+01,-1,60,3029,1656,3029
756,2017/11/30,09:41:24,1.755000E+01,-2,67,3022,1658,3022
757,2017/11/30,09:41:24,1.755000E+01,-2,61,3019,1657,3019
