"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
377,2017/11/30,09:44:05,1.882759E+01,22,2704,965,0,2704
378,2017/11/30,09:44:05,1.882759E+01,7,2708,962,0,2708
379,2017/11/30,09:44:05,1.882759E+01,-4,2707,958,1,2707
380,2017/11/30,09:44:05,1.882759E+01,-4,2700,955,2,2700
381,2017/11/30,09:44:05,1.882759E+01,1,2698,949,1,2698
382,2017/11/30,09:44:05,1.882759E+01,1,2697,942,1,2697
383,2017/11/30,09:44:05,1.882759E+01,0,2698,935,0,2698
384,2017/11/30,09:44:05,1.882759E+01,-1,2699,928,0,2699
385,2017/11/30,09:44:05,1.882759E+01,-3,2700,923,0,2700
386,2017/11/30,09:44:05,1.882759E+01,-3,2697,921,0,2697
387,2017/11/30,09:44:05,1.882759E+01,0,2690,917,0,2690
388,2017/11/30,09:44:05,1.882759E+01,2,2683,917,0,2683
389,2017/11/30,09:44:05,1.882759E+01,3,2678,917,0,2678
390,2017/11/30,09:44:05,1.882759E+01,3,2680,918,0,2680
391,2017/11/30,09:44:05,1.882759E+01,1,2686,924,0,2686
392,2017/11/30,09:44:05,1.882759E+01,1,2694,930,0,2694
393,2017/11/30,09:44:05,1.882759E+01,3,2698,941,0,2698
394,2017/11/30,09:44:05,1.882759E+01,4,2701,951,-1,2701
395,2017/11/30,09:44:05,1.882759E+01,5,2707,959,-1,2707
396,2017/11/30,09:44:05,1.882759E+01,3,2716,965,-1,2716
397,2017/11/30,09:44:05,1.882759E+01,0,2729,970,0,2729
398,2017/11/30,09:44:05,1.882759E+01,-5,2744,970,0,2744
399,2017/11/30,09:44:05,1.882759E+01,-6,2746,966,0,2746
400,2017/11/30,09:44:05,1.882759E+01,-8,2740,965,0,2740
401,2017/11/30,09:44:05,1.882759E+01,-6,2732,965,1,2732
402,2017/11/30,09:44:05,1.882759E+01,-2,2727,965,4,2727
403,2017/11/30,09:44:05,1.882759E+01,0,2728,965,18,2728
404,2017/11/30,09:44:05,1.882759E+01,3,2728,965,35,2728
405,2017/11/30,09:44:05,1.882759E+01,4,2724,969,49,2724
406,2017/11/30,09:44:05,1.882759E+01,4,2716,979,58,2716
407,2017/11/30,09:44:05,1.882759E+01,3,2710,998,49,2710
408,2017/11/30,09:44:05,1.882759E+01,4,2712,1015,24,2712
409,2017/11/30,09:44:05,1.882759E+01,3,2724,1027,3,2724
410,2017/11/30,09:44:05,1.882759E+01,2,2750,1028,-8,2750
411,2017/11/30,09:44:05,1.882759E+01,2,2763,1021,-6,2763
412,2017/11/30,09:44:05,1.882759E+01,1,2766,1028,-4,2766
413,2017/11/30,09:44:05,1.882759E+01,1,2765,1043,-8,2765
414,2017/11/30,09:44:05,1.882759E+01,2,2768,1053,-1,2768
415,2017/11/30,09:44:05,1.882759E+01,1,2779,1051,0,2779
416,2017/11/30,09:44:05,1.882759E+01,2,2788,1041,13,2788
417,2017/11/30,09:44:05,1.882759E+01,3,2779,1034,29,2779
418,2017/11/30,09:44:05,1.882759E+01,3,2756,1030,40,2756
419,2017/11/30,09:44:05,1.882759E+01,1,2723,1023,48,2723
420,2017/11/30,09:44:05,1.882759E+01,3,2689,1021,43,2689
421,2017/11/30,09:44:05,1.882759E+01,3,2668,1027,32,2668
422,2017/11/30,09:44:05,1.882759E+01,3,2663,1036,14,2663
423,2017/11/30,09:44:05,1.882759E+01,2,2671,1033,2,2671
424,2017/11/30,09:44:05,1.882759E+01,2,2686,1027,-4,2686
425,2017/11/30,09:44:05,1.882759E+01,0,2702,1030,-7,2702
426,2017/11/30,09:44:05,1.882759E+01,0,2719,1031,-1,2719
427,2017/11/30,09:44:05,1.882759E+01,0,2735,1019,-2,2735
428,2017/11/30,09:44:05,1.882759E+01,-2,2751,1004,4,2751
429,2017/11/30,09:44:05,1.882759E+01,-2,2762,997,6,2762
430,2017/11/30,09:44:05,1.882759E+01,-1,2774,1006,3,2774
431,2017/11/30,09:44:05,1.882759E+01,-1,2779,1009,1,2779
432,2017/11/30,09:44:05,1.882759E+01,1,2781,1001,-1,2781
433,2017/11/30,09:44:05,1.882759E+01,1,2772,992,-3,2772
434,2017/11/30,09:44:05,1.882759E+01,1,2747,989,-1,2747
435,2017/11/30,09:44:05,1.882759E+01,1,2723,986,-3,2723
436,2017/11/30,09:44:05,1.882759E+01,3,2704,979,-2,2704
437,2017/11/30,09:44:05,1.882759E+01,3,2695,976,1,2695
438,2017/11/30,09:44:05,1.882759E+01,2,2695,983,8,2695
439,2017/11/30,09:44:05,1.882759E+01,2,2699,993,23,2699
440,2017/11/30,09:44:05,1.882759E+01,1,2707,1006,31,2707
441,2017/11/30,09:44:05,1.882759E+01,0,2719,1020,30,2719
442,2017/11/30,09:44:05,1.882759E+01,0,2740,1038,19,2740
443,2017/11/30,09:44:05,1.882759E+01,-1,2765,1055,8,2765
444,2017/11/30,09:44:05,1.882759E+01,-1,2788,1068,2,2788
445,2017/11/30,09:44:05,1.882759E+01,-1,2801,1077,-2,2801
446,2017/11/30,09:44:05,1.882759E+01,-1,2808,1087,1,2808
447,2017/11/30,09:44:05,1.882759E+01,-1,2812,1099,-1,2812
448,2017/11/30,09:44:05,1.882759E+01,0,2811,1100,0,2811
449,2017/11/30,09:44:05,1.882759E+01,2,2807,1095,0,2807
450,2017/11/30,09:44:05,1.882759E+01,1,2796,1090,-1,2796
451,2017/11/30,09:44:05,1.882759E+01,2,2781,1088,1,2781
452,2017/11/30,09:44:05,1.882759E+01,5,2766,1090,0,2766
453,2017/11/30,09:44:05,1.882759E+01,5,2758,1093,0,2758
454,2017/11/30,09:44:05,1.882759E+01,5,2754,1096,1,2754
455,2017/11/30,09:44:05,1.882759E+01,2,2749,1095,-2,2749
456,2017/11/30,09:44:05,1.882759E+01,-2,2746,1092,1,2746
457,2017/11/30,09:44:05,1.882759E+01,-4,2746,1086,-1,2746
458,2017/11/30,09:44:05,1.882759E+01,-1,2749,1078,-1,2749
459,2017/11/30,09:44:05,1.882759E+01,0,2757,1074,1,2757
460,2017/11/30,09:44:05,1.882759E+01,0,2758,1076,3,2758
461,2017/11/30,09:44:05,1.882759E+01,1,2763,1084,2,2763
462,2017/11/30,09:44:05,1.882759E+01,1,2774,1096,0,2774
463,2017/11/30,09:44:05,1.882759E+01,1,2792,1107,0,2792
464,2017/11/30,09:44:05,1.882759E+01,1,2819,1110,-2,2819
465,2017/11/30,09:44:05,1.882759E+01,2,2831,1106,0,2831
466,2017/11/30,09:44:05,1.882759E+01,0,2839,1101,1,2839
467,2017/11/30,09:44:05,1.882759E+01,0,2847,1097,3,2847
468,2017/11/30,09:44:05,1.882759E+01,0,2852,1093,3,2852
469,2017/11/30,09:44:05,1.882759E+01,0,2851,1093,0,2851
470,2017/11/30,09:44:05,1.882759E+01,1,2841,1099,-1,2841
471,2017/11/30,09:44:05,1.882759E+01,2,2833,1112,0,2833
472,2017/11/30,09:44:05,1.882759E+01,1,2824,1119,-1,2824
473,2017/11/30,09:44:05,1.882759E+01,-1,2816,1123,0,2816
474,2017/11/30,09:44:05,1.882759E+01,0,2810,1125,0,2810
475,2017/11/30,09:44:05,1.882759E+01,1,2804,1131,1,2804
476,2017/11/30,09:44:05,1.882759E+01,1,2806,1137,2,2806
477,2017/11/30,09:44:05,1.882759E+01,0,2809,1136,4,2809
478,2017/11/30,09:44:05,1.882759E+01,0,2813,1133,6,2813
479,2017/11/30,09:44:05,1.882759E+01,1,2816,1137,9,2816
480,2017/11/30,09:44:05,1.882759E+01,2,2816,1144,9,2816
481,2017/11/30,09:44:05,1.882759E+01,4,2821,1151,9,2821
482,2017/11/30,09:44:05,1.882759E+01,4,2831,1155,7,2831
483,2017/11/30,09:44:05,1.882759E+01,3,2841,1158,3,2841
484,2017/11/30,09:44:05,1.882759E+01,4,2850,1160,1,2850
485,2017/11/30,09:44:05,1.882759E+01,3,2858,1161,0,2858
486,2017/11/30,09:44:05,1.882759E+01,1,2861,1156,0,2861
487,2017/11/30,09:44:05,1.882759E+01,1,2858,1148,0,2858
488,2017/11/30,09:44:05,1.882759E+01,-1,2852,1143,-1,2852
489,2017/11/30,09:44:05,1.882759E+01,-2,2850,1140,0,2850
490,2017/11/30,09:44:05,1.882759E+01,-1,2850,1137,-1,2850
491,2017/11/30,09:44:05,1.882759E+01,0,2853,1137,0,2853
492,2017/11/30,09:44:05,1.882759E+01,0,2852,1141,1,2852
493,2017/11/30,09:44:05,1.882759E+01,0,2849,1151,2,2849
494,2017/11/30,09:44:05,1.882759E+01,2,2841,1161,7,2841
495,2017/11/30,09:44:05,1.882759E+01,2,2836,1172,10,2836
496,2017/11/30,09:44:05,1.882759E+01,3,2837,1180,12,2837
497,2017/11/30,09:44:05,1.882759E+01,4,2837,1183,12,2837
498,2017/11/30,09:44:05,1.882759E+01,3,2837,1184,12,2837
499,2017/11/30,09:44:05,1.882759E+01,2,2833,1183,12,2833
500,2017/11/30,09:44:05,1.882759E+01,1,2826,1181,13,2826
501,2017/11/30,09:44:05,1.882759E+01,1,2825,1182,12,2825
502,2017/11/30,09:44:05,1.882759E+01,0,2828,1182,12,2828
503,2017/11/30,09:44:05,1.882759E+01,0,2836,1181,10,2836
504,2017/11/30,09:44:05,1.882759E+01,0,2842,1177,10,2842
505,2017/11/30,09:44:05,1.882759E+01,-1,2845,1175,6,2845
506,2017/11/30,09:44:05,1.882759E+01,-2,2845,1175,4,2845
507,2017/11/30,09:44:05,1.882759E+01,-2,2841,1174,2,2841
508,2017/11/30,09:44:05,1.882759E+01,0,2837,1174,1,2837
509,2017/11/30,09:44:05,1.882759E+01,1,2834,1172,1,2834
510,2017/11/30,09:44:05,1.882759E+01,2,2831,1167,2,2831
511,2017/11/30,09:44:05,1.882759E+01,2,2827,1162,1,2827
512,2017/11/30,09:44:05,1.882759E+01,1,2818,1159,1,2818
513,2017/11/30,09:44:05,1.882759E+01,1,2810,1157,3,2810
514,2017/11/30,09:44:05,1.882759E+01,3,2804,1155,5,2804
515,2017/11/30,09:44:05,1.882759E+01,1,2802,1155,6,2802
516,2017/11/30,09:44:05,1.882759E+01,0,2801,1155,4,2801
517,2017/11/30,09:44:05,1.882759E+01,0,2799,1154,2,2799
518,2017/11/30,09:44:05,1.882759E+01,0,2790,1154,2,2790
519,2017/11/30,09:44:05,1.882759E+01,-1,2780,1154,1,2780
520,2017/11/30,09:44:05,1.882759E+01,-2,2772,1154,2,2772
521,2017/11/30,09:44:05,1.882759E+01,-2,2769,1152,2,2769
522,2017/11/30,09:44:05,1.882759E+01,-2,2769,1148,1,2769
523,2017/11/30,09:44:05,1.882759E+01,-1,2768,1140,1,2768
524,2017/11/30,09:44:05,1.882759E+01,1,2762,1131,1,2762
525,2017/11/30,09:44:05,1.882759E+01,1,2750,1124,1,2750
526,2017/11/30,09:44:05,1.882759E+01,1,2739,1118,0,2739
527,2017/11/30,09:44:05,1.882759E+01,1,2731,1109,1,2731
528,2017/11/30,09:44:05,1.882759E+01,0,2727,1101,1,2727
529,2017/11/30,09:44:05,1.882759E+01,2,2725,1097,1,2725
530,2017/11/30,09:44:05,1.882759E+01,2,2722,1098,2,2722
531,2017/11/30,09:44:05,1.882759E+01,2,2718,1099,1,2718
532,2017/11/30,09:44:05,1.882759E+01,1,2715,1099,1,2715
533,2017/11/30,09:44:05,1.882759E+01,1,2713,1098,0,2713
534,2017/11/30,09:44:05,1.882759E+01,2,2713,1098,1,2713
535,2017/11/30,09:44:05,1.882759E+01,1,2714,1097,1,2714
536,2017/11/30,09:44:05,1.882759E+01,-1,2713,1096,0,2713
537,2017/11/30,09:44:05,1.882759E+01,1,2710,1096,0,2710
538,2017/11/30,09:44:05,1.882759E+01,1,2706,1097,0,2706
539,2017/11/30,09:44:05,1.882759E+01,2,2700,1092,0,2700
540,2017/11/30,09:44:05,1.882759E+01,2,2693,1081,0,2693
541,2017/11/30,09:44:05,1.882759E+01,1,2684,1086,0,2684
542,2017/11/30,09:44:05,1.882759E+01,0,2676,1122,1,2676
543,2017/11/30,09:44:05,1.882759E+01,1,2669,1192,1,2669
544,2017/11/30,09:44:05,1.882759E+01,2,2663,1257,2,2663
545,2017/11/30,09:44:05,1.882759E+01,2,2654,1333,1,2654
546,2017/11/30,09:44:05,1.882759E+01,1,2646,1433,0,2646
547,2017/11/30,09:44:05,1.882759E+01,1,2640,1555,1,2640
548,2017/11/30,09:44:05,1.882759E+01,1,2635,1676,8,2635
549,2017/11/30,09:44:05,1.882759E+01,0,2632,1814,26,2632
550,2017/11/30,09:44:05,1.882759E+01,1,2623,1915,51,2623
551,2017/11/30,09:44:05,1.882759E+01,1,2608,1992,76,2608
552,2017/11/30,09:44:05,1.882759E+01,2,2591,2039,105,2591
553,2017/11/30,09:44:05,1.882759E+01,1,2570,2065,155,2570
554,2017/11/30,09:44:05,1.882759E+01,2,2546,2101,213,2546
555,2017/11/30,09:44:05,1.882759E+01,1,2525,2168,285,2525
556,2017/11/30,09:44:05,1.882759E+01,1,2499,2213,359,2499
557,2017/11/30,09:44:05,1.882759E+01,1,2465,2240,430,2465
558,2017/11/30,09:44:05,1.882759E+01,1,2424,2266,491,2424
559,2017/11/30,09:44:05,1.882759E+01,0,2378,2312,555,2378
560,2017/11/30,09:44:05,1.882759E+01,-1,2319,2373,604,2373
561,2017/11/30,09:44:05,1.882759E+01,0,2270,2428,654,2428
562,2017/11/30,09:44:05,1.882759E+01,1,2211,2438,699,2438
563,2017/11/30,09:44:05,1.882759E+01,1,2143,2430,742,2430
564,2017/11/30,09:44:05,1.882759E+01,1,2070,2424,783,2424
565,2017/11/30,09:44:05,1.882759E+01,1,1992,2423,833,2423
566,2017/11/30,09:44:05,1.882759E+01,3,1893,2426,875,2426
567,2017/11/30,09:44:05,1.882759E+01,4,1816,2423,920,2423
568,2017/11/30,09:44:05,1.882759E+01,2,1738,2410,968,2410
569,2017/11/30,09:44:05,1.882759E+01,3,1657,2400,1011,2400
570,2017/11/30,09:44:05,1.882759E+01,2,1573,2403,1045,2403
571,2017/11/30,09:44:05,1.882759E+01,4,1479,2419,1081,2419
572,2017/11/30,09:44:05,1.882759E+01,3,1354,2432,1111,2432
573,2017/11/30,09:44:05,1.882759E+01,3,1248,2436,1147,2436
574,2017/11/30,09:44:05,1.882759E+01,1,1135,2446,1185,2446
575,2017/11/30,09:44:05,1.882759E+01,0,1020,2478,1216,2478
576,2017/11/30,09:44:05,1.882759E+01,1,900,2523,1238,2523
577,2017/11/30,09:44:05,1.882759E+01,1,775,2551,1253,2551
578,2017/11/30,09:44:05,1.882759E+01,1,611,2550,1264,2550
579,2017/11/30,09:44:05,1.882759E+01,1,474,2529,1277,2529
580,2017/11/30,09:44:05,1.882759E+01,1,335,2520,1290,2520
581,2017/11/30,09:44:05,1.882759E+01,1,195,2515,1298,2515
582,2017/11/30,09:44:05,1.882759E+01,1,61,2510,1299,2510
583,2017/11/30,09:44:05,1.882759E+01,0,-36,2505,1293,2505
584,2017/11/30,09:44:05,1.882759E+01,1,-74,2503,1284,2503
585,2017/11/30,09:44:05,1.882759E+01,-1,-58,2513,1270,2513
586,2017/11/30,09:44:05,1.882759E+01,-4,-48,2525,1252,2525
587,2017/11/30,09:44:05,1.882759E+01,-4,-52,2533,1233,2533
588,2017/11/30,09:44:05,1.882759E+01,-5,-52,2532,1214,2532
589,2017/11/30,09:44:05,1.882759E+01,-8,-47,2522,1195,2522
590,2017/11/30,09:44:05,1.882759E+01,-14,-53,2507,1180,2507
591,2017/11/30,09:44:05,1.882759E+01,-19,-58,2487,1165,2487
592,2017/11/30,09:44:05,1.882759E+01,-16,-35,2473,1146,2473
593,2017/11/30,09:44:05,1.882759E+01,-8,26,2463,1124,2463
594,2017/11/30,09:44:05,1.882759E+01,-2,101,2459,1105,2459
595,2017/11/30,09:44:05,1.882759E+01,1,160,2464,1088,2464
596,2017/11/30,09:44:05,1.882759E+01,1,198,2469,1078,2469
597,2017/11/30,09:44:05,1.882759E+01,3,216,2474,1072,2474
598,2017/11/30,09:44:05,1.882759E+01,3,245,2472,1064,2472
599,2017/11/30,09:44:05,1.882759E+01,3,293,2469,1058,2469
600,2017/11/30,09:44:05,1.882759E+01,3,348,2463,1054,2463
601,2017/11/30,09:44:05,1.882759E+01,2,391,2454,1048,2454
602,2017/11/30,09:44:05,1.882759E+01,-4,401,2447,1047,2447
603,2017/11/30,09:44:05,1.882759E+01,-10,375,2453,1049,2453
604,2017/11/30,09:44:05,1.882759E+01,-14,338,2469,1052,2469
605,2017/11/30,09:44:05,1.882759E+01,-17,305,2485,1052,2485
606,2017/11/30,09:44:05,1.882759E+01,-17,290,2494,1051,2494
607,2017/11/30,09:44:05,1.882759E+01,-10,290,2497,1052,2497
608,2017/11/30,09:44:05,1.882759E+01,-2,292,2500,1055,2500
609,2017/11/30,09:44:05,1.882759E+01,2,286,2507,1061,2507
610,2017/11/30,09:44:05,1.882759E+01,3,274,2513,1066,2513
611,2017/11/30,09:44:05,1.882759E+01,2,268,2515,1069,2515
612,2017/11/30,09:44:05,1.882759E+01,2,275,2516,1070,2516
613,2017/11/30,09:44:05,1.882759E+01,2,278,2515,1072,2515
614,2017/11/30,09:44:05,1.882759E+01,4,246,2518,1075,2518
615,2017/11/30,09:44:05,1.882759E+01,4,184,2525,1081,2525
616,2017/11/30,09:44:05,1.882759E+01,0,100,2534,1084,2534
617,2017/11/30,09:44:05,1.882759E+01,-5,13,2543,1085,2543
618,2017/11/30,09:44:05,1.882759E+01,-6,-48,2550,1087,2550
619,2017/11/30,09:44:05,1.882759E+01,-3,-65,2557,1089,2557
620,2017/11/30,09:44:05,1.882759E+01,1,-50,2567,1093,2567
621,2017/11/30,09:44:05,1.882759E+01,3,-41,2579,1099,2579
622,2017/11/30,09:44:05,1.882759E+01,3,-41,2590,1104,2590
623,2017/11/30,09:44:05,1.882759E+01,2,-32,2597,1111,2597
624,2017/11/30,09:44:05,1.882759E+01,3,-13,2601,1122,2601
625,2017/11/30,09:44:05,1.882759E+01,4,-5,2603,1138,2603
626,2017/11/30,09:44:05,1.882759E+01,5,-17,2607,1157,2607
627,2017/11/30,09:44:05,1.882759E+01,3,-15,2615,1178,2615
628,2017/11/30,09:44:05,1.882759E+01,1,5,2625,1196,2625
629,2017/11/30,09:44:05,1.882759E+01,3,36,2637,1212,2637
630,2017/11/30,09:44:05,1.882759E+01,4,62,2646,1226,2646
631,2017/11/30,09:44:05,1.882759E+01,3,71,2654,1240,2654
632,2017/11/30,09:44:05,1.882759E+01,1,48,2662,1253,2662
633,2017/11/30,09:44:05,1.882759E+01,0,17,2672,1264,2672
634,2017/11/30,09:44:05,1.882759E+01,1,2,2682,1274,2682
635,2017/11/30,09:44:05,1.882759E+01,3,15,2688,1282,2688
636,2017/11/30,09:44:05,1.882759E+01,3,39,2689,1288,2689
637,2017/11/30,09:44:05,1.882759E+01,3,62,2691,1297,2691
638,2017/11/30,09:44:05,1.882759E+01,4,86,2694,1305,2694
639,2017/11/30,09:44:05,1.882759E+01,5,96,2700,1310,2700
640,2017/11/30,09:44:05,1.882759E+01,5,82,2706,1315,2706
641,2017/11/30,09:44:05,1.882759E+01,2,40,2715,1317,2715
642,2017/11/30,09:44:05,1.882759E+01,-2,-14,2722,1318,2722
643,2017/11/30,09:44:05,1.882759E+01,-5,-50,2721,1319,2721
644,2017/11/30,09:44:05,1.882759E+01,-4,-54,2712,1319,2712
645,2017/11/30,09:44:05,1.882759E+01,-2,-44,2701,1319,2701
646,2017/11/30,09:44:05,1.882759E+01,1,-33,2701,1319,2701
647,2017/11/30,09:44:05,1.882759E+01,3,-20,2705,1318,2705
648,2017/11/30,09:44:05,1.882759E+01,3,-1,2701,1317,2701
649,2017/11/30,09:44:05,1.882759E+01,1,6,2691,1321,2691
650,2017/11/30,09:44:05,1.882759E+01,1,-11,2684,1326,2684
651,2017/11/30,09:44:05,1.882759E+01,1,-24,2691,1328,2691
652,2017/11/30,09:44:05,1.882759E+01,3,-18,2702,1328,2702
653,2017/11/30,09:44:05,1.882759E+01,4,4,2708,1326,2708
654,2017/11/30,09:44:05,1.882759E+01,3,33,2707,1325,2707
655,2017/11/30,09:44:05,1.882759E+01,3,66,2705,1325,2705
656,2017/11/30,09:44:05,1.882759E+01,2,105,2702,1325,2702
657,2017/11/30,09:44:05,1.882759E+01,2,116,2704,1327,2704
658,2017/11/30,09:44:05,1.882759E+01,1,103,2708,1329,2708
659,2017/11/30,09:44:05,1.882759E+01,1,78,2714,1329,2714
660,2017/11/30,09:44:05,1.882759E+01,1,55,2715,1330,2715
661,2017/11/30,09:44:05,1.882759E+01,1,36,2711,1332,2711
662,2017/11/30,09:44:05,1.882759E+01,1,14,2705,1333,2705
663,2017/11/30,09:44:05,1.882759E+01,2,-2,2705,1333,2705
664,2017/11/30,09:44:05,1.882759E+01,3,-8,2712,1333,2712
665,2017/11/30,09:44:05,1.882759E+01,2,-11,2720,1333,2720
666,2017/11/30,09:44:05,1.882759E+01,3,-18,2720,1335,2720
667,2017/11/30,09:44:05,1.882759E+01,2,-32,2715,1337,2715
668,2017/11/30,09:44:05,1.882759E+01,2,-43,2714,1339,2714
669,2017/11/30,09:44:05,1.882759E+01,3,-42,2719,1340,2719
670,2017/11/30,09:44:05,1.882759E+01,2,-35,2725,1344,2725
671,2017/11/30,09:44:05,1.882759E+01,2,-24,2731,1348,2731
672,2017/11/30,09:44:05,1.882759E+01,1,-8,2734,1353,2734
673,2017/11/30,09:44:05,1.882759E+01,1,7,2737,1358,2737
674,2017/11/30,09:44:05,1.882759E+01,1,19,2742,1361,2742
675,2017/11/30,09:44:05,1.882759E+01,2,20,2744,1365,2744
676,2017/11/30,09:44:05,1.882759E+01,2,18,2743,1370,2743
677,2017/11/30,09:44:05,1.882759E+01,1,18,2743,1377,2743
678,2017/11/30,09:44:05,1.882759E+01,1,20,2746,1383,2746
679,2017/11/30,09:44:05,1.882759E+01,2,25,2748,1390,2748
680,2017/11/30,09:44:05,1.882759E+01,4,41,2748,1395,2748
681,2017/11/30,09:44:05,1.882759E+01,5,59,2744,1399,2744
682,2017/11/30,09:44:05,1.882759E+01,4,74,2742,1400,2742
683,2017/11/30,09:44:05,1.882759E+01,2,76,2741,1396,2741
684,2017/11/30,09:44:05,1.882759E+01,2,62,2738,1392,2738
685,2017/11/30,09:44:05,1.882759E+01,3,37,2735,1392,2735
686,2017/11/30,09:44:05,1.882759E+01,3,5,2736,1393,2736
687,2017/11/30,09:44:05,1.882759E+01,2,-14,2741,1396,2741
688,2017/11/30,09:44:05,1.882759E+01,0,-27,2744,1398,2744
689,2017/11/30,09:44:05,1.882759E+01,0,-31,2741,1400,2741
690,2017/11/30,09:44:05,1.882759E+01,1,-27,2739,1400,2739
691,2017/11/30,09:44:05,1.882759E+01,3,-20,2742,1405,2742
692,2017/11/30,09:44:05,1.882759E+01,3,-14,2749,1413,2749
693,2017/11/30,09:44:05,1.882759E+01,2,-14,2749,1421,2749
694,2017/11/30,09:44:05,1.882759E+01,0,-14,2747,1422,2747
695,2017/11/30,09:44:05,1.882759E+01,0,-12,2742,1421,2742
696,2017/11/30,09:44:05,1.882759E+01,1,-6,2737,1418,2737
697,2017/11/30,09:44:05,1.882759E+01,2,3,2731,1415,2731
698,2017/11/30,09:44:05,1.882759E+01,2,16,2727,1417,2727
699,2017/11/30,09:44:05,1.882759E+01,2,27,2726,1419,2726
700,2017/11/30,09:44:05,1.882759E+01,3,36,2732,1420,2732
701,2017/11/30,09:44:05,1.882759E+01,5,40,2736,1417,2736
702,2017/11/30,09:44:05,1.882759E+01,5,38,2734,1413,2734
703,2017/11/30,09:44:05,1.882759E+01,3,32,2730,1410,2730
704,2017/11/30,09:44:05,1.882759E+01,1,26,2730,1406,2730
705,2017/11/30,09:44:05,1.882759E+01,-1,22,2735,1403,2735
706,2017/11/30,09:44:05,1.882759E+01,0,20,2741,1404,2741
707,2017/11/30,09:44:05,1.882759E+01,3,18,2747,1409,2747
708,2017/11/30,09:44:05,1.882759E+01,4,14,2754,1415,2754
709,2017/11/30,09:44:05,1.882759E+01,2,5,2761,1421,2761
710,2017/11/30,09:44:05,1.882759E+01,1,-13,2766,1426,2766
711,2017/11/30,09:44:05,1.882759E+01,1,-24,2765,1430,2765
712,2017/11/30,09:44:05,1.882759E+01,2,-24,2763,1434,2763
713,2017/11/30,09:44:05,1.882759E+01,4,-17,2761,1441,2761
714,2017/11/30,09:44:05,1.882759E+01,3,-7,2762,1451,2762
715,2017/11/30,09:44:05,1.882759E+01,2,1,2765,1462,2765
716,2017/11/30,09:44:05,1.882759E+01,0,9,2771,1467,2771
717,2017/11/30,09:44:05,1.882759E+01,-1,15,2777,1471,2777
718,2017/11/30,09:44:05,1.882759E+01,1,18,2776,1477,2776
719,2017/11/30,09:44:05,1.882759E+01,2,17,2772,1483,2772
720,2017/11/30,09:44:05,1.882759E+01,3,13,2771,1486,2771
721,2017/11/30,09:44:05,1.882759E+01,2,8,2779,1492,2779
722,2017/11/30,09:44:05,1.882759E+01,4,6,2790,1499,2790
723,2017/11/30,09:44:05,1.882759E+01,4,8,2793,1504,2793
724,2017/11/30,09:44:05,1.882759E+01,4,12,2791,1510,2791
725,2017/11/30,09:44:05,1.882759E+01,3,14,2789,1514,2789
726,2017/11/30,09:44:05,1.882759E+01,2,13,2790,1516,2790
727,2017/11/30,09:44:05,1.882759E+01,2,9,2791,1516,2791
728,2017/11/30,09:44:05,1.882759E+01,3,7,2791,1516,2791
729,2017/11/30,09:44:05,1.882759E+01,3,9,2793,1514,2793
730,2017/11/30,09:44:05,1.882759E+01,2,11,2793,1511,2793
731,2017/11/30,09:44:05,1.882759E+01,2,14,2788,1509,2788
732,2017/11/30,09:44:05,1.882759E+01,1,16,2785,1508,2785
733,2017/11/30,09:44:05,1.882759E+01,1,15,2787,1507,2787
734,2017/11/30,09:44:05,1.882759E+01,1,11,2792,1506,2792
735,2017/11/30,09:44:05,1.882759E+01,1,6,2796,1506,2796
736,2017/11/30,09:44:05,1.882759E+01,2,2,2794,1507,2794
737,2017/11/30,09:44:05,1.882759E+01,3,2,2795,1510,2795
738,2017/11/30,09:44:05,1.882759E+01,3,1,2797,1513,2797
739,2017/11/30,09:44:05,1.882759E+01,4,0,2798,1515,2798
740,2017/11/30,09:44:05,1.882759E+01,2,-3,2793,1517,2793
741,2017/11/30,09:44:05,1.882759E+01,1,-4,2786,1518,2786
742,2017/11/30,09:44:05,1.882759E+01,3,-4,2780,1518,2780
743,2017/11/30,09:44:05,1.882759E+01,2,-1,2774,1517,2774
744,2017/11/30,09:44:05,1.882759E+01,2,2,2764,1515,2764
745,2017/11/30,09:44:05,1.882759E+01,0,5,2753,1514,2753
746,2017/11/30,09:44:05,1.882759E+01,1,10,2748,1512,2748
747,2017/11/30,09:44:05,1.882759E+01,1,14,2754,1510,2754
748,2017/11/30,09:44:05,1.882759E+01,3,17,2758,1508,2758
749,2017/11/30,09:44:05,1.882759E+01,3,18,2756,1506,2756
750,2017/11/30,09:44:05,1.882759E+01,2,20,2753,1506,2753
751,2017/11/30,09:44:05,1.882759E+01,2,20,2755,1508,2755
752,2017/11/30,09:44:05,1.882759E+01,2,18,2762,1508,2762
753,2017/11/30,09:44:05,1.882759E+01,5,15,2767,1508,2767
754,2017/11/30,09:44:05,1.882759E+01,5,11,2764,1509,2764
755,2017/11/30,09:44:05,1.882759E+01,3,4,2760,1507,2760
756,2017/11/30,09:44:05,1.882759E+01,1,-4,2759,1508,2759
757,2017/11/30,09:44:05,1.882759E+01,2,-11,2761,1510,2761
758,2017/11/30,09:44:05,1.882759E+01,4,-12,2759,1513,2759
759,2017/11/30,09:44:05,1.882759E+01,4,-9,2754,1514,2754
760,2017/11/30,09:44:05,1.882759E+01,3,-5,2750,1512,2750
