"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
62,2017/11/30,09:27:29,9.377863E+00,6,19,10,3434,1
63,2017/11/30,09:27:29,9.377863E+00,7,17,7,3431,1
64,2017/11/30,09:27:29,9.377863E+00,6,14,6,3429,1
65,2017/11/30,09:27:29,9.377863E+00,7,11,3,3427,1
66,2017/11/30,09:27:29,9.377863E+00,7,8,2,3426,1
67,2017/11/30,09:27:29,9.377863E+00,7,6,2,3426,1
68,2017/11/30,09:27:29,9.377863E+00,6,3,3,3425,1
69,2017/11/30,09:27:29,9.377863E+00,6,1,3,3424,1
70,2017/11/30,09:27:29,9.377863E+00,7,0,2,3422,1
71,2017/11/30,09:27:29,9.377863E+00,7,-1,3,3422,1
72,2017/11/30,09:27:29,9.377863E+00,11,-2,2,3424,1
73,2017/11/30,09:27:29,9.377863E+00,15,-4,6,3425,1
74,2017/11/30,09:27:29,9.377863E+00,28,-2,7,3423,1
75,2017/11/30,09:27:29,9.377863E+00,39,2,8,3419,1
76,2017/11/30,09:27:29,9.377863E+00,46,8,9,3412,1
77,2017/11/30,09:27:29,9.377863E+00,63,12,9,3406,1
78,2017/11/30,09:27:29,9.377863E+00,109,17,10,3400,1
79,2017/11/30,09:27:29,9.377863E+00,178,21,9,3397,1
80,2017/11/30,09:27:29,9.377863E+00,262,25,9,3394,1
81,2017/11/30,09:27:29,9.377863E+00,351,26,11,3392,1
82,2017/11/30,09:27:29,9.377863E+00,441,26,11,3392,1
83,2017/11/30,09:27:29,9.377863E+00,518,26,12,3395,1
84,2017/11/30,09:27:29,9.377863E+00,608,24,12,3400,1
85,2017/11/30,09:27:29,9.377863E+00,686,19,11,3403,1
86,2017/11/30,09:27:29,9.377863E+00,779,10,9,3403,1
87,2017/11/30,09:27:29,9.377863E+00,880,2,5,3400,1
88,2017/11/30,09:27:29,9.377863E+00,985,-4,4,3396,1
89,2017/11/30,09:27:29,9.377863E+00,1094,-6,4,3393,1
90,2017/11/30,09:27:29,9.377863E+00,1228,4,2,3391,1
91,2017/11/30,09:27:29,9.377863E+00,1307,60,0,3391,1
92,2017/11/30,09:27:29,9.377863E+00,1366,133,4,3389,1
93,2017/11/30,09:27:29,9.377863E+00,1406,201,5,3386,1
94,2017/11/30,09:27:29,9.377863E+00,1439,242,3,3382,1
95,2017/11/30,09:27:29,9.377863E+00,1461,252,3,3380,1
96,2017/11/30,09:27:29,9.377863E+00,1483,254,7,3377,1
97,2017/11/30,09:27:29,9.377863E+00,1529,268,11,3375,1529
98,2017/11/30,09:27:29,9.377863E+00,1595,297,7,3369,1595
99,2017/11/30,09:27:29,9.377863E+00,1660,343,2,3364,1660
100,2017/11/30,09:27:29,9.377863E+00,1709,394,2,3359,1709
101,2017/11/30,09:27:29,9.377863E+00,1742,436,6,3355,1742
102,2017/11/30,09:27:29,9.377863E+00,1779,470,9,3354,1779
103,2017/11/30,09:27:29,9.377863E+00,1810,513,8,3356,1810
104,2017/11/30,09:27:29,9.377863E+00,1853,561,8,3359,1853
105,2017/11/30,09:27:29,9.377863E+00,1915,621,14,3361,1915
106,2017/11/30,09:27:29,9.377863E+00,1991,683,19,3361,1991
107,2017/11/30,09:27:29,9.377863E+00,2065,733,19,3360,2065
108,2017/11/30,09:27:29,9.377863E+00,2121,776,14,3357,2121
109,2017/11/30,09:27:29,9.377863E+00,2142,826,6,3353,2142
110,2017/11/30,09:27:29,9.377863E+00,2158,867,4,3349,2158
111,2017/11/30,09:27:29,9.377863E+00,2181,913,3,3346,2181
112,2017/11/30,09:27:29,9.377863E+00,2211,959,-1,3346,2211
113,2017/11/30,09:27:29,9.377863E+00,2239,1014,-7,3348,2239
114,2017/11/30,09:27:29,9.377863E+00,2278,1072,-11,3350,2278
115,2017/11/30,09:27:29,9.377863E+00,2311,1147,-6,3347,2311
116,2017/11/30,09:27:29,9.377863E+00,2347,1207,0,3345,2347
117,2017/11/30,09:27:29,9.377863E+00,2377,1262,4,3344,2377
118,2017/11/30,09:27:29,9.377863E+00,2396,1312,7,3345,2396
119,2017/11/30,09:27:29,9.377863E+00,2403,1362,11,3346,2403
120,2017/11/30,09:27:29,9.377863E+00,2406,1409,18,3344,2406
121,2017/11/30,09:27:29,9.377863E+00,2414,1462,25,3341,2414
122,2017/11/30,09:27:29,9.377863E+00,2427,1494,26,3339,2427
123,2017/11/30,09:27:29,9.377863E+00,2446,1512,24,3340,2446
124,2017/11/30,09:27:29,9.377863E+00,2464,1521,22,3341,2464
125,2017/11/30,09:27:29,9.377863E+00,2476,1525,21,3343,2476
126,2017/11/30,09:27:29,9.377863E+00,2483,1527,25,3341,2483
127,2017/11/30,09:27:29,9.377863E+00,2476,1531,28,3336,2476
128,2017/11/30,09:27:29,9.377863E+00,2463,1527,25,3331,2463
129,2017/11/30,09:27:29,9.377863E+00,2443,1517,20,3328,2443
130,2017/11/30,09:27:29,9.377863E+00,2421,1500,19,3325,2421
131,2017/11/30,09:27:29,9.377863E+00,2406,1477,19,3321,2406
132,2017/11/30,09:27:29,9.377863E+00,2402,1452,18,3315,2402
133,2017/11/30,09:27:29,9.377863E+00,2406,1419,11,3309,2406
134,2017/11/30,09:27:29,9.377863E+00,2411,1385,7,3305,2411
135,2017/11/30,09:27:29,9.377863E+00,2410,1345,9,3301,2410
136,2017/11/30,09:27:29,9.377863E+00,2398,1296,15,3297,2398
137,2017/11/30,09:27:29,9.377863E+00,2385,1242,18,3295,2385
138,2017/11/30,09:27:29,9.377863E+00,2373,1186,13,3291,2373
139,2017/11/30,09:27:29,9.377863E+00,2365,1131,4,3290,2365
140,2017/11/30,09:27:29,9.377863E+00,2352,1104,-2,3288,2352
141,2017/11/30,09:27:29,9.377863E+00,2337,1084,-3,3286,2337
142,2017/11/30,09:27:29,9.377863E+00,2323,1059,-2,3284,2323
143,2017/11/30,09:27:29,9.377863E+00,2312,1028,-2,3280,2312
144,2017/11/30,09:27:29,9.377863E+00,2299,994,-4,3272,2299
145,2017/11/30,09:27:29,9.377863E+00,2293,955,-2,3266,2293
146,2017/11/30,09:27:29,9.377863E+00,2292,934,5,3261,2292
147,2017/11/30,09:27:29,9.377863E+00,2288,926,11,3258,2288
148,2017/11/30,09:27:29,9.377863E+00,2279,926,12,3255,2279
149,2017/11/30,09:27:29,9.377863E+00,2271,924,7,3254,2271
150,2017/11/30,09:27:29,9.377863E+00,2262,916,3,3252,2262
151,2017/11/30,09:27:29,9.377863E+00,2263,909,5,3253,2263
152,2017/11/30,09:27:29,9.377863E+00,2267,915,11,3255,2267
153,2017/11/30,09:27:29,9.377863E+00,2280,935,12,3256,2280
154,2017/11/30,09:27:29,9.377863E+00,2296,963,8,3254,2296
155,2017/11/30,09:27:29,9.377863E+00,2310,986,5,3249,2310
156,2017/11/30,09:27:29,9.377863E+00,2325,1006,5,3239,2325
157,2017/11/30,09:27:29,9.377863E+00,2330,1031,8,3229,2330
158,2017/11/30,09:27:29,9.377863E+00,2338,1061,11,3220,2338
159,2017/11/30,09:27:29,9.377863E+00,2353,1098,8,3211,2353
160,2017/11/30,09:27:29,9.377863E+00,2370,1138,3,3202,2370
161,2017/11/30,09:27:29,9.377863E+00,2380,1174,3,3197,2380
162,2017/11/30,09:27:29,9.377863E+00,2385,1203,8,3191,2385
163,2017/11/30,09:27:29,9.377863E+00,2386,1231,11,3188,2386
164,2017/11/30,09:27:29,9.377863E+00,2393,1254,7,3184,2393
165,2017/11/30,09:27:29,9.377863E+00,2402,1279,3,3180,2402
166,2017/11/30,09:27:29,9.377863E+00,2410,1307,3,3177,2410
167,2017/11/30,09:27:29,9.377863E+00,2417,1333,8,3171,2417
168,2017/11/30,09:27:29,9.377863E+00,2419,1353,11,3165,2419
169,2017/11/30,09:27:29,9.377863E+00,2419,1369,10,3162,2419
170,2017/11/30,09:27:29,9.377863E+00,2420,1377,5,3159,2420
171,2017/11/30,09:27:29,9.377863E+00,2420,1383,3,3156,2420
172,2017/11/30,09:27:29,9.377863E+00,2415,1392,5,3153,2415
173,2017/11/30,09:27:29,9.377863E+00,2409,1397,10,3151,2409
174,2017/11/30,09:27:29,9.377863E+00,2406,1397,11,3149,2406
175,2017/11/30,09:27:29,9.377863E+00,2404,1385,6,3149,2404
176,2017/11/30,09:27:29,9.377863E+00,2400,1369,2,3147,2400
177,2017/11/30,09:27:29,9.377863E+00,2391,1349,4,3147,2391
178,2017/11/30,09:27:29,9.377863E+00,2380,1329,9,3149,2380
179,2017/11/30,09:27:29,9.377863E+00,2374,1308,12,3149,2374
180,2017/11/30,09:27:29,9.377863E+00,2373,1286,8,3144,2373
181,2017/11/30,09:27:29,9.377863E+00,2375,1257,4,3136,2375
182,2017/11/30,09:27:29,9.377863E+00,2373,1233,4,3127,2373
183,2017/11/30,09:27:29,9.377863E+00,2364,1208,8,3121,2364
184,2017/11/30,09:27:29,9.377863E+00,2353,1179,9,3117,2353
185,2017/11/30,09:27:29,9.377863E+00,2343,1151,6,3114,2343
186,2017/11/30,09:27:29,9.377863E+00,2331,1125,2,3114,2331
187,2017/11/30,09:27:29,9.377863E+00,2320,1096,2,3115,2320
188,2017/11/30,09:27:29,9.377863E+00,2310,1072,6,3116,2310
189,2017/11/30,09:27:29,9.377863E+00,2302,1047,11,3116,2302
190,2017/11/30,09:27:29,9.377863E+00,2293,1025,10,3113,2293
191,2017/11/30,09:27:29,9.377863E+00,2287,1005,6,3111,2287
192,2017/11/30,09:27:29,9.377863E+00,2276,989,5,3109,2276
193,2017/11/30,09:27:29,9.377863E+00,2275,974,8,3107,2275
194,2017/11/30,09:27:29,9.377863E+00,2275,969,11,3104,2275
195,2017/11/30,09:27:29,9.377863E+00,2284,971,8,3103,2284
196,2017/11/30,09:27:29,9.377863E+00,2297,978,5,3101,2297
197,2017/11/30,09:27:29,9.377863E+00,2309,988,3,3099,2309
198,2017/11/30,09:27:29,9.377863E+00,2314,1001,6,3097,2314
199,2017/11/30,09:27:29,9.377863E+00,2314,1025,10,3096,2314
200,2017/11/30,09:27:29,9.377863E+00,2319,1047,9,3095,2319
201,2017/11/30,09:27:29,9.377863E+00,2330,1071,4,3097,2330
202,2017/11/30,09:27:29,9.377863E+00,2346,1096,2,3100,2346
203,2017/11/30,09:27:29,9.377863E+00,2356,1123,4,3103,2356
204,2017/11/30,09:27:29,9.377863E+00,2365,1151,8,3102,2365
205,2017/11/30,09:27:29,9.377863E+00,2371,1185,9,3098,2371
206,2017/11/30,09:27:29,9.377863E+00,2383,1212,4,3093,2383
207,2017/11/30,09:27:29,9.377863E+00,2398,1239,1,3090,2398
208,2017/11/30,09:27:29,9.377863E+00,2412,1263,2,3091,2412
209,2017/11/30,09:27:29,9.377863E+00,2423,1284,8,3093,2423
210,2017/11/30,09:27:29,9.377863E+00,2430,1306,11,3098,2430
211,2017/11/30,09:27:29,9.377863E+00,2434,1333,8,3100,2434
212,2017/11/30,09:27:29,9.377863E+00,2432,1355,5,3100,2432
213,2017/11/30,09:27:30,9.377863E+00,2429,1372,5,3098,2429
214,2017/11/30,09:27:30,9.377863E+00,2425,1386,9,3093,2425
215,2017/11/30,09:27:30,9.377863E+00,2426,1395,11,3086,2426
216,2017/11/30,09:27:30,9.377863E+00,2438,1399,6,3078,2438
217,2017/11/30,09:27:30,9.377863E+00,2445,1400,-2,3074,2445
218,2017/11/30,09:27:30,9.377863E+00,2449,1396,-3,3072,2449
219,2017/11/30,09:27:30,9.377863E+00,2443,1390,1,3070,2443
220,2017/11/30,09:27:30,9.377863E+00,2434,1381,7,3072,2434
221,2017/11/30,09:27:30,9.377863E+00,2427,1367,7,3075,2427
222,2017/11/30,09:27:30,9.377863E+00,2425,1352,4,3078,2425
223,2017/11/30,09:27:30,9.377863E+00,2423,1333,5,3079,2423
224,2017/11/30,09:27:30,9.377863E+00,2415,1319,12,3079,2415
225,2017/11/30,09:27:30,9.377863E+00,2406,1304,20,3076,2406
226,2017/11/30,09:27:30,9.377863E+00,2399,1290,22,3072,2399
227,2017/11/30,09:27:30,9.377863E+00,2398,1274,17,3068,2398
228,2017/11/30,09:27:30,9.377863E+00,2403,1259,11,3060,2403
229,2017/11/30,09:27:30,9.377863E+00,2406,1243,6,3052,2406
230,2017/11/30,09:27:30,9.377863E+00,2408,1235,1,3041,2408
231,2017/11/30,09:27:30,9.377863E+00,2407,1227,-6,3032,2407
232,2017/11/30,09:27:30,9.377863E+00,2406,1216,-13,3028,2406
233,2017/11/30,09:27:30,9.377863E+00,2401,1203,-16,3026,2401
234,2017/11/30,09:27:30,9.377863E+00,2395,1192,-12,3029,2395
235,2017/11/30,09:27:30,9.377863E+00,2389,1185,-2,3032,2389
236,2017/11/30,09:27:30,9.377863E+00,2389,1182,4,3035,2389
237,2017/11/30,09:27:30,9.377863E+00,2391,1182,9,3033,2391
238,2017/11/30,09:27:30,9.377863E+00,2394,1181,10,3027,2394
239,2017/11/30,09:27:30,9.377863E+00,2398,1183,12,3017,2398
240,2017/11/30,09:27:30,9.377863E+00,2398,1190,16,3005,2398
241,2017/11/30,09:27:30,9.377863E+00,2401,1202,19,2994,2401
242,2017/11/30,09:27:30,9.377863E+00,2407,1215,17,2987,2407
243,2017/11/30,09:27:30,9.377863E+00,2418,1230,11,2981,2418
244,2017/11/30,09:27:30,9.377863E+00,2428,1246,5,2976,2428
245,2017/11/30,09:27:30,9.377863E+00,2432,1262,6,2969,2432
246,2017/11/30,09:27:30,9.377863E+00,2429,1276,10,2959,2429
247,2017/11/30,09:27:30,9.377863E+00,2425,1294,11,2944,2425
248,2017/11/30,09:27:30,9.377863E+00,2423,1310,7,2925,2423
249,2017/11/30,09:27:30,9.377863E+00,2424,1326,4,2903,2424
250,2017/11/30,09:27:30,9.377863E+00,2427,1339,6,2876,2427
251,2017/11/30,09:27:30,9.377863E+00,2431,1349,9,2846,2431
252,2017/11/30,09:27:30,9.377863E+00,2436,1359,10,2806,2436
253,2017/11/30,09:27:30,9.377863E+00,2446,1367,4,2769,2446
254,2017/11/30,09:27:30,9.377863E+00,2452,1371,1,2728,2452
255,2017/11/30,09:27:30,9.377863E+00,2454,1373,3,2680,2454
256,2017/11/30,09:27:30,9.377863E+00,2452,1371,6,2625,2452
257,2017/11/30,09:27:30,9.377863E+00,2447,1366,9,2565,2447
258,2017/11/30,09:27:30,9.377863E+00,2445,1359,7,2485,2445
259,2017/11/30,09:27:30,9.377863E+00,2443,1349,2,2417,2443
260,2017/11/30,09:27:30,9.377863E+00,2439,1339,2,2349,2439
261,2017/11/30,09:27:30,9.377863E+00,2430,1329,6,2281,2430
262,2017/11/30,09:27:30,9.377863E+00,2423,1316,9,2212,2423
263,2017/11/30,09:27:30,9.377863E+00,2424,1302,8,2142,2424
264,2017/11/30,09:27:30,9.377863E+00,2432,1290,6,2051,2432
265,2017/11/30,09:27:30,9.377863E+00,2440,1275,8,1975,2440
266,2017/11/30,09:27:30,9.377863E+00,2440,1264,15,1900,2440
267,2017/11/30,09:27:30,9.377863E+00,2433,1251,21,1818,2433
268,2017/11/30,09:27:30,9.377863E+00,2423,1238,22,1732,2423
269,2017/11/30,09:27:30,9.377863E+00,2415,1226,18,1639,2415
270,2017/11/30,09:27:30,9.377863E+00,2406,1219,13,1516,2406
271,2017/11/30,09:27:30,9.377863E+00,2399,1215,10,1413,2399
272,2017/11/30,09:27:30,9.377863E+00,2395,1215,6,1306,2395
273,2017/11/30,09:27:30,9.377863E+00,2397,1215,-1,1198,2397
274,2017/11/30,09:27:30,9.377863E+00,2407,1217,-9,1093,2407
275,2017/11/30,09:27:30,9.377863E+00,2416,1220,-13,989,2416
276,2017/11/30,09:27:30,9.377863E+00,2424,1227,-11,873,2424
277,2017/11/30,09:27:30,9.377863E+00,2424,1236,0,790,2424
278,2017/11/30,09:27:30,9.377863E+00,2426,1243,6,714,2426
279,2017/11/30,09:27:30,9.377863E+00,2429,1249,8,637,2429
280,2017/11/30,09:27:30,9.377863E+00,2431,1255,8,564,2431
281,2017/11/30,09:27:30,9.377863E+00,2428,1261,9,489,2428
282,2017/11/30,09:27:30,9.377863E+00,2413,1269,13,402,2413
283,2017/11/30,09:27:30,9.377863E+00,2403,1280,15,340,2403
284,2017/11/30,09:27:30,9.377863E+00,2402,1288,9,288,2402
285,2017/11/30,09:27:30,9.377863E+00,2410,1296,0,243,2410
286,2017/11/30,09:27:30,9.377863E+00,2421,1303,-3,202,2421
287,2017/11/30,09:27:30,9.377863E+00,2429,1309,-1,166,2429
288,2017/11/30,09:27:30,9.377863E+00,2434,1314,4,129,2434
289,2017/11/30,09:27:30,9.377863E+00,2437,1319,5,100,2437
290,2017/11/30,09:27:30,9.377863E+00,2442,1321,2,65,2442
291,2017/11/30,09:27:30,9.377863E+00,2444,1322,2,30,2444
292,2017/11/30,09:27:30,9.377863E+00,2445,1323,5,11,2445
293,2017/11/30,09:27:30,9.377863E+00,2444,1323,9,0,2444
294,2017/11/30,09:27:30,9.377863E+00,2439,1320,9,2,2439
295,2017/11/30,09:27:30,9.377863E+00,2435,1316,3,-1,2435
296,2017/11/30,09:27:30,9.377863E+00,2426,1310,-1,0,2426
297,2017/11/30,09:27:30,9.377863E+00,2415,1303,0,2,2415
298,2017/11/30,09:27:30,9.377863E+00,2404,1294,6,-2,2404
299,2017/11/30,09:27:30,9.377863E+00,2399,1282,9,2,2399
300,2017/11/30,09:27:30,9.377863E+00,2404,1271,8,4,2404
301,2017/11/30,09:27:30,9.377863E+00,2416,1259,5,4,2416
302,2017/11/30,09:27:30,9.377863E+00,2422,1252,7,6,2422
303,2017/11/30,09:27:30,9.377863E+00,2423,1248,12,2,2423
304,2017/11/30,09:27:30,9.377863E+00,2420,1246,17,3,2420
305,2017/11/30,09:27:30,9.377863E+00,2418,1247,15,4,2418
306,2017/11/30,09:27:30,9.377863E+00,2417,1248,10,2,2417
307,2017/11/30,09:27:30,9.377863E+00,2415,1249,9,3,2415
308,2017/11/30,09:27:30,9.377863E+00,2406,1248,12,1,2406
309,2017/11/30,09:27:30,9.377863E+00,2398,1248,14,2,2398
310,2017/11/30,09:27:30,9.377863E+00,2393,1248,10,5,2393
311,2017/11/30,09:27:30,9.377863E+00,2392,1249,1,6,2392
312,2017/11/30,09:27:30,9.377863E+00,2396,1252,-4,10,2396
313,2017/11/30,09:27:30,9.377863E+00,2402,1257,-6,10,2402
314,2017/11/30,09:27:30,9.377863E+00,2409,1263,-7,10,2409
315,2017/11/30,09:27:30,9.377863E+00,2418,1267,-9,9,2418
316,2017/11/30,09:27:30,9.377863E+00,2429,1272,-13,8,2429
317,2017/11/30,09:27:30,9.377863E+00,2437,1278,-12,7,2437
318,2017/11/30,09:27:30,9.377863E+00,2433,1287,-6,7,2433
319,2017/11/30,09:27:30,9.377863E+00,2427,1297,6,7,2427
320,2017/11/30,09:27:30,9.377863E+00,2421,1304,15,6,2421
321,2017/11/30,09:27:30,9.377863E+00,2423,1308,21,6,2423
322,2017/11/30,09:27:30,9.377863E+00,2427,1308,24,5,2427
323,2017/11/30,09:27:30,9.377863E+00,2428,1309,28,4,2428
324,2017/11/30,09:27:30,9.377863E+00,2426,1310,30,3,2426
325,2017/11/30,09:27:30,9.377863E+00,2425,1311,30,4,2425
326,2017/11/30,09:27:30,9.377863E+00,2429,1310,23,3,2429
327,2017/11/30,09:27:30,9.377863E+00,2437,1310,15,3,2437
328,2017/11/30,09:27:30,9.377863E+00,2444,1307,10,4,2444
329,2017/11/30,09:27:30,9.377863E+00,2444,1306,9,4,2444
330,2017/11/30,09:27:30,9.377863E+00,2439,1305,9,3,2439
331,2017/11/30,09:27:30,9.377863E+00,2436,1305,4,4,2436
332,2017/11/30,09:27:30,9.377863E+00,2435,1306,0,3,2435
333,2017/11/30,09:27:30,9.377863E+00,2435,1309,-1,4,2435
334,2017/11/30,09:27:30,9.377863E+00,2438,1313,1,5,2438
335,2017/11/30,09:27:30,9.377863E+00,2442,1319,5,5,2442
336,2017/11/30,09:27:30,9.377863E+00,2452,1323,5,6,2452
337,2017/11/30,09:27:30,9.377863E+00,2458,1324,0,6,2458
338,2017/11/30,09:27:30,9.377863E+00,2461,1326,-3,7,2461
339,2017/11/30,09:27:30,9.377863E+00,2460,1329,-1,9,2460
340,2017/11/30,09:27:30,9.377863E+00,2458,1332,3,11,2458
341,2017/11/30,09:27:30,9.377863E+00,2459,1334,5,12,2459
342,2017/11/30,09:27:30,9.377863E+00,2469,1334,4,11,2469
343,2017/11/30,09:27:30,9.377863E+00,2477,1333,3,8,2477
344,2017/11/30,09:27:30,9.377863E+00,2475,1334,8,7,2475
345,2017/11/30,09:27:30,9.377863E+00,2467,1337,16,6,2467
346,2017/11/30,09:27:30,9.377863E+00,2457,1340,20,6,2457
347,2017/11/30,09:27:30,9.377863E+00,2451,1343,20,6,2451
348,2017/11/30,09:27:30,9.377863E+00,2452,1346,16,5,2452
349,2017/11/30,09:27:30,9.377863E+00,2457,1348,17,5,2457
350,2017/11/30,09:27:30,9.377863E+00,2461,1350,21,4,2461
351,2017/11/30,09:27:30,9.377863E+00,2464,1353,23,4,2464
352,2017/11/30,09:27:30,9.377863E+00,2468,1355,19,5,2468
353,2017/11/30,09:27:30,9.377863E+00,2468,1359,11,5,2468
354,2017/11/30,09:27:30,9.377863E+00,2467,1363,5,5,2467
355,2017/11/30,09:27:30,9.377863E+00,2465,1368,2,4,2465
356,2017/11/30,09:27:30,9.377863E+00,2464,1371,1,4,2464
357,2017/11/30,09:27:30,9.377863E+00,2466,1371,-3,4,2466
358,2017/11/30,09:27:30,9.377863E+00,2472,1369,-9,4,2472
359,2017/11/30,09:27:30,9.377863E+00,2476,1370,-12,5,2476
360,2017/11/30,09:27:30,9.377863E+00,2474,1372,-9,6,2474
361,2017/11/30,09:27:30,9.377863E+00,2472,1376,0,6,2472
362,2017/11/30,09:27:30,9.377863E+00,2471,1381,5,5,2471
363,2017/11/30,09:27:30,9.377863E+00,2479,1384,3,6,2479
364,2017/11/30,09:27:30,9.377863E+00,2487,1385,3,6,2487
365,2017/11/30,09:27:30,9.377863E+00,2489,1385,5,5,2489
366,2017/11/30,09:27:30,9.377863E+00,2482,1384,11,5,2482
367,2017/11/30,09:27:30,9.377863E+00,2474,1381,15,5,2474
368,2017/11/30,09:27:30,9.377863E+00,2469,1378,11,5,2469
369,2017/11/30,09:27:30,9.377863E+00,2470,1371,7,6,2470
370,2017/11/30,09:27:30,9.377863E+00,2469,1364,7,6,2469
371,2017/11/30,09:27:30,9.377863E+00,2467,1356,10,5,2467
372,2017/11/30,09:27:30,9.377863E+00,2460,1349,14,6,2460
373,2017/11/30,09:27:30,9.377863E+00,2457,1347,10,4,2457
374,2017/11/30,09:27:30,9.377863E+00,2457,1347,4,5,2457
375,2017/11/30,09:27:30,9.377863E+00,2458,1348,0,5,2458
376,2017/11/30,09:27:30,9.377863E+00,2460,1350,1,4,2460
377,2017/11/30,09:27:30,9.377863E+00,2461,1354,3,4,2461
378,2017/11/30,09:27:30,9.377863E+00,2466,1357,3,5,2466
379,2017/11/30,09:27:30,9.377863E+00,2470,1361,-2,4,2470
380,2017/11/30,09:27:30,9.377863E+00,2473,1363,-3,4,2473
381,2017/11/30,09:27:30,9.377863E+00,2471,1365,0,4,2471
382,2017/11/30,09:27:30,9.377863E+00,2467,1366,5,4,2467
383,2017/11/30,09:27:30,9.377863E+00,2468,1372,7,4,2468
384,2017/11/30,09:27:30,9.377863E+00,2478,1378,5,5,2478
