394.04047 	49.98026 	391.80138 	50.30649 	390.53514 	50.13715 	389.63157 	50.02642 	388.92331 	49.93757 	388.31796 	49.85968 	387.80036 	49.79111 	387.28374 	50.34199 	386.91695 	50.29870 	386.61396 	50.25637 	386.35516 	50.22801 	386.13137 	50.19217 	385.93353 	50.16421 	385.75987 	50.15050 	385.60564 	50.12461 	385.46033 	50.10998 	385.33619 	50.09291 	385.22091 	50.07529 	385.11583 	50.06457 	385.01738 	50.04969 	384.91959 	50.03858 	384.82971 	50.02546 	384.74187 	50.01285 	384.66893 	50.00537 	384.60345 	49.99398 	384.54521 	49.98839 	384.49101 	49.98145 	384.43886 	49.97301 	384.38441 	49.96477 	384.33626 	49.95898 	384.28394 	49.95907 	384.24111 	49.94585 	384.19925 	49.94742 	384.16160 	49.93851 	384.12177 	49.93144 	384.07555 	49.93138 	384.02715 	49.92410 	383.96836 	49.91822 	383.89943 	49.90546 	383.82097 	49.89736 	383.73802 	49.88194 	383.64464 	49.87604 	383.53097 	49.85583 	383.42296 	49.84450 
393.38148 	54.94052 	391.16753 	55.30904 	389.85583 	55.13128 	388.94398 	54.99645 	388.25658 	54.89849 	387.67280 	54.82153 	387.15218 	54.75019 	386.61098 	55.34643 	386.24313 	55.29917 	385.93660 	55.25339 	385.67512 	55.21322 	385.44922 	55.18176 	385.25262 	55.15995 	385.08507 	55.12868 	384.92884 	55.10777 	384.78922 	55.08773 	384.66295 	55.07014 	384.54922 	55.05636 	384.44369 	55.04165 	384.34782 	55.02126 	384.25302 	55.00503 	384.16368 	55.00029 	384.07927 	54.99357 	384.00424 	54.98366 	383.93541 	54.96860 	383.87556 	54.96048 	383.82180 	54.94940 	383.76844 	54.94612 	383.71802 	54.93322 	383.66457 	54.92754 	383.61939 	54.92063 	383.57589 	54.91586 	383.53299 	54.90636 	383.49038 	54.90125 	383.45111 	54.89788 	383.41030 	54.89030 	383.36368 	54.88505 	383.30018 	54.87905 	383.23877 	54.86928 	383.15554 	54.85427 	383.07051 	54.84194 	382.97858 	54.82748 	382.87217 	54.81359 	382.76709 	54.79284 
392.65472 	59.89407 	390.43324 	60.30368 	389.13803 	60.10025 	388.23900 	59.96281 	387.52008 	59.84977 	386.93912 	59.76109 	386.41318 	59.68406 	385.87148 	60.34472 	385.49241 	60.28199 	385.18577 	60.23601 	384.92968 	60.19794 	384.70174 	60.16065 	384.50993 	60.13075 	384.33889 	60.09982 	384.18546 	60.07870 	384.04394 	60.05382 	383.91875 	60.03829 	383.80662 	60.01925 	383.70279 	60.00718 	383.60706 	59.98538 	383.51651 	59.97258 	383.42659 	59.96326 	383.34623 	59.94776 	383.26975 	59.93911 	383.20421 	59.92883 	383.14029 	59.91636 	383.09139 	59.91180 	383.02810 	59.90281 	382.98223 	59.89363 	382.93058 	59.89068 	382.88636 	59.87763 	382.84624 	59.86992 	382.79967 	59.86356 	382.75957 	59.86377 	382.72857 	59.84409 	382.68508 	59.83971 	382.62354 	59.83686 	382.56139 	59.82410 	382.48858 	59.81708 	382.41017 	59.80258 	382.32747 	59.79366 	382.22794 	59.77168 	382.11799 	59.75944 	382.01508 	59.74520 
391.87477 	64.84996 	389.61937 	65.28129 	388.34137 	65.06505 	387.43639 	64.91374 	386.73475 	64.79241 	386.14077 	64.69814 	385.62945 	64.61372 	385.07885 	65.33144 	384.71402 	65.26705 	384.40695 	65.21507 	384.15088 	65.17500 	383.91874 	65.13267 	383.71876 	65.10129 	383.54142 	65.07071 	383.38233 	65.04061 	383.24249 	65.02267 	383.12027 	64.99612 	383.00310 	64.97876 	382.89648 	64.95960 	382.79949 	64.94616 	382.71421 	64.93015 	382.62495 	64.91481 	382.54238 	64.89879 	382.46547 	64.88455 	382.39520 	64.87356 	382.33081 	64.86201 	382.26904 	64.85336 	382.21155 	64.84933 	382.15402 	64.83120 	382.10958 	64.82326 	382.06908 	64.81598 	382.03210 	64.81915 	381.99322 	64.80729 	381.95585 	64.80327 	381.92273 	64.79773 	381.88284 	64.78831 	381.83063 	64.77607 	381.76590 	64.76390 	381.69279 	64.75430 	381.61946 	64.73929 	381.53729 	64.72845 	381.43366 	64.71415 	381.32272 	64.69714 	381.22033 	64.67608 
391.02699 	69.79776 	388.75122 	70.25136 	387.46069 	70.01149 	386.55619 	69.85235 	385.88204 	69.73054 	385.29635 	69.62323 	384.77811 	69.53088 	384.18360 	70.30573 	383.82705 	70.23281 	383.51860 	70.18430 	383.25636 	70.12724 	383.02553 	70.08517 	382.83216 	70.06143 	382.65407 	70.02447 	382.49840 	69.99503 	382.35690 	69.96526 	382.23249 	69.94419 	382.12103 	69.92422 	382.02492 	69.90774 	381.93130 	69.88576 	381.83870 	69.87224 	381.74876 	69.85972 	381.66812 	69.84723 	381.58937 	69.82676 	381.51547 	69.81521 	381.45210 	69.80422 	381.39340 	69.79714 	381.33698 	69.77977 	381.28589 	69.76779 	381.23819 	69.76069 	381.19691 	69.75382 	381.15730 	69.74890 	381.12028 	69.74097 	381.08410 	69.73660 	381.05230 	69.72634 	381.00175 	69.71804 	380.95240 	69.70950 	380.88756 	69.69211 	380.82493 	69.68709 	380.74714 	69.67567 	380.66014 	69.65400 	380.56538 	69.63605 	380.45990 	69.61792 	380.35761 	69.59707 
390.13043 	74.72260 	387.84412 	75.21211 	386.56844 	74.97075 	385.63248 	74.79043 	384.94462 	74.66065 	384.36602 	74.53774 	383.85537 	74.44019 	383.25255 	75.26397 	382.89869 	75.19074 	382.58263 	75.12931 	382.31733 	75.07859 	382.09292 	75.03927 	381.89508 	74.99888 	381.72408 	74.95624 	381.56929 	74.93137 	381.42887 	74.90356 	381.30756 	74.88287 	381.19821 	74.86291 	381.09892 	74.83935 	381.00122 	74.82814 	380.90681 	74.80658 	380.81521 	74.78762 	380.73321 	74.77119 	380.66081 	74.75677 	380.59065 	74.74126 	380.52458 	74.72738 	380.46452 	74.71666 	380.41404 	74.70745 	380.36518 	74.69899 	380.32085 	74.68605 	380.27742 	74.68297 	380.23550 	74.67533 	380.19612 	74.66350 	380.15621 	74.65337 	380.11926 	74.63654 	380.07133 	74.63885 	380.01473 	74.63180 	379.95330 	74.61456 	379.89392 	74.60041 	379.81784 	74.58683 	379.73122 	74.57485 	379.63455 	74.55417 	379.53514 	74.54009 	379.43427 	74.51197 
389.14982 	79.63908 	386.85550 	80.16459 	385.59068 	79.89688 	384.66964 	79.70396 	383.96640 	79.55727 	383.37454 	79.43850 	382.88311 	79.34098 	382.26562 	80.21214 	381.89926 	80.13900 	381.59145 	80.07104 	381.33111 	80.02193 	381.10566 	79.97153 	380.90880 	79.93051 	380.73651 	79.89843 	380.57948 	79.86514 	380.43865 	79.83194 	380.31322 	79.81051 	380.20440 	79.78633 	380.10593 	79.76094 	380.00639 	79.73849 	379.91216 	79.72163 	379.82667 	79.70283 	379.74524 	79.68557 	379.67273 	79.67616 	379.60264 	79.65725 	379.54114 	79.64499 	379.48059 	79.63198 	379.42653 	79.62342 	379.37476 	79.60957 	379.32768 	79.60293 	379.28646 	79.59517 	379.24530 	79.58420 	379.20283 	79.57748 	379.15627 	79.56893 	379.10987 	79.54831 	379.06014 	79.53778 	379.01344 	79.53304 	378.96156 	79.51650 	378.89587 	79.50761 	378.82112 	79.49207 	378.73450 	79.47499 	378.64068 	79.45560 	378.53757 	79.43687 	378.46257 	79.42004 
388.12921 	84.53726 	385.79411 	85.09237 	384.53730 	84.81202 	383.60347 	84.61211 	382.91398 	84.45918 	382.35215 	84.33281 	381.85786 	84.22619 	381.19873 	85.15330 	380.83507 	85.06763 	380.53678 	85.01011 	380.27557 	84.94902 	380.04428 	84.89775 	379.84585 	84.85260 	379.67356 	84.81772 	379.52119 	84.77314 	379.37636 	84.74529 	379.25506 	84.71700 	379.14333 	84.69002 	379.04237 	84.67003 	378.94453 	84.65522 	378.85616 	84.63203 	378.77469 	84.61367 	378.69425 	84.59637 	378.62357 	84.57227 	378.55260 	84.55881 	378.48364 	84.55324 	378.42819 	84.53493 	378.37561 	84.51581 	378.31853 	84.51437 	378.27047 	84.49566 	378.22718 	84.48608 	378.17332 	84.48262 	378.13213 	84.46585 	378.08968 	84.45702 	378.05295 	84.45038 	378.00500 	84.44188 	377.96741 	84.42467 	377.91369 	84.40751 	377.84579 	84.40810 	377.76611 	84.38424 	377.67399 	84.36268 	377.57475 	84.34020 	377.48155 	84.32379 	377.38572 	84.29917 
387.02907 	89.43351 	384.71978 	90.01988 	383.40243 	89.71421 	382.50256 	89.50774 	381.80634 	89.34125 	381.26277 	89.21597 	380.74088 	89.09243 	380.04956 	90.06920 	379.69151 	89.98874 	379.39314 	89.90639 	379.13750 	89.85218 	378.90248 	89.80257 	378.70828 	89.75534 	378.54308 	89.70787 	378.39418 	89.67736 	378.25673 	89.64402 	378.13552 	89.61522 	378.02250 	89.58370 	377.92085 	89.55612 	377.82336 	89.54540 	377.73222 	89.51511 	377.65083 	89.49645 	377.57195 	89.47509 	377.50261 	89.46506 	377.42419 	89.45038 	377.36277 	89.43300 	377.30399 	89.41893 	377.24988 	89.40676 	377.20035 	89.39393 	377.14245 	89.38192 	377.10139 	89.37325 	377.05132 	89.35922 	377.01752 	89.35427 	376.97702 	89.34197 	376.94388 	89.33192 	376.89262 	89.32315 	376.84311 	89.31612 	376.78566 	89.30039 	376.72356 	89.27824 	376.64919 	89.25988 	376.56117 	89.24295 	376.46749 	89.22176 	376.37209 	89.20043 	376.28150 	89.17700 
385.86515 	94.31049 	383.53518 	94.93108 	382.19095 	94.60374 	381.32536 	94.37590 	380.64512 	94.20858 	380.09393 	94.07299 	379.58971 	93.94565 	378.85992 	94.97476 	378.49495 	94.88404 	378.19555 	94.80854 	377.94244 	94.74954 	377.71782 	94.69010 	377.52770 	94.63971 	377.35989 	94.59174 	377.20401 	94.55961 	377.06345 	94.52339 	376.94150 	94.49391 	376.83129 	94.46999 	376.73269 	94.44880 	376.63600 	94.41754 	376.54751 	94.39134 	376.45884 	94.37817 	376.38417 	94.35474 	376.30935 	94.33752 	376.23301 	94.32005 	376.17412 	94.30308 	376.11197 	94.28995 	376.05338 	94.27806 	375.99829 	94.26133 	375.95389 	94.25159 	375.90774 	94.23821 	375.86872 	94.23047 	375.83484 	94.22360 	375.79570 	94.21255 	375.76857 	94.19721 	375.72324 	94.18951 	375.67590 	94.17598 	375.61449 	94.16650 	375.54861 	94.15031 	375.47553 	94.12639 	375.38858 	94.10843 	375.29796 	94.08401 	375.20552 	94.05895 	375.11105 	94.03578 
384.65128 	99.16279 	382.31277 	99.82130 	380.98850 	99.47726 	380.10010 	99.24952 	379.43071 	99.06566 	378.84779 	98.91971 	378.35029 	98.79031 	377.62357 	99.87729 	377.26928 	99.78285 	376.97543 	99.70104 	376.71153 	99.63284 	376.47960 	99.57300 	376.28312 	99.52116 	376.11066 	99.47996 	375.95196 	99.43714 	375.82059 	99.39796 	375.69906 	99.36376 	375.58645 	99.33223 	375.48381 	99.30780 	375.38890 	99.28087 	375.30324 	99.26307 	375.21418 	99.23749 	375.13456 	99.21557 	375.05823 	99.20041 	374.98985 	99.17422 	374.92305 	99.15966 	374.86930 	99.14898 	374.81477 	99.13104 	374.76243 	99.11050 	374.71498 	99.09938 	374.66751 	99.09326 	374.63303 	99.07612 	374.59290 	99.07573 	374.55610 	99.06328 	374.53257 	99.04993 	374.48911 	99.04386 	374.44611 	99.03636 	374.39501 	99.00916 	374.32776 	98.99863 	374.25307 	98.98217 	374.17417 	98.96279 	374.08705 	98.93563 	373.98436 	98.90958 	373.88445 	98.88323 
383.37698 	104.01481 	380.99107 	104.69177 	379.72962 	104.35234 	378.83546 	104.09551 	378.14496 	103.91189 	377.57247 	103.75882 	377.08699 	103.62723 	376.33267 	104.76032 	375.97447 	104.65333 	375.66193 	104.56713 	375.39898 	104.49231 	375.17355 	104.43510 	374.97843 	104.38752 	374.80933 	104.32958 	374.65617 	104.28773 	374.51618 	104.24819 	374.38984 	104.21139 	374.28307 	104.18102 	374.17138 	104.15254 	374.08255 	104.12547 	373.98965 	104.10886 	373.90752 	104.07661 	373.82873 	104.06024 	373.74608 	104.04213 	373.68190 	104.01579 	373.62259 	103.99593 	373.56684 	103.98773 	373.51291 	103.97236 	373.46340 	103.96252 	373.41116 	103.94938 	373.36887 	103.93236 	373.32886 	103.91964 	373.30142 	103.90872 	373.26843 	103.89883 	373.23631 	103.89579 	373.20417 	103.87465 	373.16077 	103.86487 	373.10908 	103.84769 	373.04455 	103.83544 	372.97139 	103.81443 	372.88194 	103.79656 	372.78796 	103.76557 	372.68732 	103.74064 	372.59102 	103.71174 
382.02924 	108.84296 	379.64360 	109.56012 	378.39842 	109.19411 	377.49248 	108.94054 	376.79360 	108.72723 	376.21863 	108.56715 	375.75112 	108.42916 	374.95412 	109.60712 	374.59449 	109.50449 	374.28200 	109.41970 	374.01511 	109.34383 	373.79544 	109.27269 	373.60087 	109.21616 	373.43113 	109.16506 	373.27734 	109.11984 	373.14125 	109.08264 	373.01942 	109.05377 	372.91407 	109.01604 	372.81269 	108.98775 	372.72016 	108.96322 	372.63565 	108.93628 	372.54997 	108.91268 	372.47650 	108.88649 	372.40222 	108.86515 	372.32965 	108.85195 	372.26626 	108.83265 	372.21218 	108.81368 	372.16142 	108.79979 	372.11446 	108.78614 	372.07013 	108.77069 	372.02881 	108.76543 	371.99104 	108.75373 	371.95578 	108.74232 	371.92291 	108.73042 	371.89070 	108.72453 	371.85202 	108.69755 	371.80366 	108.68636 	371.75005 	108.68135 	371.68926 	108.65955 	371.62003 	108.63448 	371.53186 	108.61376 	371.44286 	108.58447 	371.33866 	108.56068 	371.24016 	108.52686 
380.62402 	113.65891 	378.21030 	114.39526 	376.97245 	114.01946 	376.07819 	113.75523 	375.39799 	113.54597 	374.83721 	113.37524 	374.35776 	113.23160 	373.52279 	114.45908 	373.16258 	114.35196 	372.85897 	114.25622 	372.59748 	114.17262 	372.37231 	114.10410 	372.17260 	114.04937 	372.00030 	113.98907 	371.84506 	113.94260 	371.71110 	113.90633 	371.59196 	113.86173 	371.48416 	113.83811 	371.38674 	113.80106 	371.29225 	113.77511 	371.20168 	113.74920 	371.11842 	113.71870 	371.03861 	113.69677 	370.97102 	113.67496 	370.90164 	113.65612 	370.84329 	113.63783 	370.78526 	113.62532 	370.73704 	113.60242 	370.68982 	113.58719 	370.65040 	113.57434 	370.61191 	113.56467 	370.57115 	113.55088 	370.53723 	113.53522 	370.49493 	113.53319 	370.47107 	113.52022 	370.43290 	113.51353 	370.38531 	113.49402 	370.32909 	113.48149 	370.27648 	113.45375 	370.20666 	113.44903 	370.12396 	113.41459 	370.02988 	113.39119 	369.92685 	113.35175 	369.81275 	113.32065 
379.15914 	118.44046 	376.71760 	119.22472 	375.48549 	118.82997 	374.60143 	118.54251 	373.92488 	118.32680 	373.36100 	118.15128 	372.88159 	118.00114 	372.01757 	119.27348 	371.65729 	119.16186 	371.35605 	119.06532 	371.09531 	118.98579 	370.87108 	118.91063 	370.67355 	118.84531 	370.50524 	118.79206 	370.34921 	118.74582 	370.21252 	118.69884 	370.08971 	118.66520 	369.98659 	118.63088 	369.88781 	118.59489 	369.79950 	118.56309 	369.71253 	118.53224 	369.62754 	118.50851 	369.54724 	118.48170 	369.46961 	118.46168 	369.40434 	118.44328 	369.34458 	118.41703 	369.28988 	118.40500 	369.23897 	118.38991 	369.19366 	118.37740 	369.14833 	118.36949 	369.11386 	118.35015 	369.07276 	118.33808 	369.03172 	118.31950 	368.99748 	118.30845 	368.97269 	118.29687 	368.93350 	118.28462 	368.89123 	118.26839 	368.84003 	118.25565 	368.78537 	118.24462 	368.72314 	118.21927 	368.63655 	118.19558 	368.54336 	118.16666 	368.44047 	118.13042 	368.32903 	118.09070 
377.64196 	123.23193 	375.17447 	124.01549 	373.94367 	123.60857 	373.05595 	123.32205 	372.38242 	123.09181 	371.82148 	122.91187 	371.34434 	122.75333 	370.44513 	124.07447 	370.08346 	123.96592 	369.78386 	123.85520 	369.52416 	123.76622 	369.30307 	123.69734 	369.10529 	123.63303 	368.93639 	123.57780 	368.78574 	123.52344 	368.65146 	123.47136 	368.52974 	123.44009 	368.42459 	123.40004 	368.32641 	123.36392 	368.23533 	123.33824 	368.14337 	123.31519 	368.06137 	123.28824 	367.98557 	123.25424 	367.91064 	123.22902 	367.84565 	123.19709 	367.77823 	123.19256 	367.72932 	123.16979 	367.67856 	123.15639 	367.63455 	123.13613 	367.59207 	123.12432 	367.55408 	123.10461 	367.51687 	123.09188 	367.47785 	123.08413 	367.44230 	123.07283 	367.41676 	123.05183 	367.37847 	123.04235 	367.33501 	123.03848 	367.29223 	123.01868 	367.23398 	123.00538 	367.16436 	122.98074 	367.08339 	122.94463 	366.98805 	122.91709 	366.88010 	122.88704 	366.77265 	122.84177 
